Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,27.15,0.00,0.00%,"760,462","207,345","553,117"
2,6443 元晶,39.80,-1.00,-2.45%,"240,389","130,368","110,021"
3,2367 燿華,40.80,+ 3.15,+8.37%,"171,503","69,215","102,288"
4,2356 英業達,46.55,+ 1.75,+3.91%,"101,311","17,423","83,888"
5,2887 台新新光金,22.10,-0.80,-3.49%,"157,264","75,126","82,138"
6,0056 元大高股息,38.21,-0.24,-0.62%,"153,788","86,877","66,910"
7,0050 元大台灣50,71.85,-0.75,-1.03%,"173,683","111,046","62,637"
8,00632R元大台灣50反1,15.19,+ 0.15,+1.00%,"76,064","28,880","47,184"
9,1513 中興電,177.50,+ 1.00,+0.57%,"91,704","46,776","44,928"
10,009805新光美國電力基建,13.40,-0.78,-5.50%,"78,078","35,206","42,872"
11,3715 定穎投控,134.00,+ 2.50,+1.90%,"72,384","30,939","41,445"
12,00991A主動復華未來50,10.96,-0.21,-1.88%,"83,899","45,430","38,469"
13,3704 合勤控,39.65,+ 3.60,+9.99%,"50,334","15,911","34,423"
14,00990A主動元大AI新經濟,10.73,+ 0.07,+0.66%,"58,982","25,157","33,824"
15,00982A主動群益台灣強棒,14.92,-0.28,-1.84%,"56,856","24,687","32,169"
16,2342 茂矽,37.80,+ 1.05,+2.86%,"40,832","10,575","30,257"
17,1609 大亞,43.00,+ 0.45,+1.06%,"48,426","19,849","28,577"
18,6282 康舒,61.10,-2.70,-4.23%,"179,865","153,671","26,194"
19,2455 全新,176.50,-8.00,-4.34%,"44,169","19,313","24,856"
20,2328 廣宇,53.60,+ 1.50,+2.88%,"35,663","11,884","23,779"
21,1605 華新,39.65,-2.75,-6.49%,"160,575","137,727","22,847"
22,00992A主動群益科技創新,10.87,-0.19,-1.72%,"43,659","20,885","22,774"
23,3016 嘉晶,72.60,+ 6.60,+10.00%,"36,059","15,246","20,813"
24,2457 飛宏,37.00,+ 3.35,+9.96%,"71,697","50,970","20,727"
25,00919 群益台灣精選高息,23.76,-0.22,-0.92%,"123,254","103,714","19,540"
26,00878 國泰永續高股息,22.66,-0.18,-0.79%,"77,290","58,093","19,197"
27,2363 矽統,56.90,+ 5.10,+9.85%,"29,990","11,183","18,807"
28,1809 中釉,28.40,+ 0.90,+3.27%,"34,416","16,334","18,082"
29,2330 台積電,"1,740.00",-35.00,-1.97%,"50,745","32,687","18,058"
30,2337 旺宏,73.30,-3.50,-4.56%,"88,448","70,578","17,870"
31,2371 大同,41.05,-1.70,-3.98%,"196,470","178,863","17,608"
32,00712 復華富時不動產,9.67,-0.12,-1.23%,"32,618","17,425","15,193"
33,3033 威健,31.60,+ 1.05,+3.44%,"16,513","1,975","14,538"
34,3019 亞光,146.00,+ 2.50,+1.74%,"18,892","4,528","14,365"
35,00988A主動統一全球創新,11.17,+ 0.15,+1.36%,"23,847","9,512","14,335"
36,3059 華晶科,43.35,+ 2.40,+5.86%,"17,482","3,295","14,187"
37,2801 彰銀,20.20,-0.30,-1.46%,"30,906","16,961","13,945"
38,00981A主動統一台股增長,16.85,-0.22,-1.29%,"106,667","93,527","13,140"
39,2344 華邦電,105.50,-7.50,-6.64%,"65,298","52,268","13,030"
40,2834 臺企銀,15.75,-0.10,-0.63%,"29,823","17,082","12,742"
41,2374 佳能,82.50,+ 1.50,+1.85%,"22,568","10,166","12,403"
42,6753 龍德造船,161.50,+ 14.50,+9.86%,"17,131","4,896","12,235"
43,1529 樂事綠能,25.60,+ 1.60,+6.67%,"15,660","3,664","11,996"
44,00917 中信特選金融,22.07,-4.66,-17.43%,"15,010","3,076","11,935"
45,2308 台達電,"1,135.00",+ 5.00,+0.44%,"18,879","7,556","11,323"
46,0052 富邦科技,42.11,-0.53,-1.24%,"78,759","67,530","11,229"
47,8249 菱光,62.10,+ 3.20,+5.43%,"18,353","7,577","10,776"
48,00664R國泰臺灣加權反1,2.46,+ 0.02,+0.82%,"20,048","10,049","9,999"
49,2883 凱基金,17.80,-0.30,-1.66%,"41,342","31,495","9,847"
50,00984A主動安聯台灣高息,11.83,-0.21,-1.74%,"15,248","6,654","8,593"
