Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2324 仁寶,36.70,+ 3.20,+9.55%,"709,501","146,821","562,679"
2,2610 華航,19.10,+ 0.50,+2.69%,"314,469","62,855","251,614"
3,1402 遠東新,25.65,+ 0.85,+3.43%,"330,333","105,947","224,386"
4,2317 鴻海,289.00,+ 26.00,+9.89%,"289,511","73,792","215,719"
5,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"222,475","19,395","203,080"
6,1102 亞泥,34.00,+ 1.60,+4.94%,"205,245","23,859","181,386"
7,1504 東元,75.00,+ 4.10,+5.78%,"176,361","21,294","155,067"
8,6770 力積電,88.70,+ 8.00,+9.91%,"829,646","742,970","86,676"
9,2356 英業達,70.20,+ 6.30,+9.86%,"220,829","136,331","84,498"
10,2886 兆豐金,40.00,+ 0.20,+0.50%,"121,251","36,810","84,440"
11,3231 緯創,158.50,+ 14.00,+9.69%,"114,139","41,754","72,385"
12,2330 台積電,"2,355.00",+ 60.00,+2.61%,"104,784","42,313","62,471"
13,1303 南亞,98.10,+ 7.60,+8.40%,"150,487","88,364","62,123"
14,2892 第一金,27.45,+ 0.20,+0.73%,"109,954","47,996","61,957"
15,1605 華新,38.75,+ 2.75,+7.64%,"102,864","46,690","56,173"
16,2881 富邦金,110.00,0.00,0.00%,"139,032","83,541","55,490"
17,2885 元大金,59.60,+ 0.50,+0.85%,"91,346","37,727","53,620"
18,2887 台新新光金,23.35,+ 0.35,+1.52%,"225,036","171,563","53,473"
19,2884 玉山金,30.95,+ 0.25,+0.81%,"119,510","68,131","51,379"
20,5880 合庫金,22.85,+ 0.15,+0.66%,"71,316","21,037","50,280"
21,3706 神達,88.80,+ 5.70,+6.86%,"61,351","13,165","48,186"
22,2382 廣達,339.00,+ 30.50,+9.89%,"87,793","43,210","44,582"
23,2891 中信金,60.50,+ 1.20,+2.02%,"113,546","69,083","44,463"
24,1326 台化,49.90,+ 4.50,+9.91%,"67,388","29,690","37,698"
25,2474 可成,203.50,+ 13.00,+6.82%,"61,961","24,694","37,268"
26,2618 長榮航,36.05,+ 0.75,+2.12%,"122,964","86,240","36,724"
27,2890 永豐金,30.00,+ 0.50,+1.69%,"64,351","28,864","35,487"
28,2880 華南金,30.50,+ 0.90,+3.04%,"129,129","96,181","32,948"
29,2834 臺企銀,16.25,+ 0.35,+2.20%,"67,813","36,627","31,186"
30,1301 台塑,47.45,+ 2.40,+5.33%,"45,839","16,825","29,014"
31,1609 大亞,39.25,+ 3.35,+9.33%,"40,747","13,183","27,564"
32,3042 晶技,215.50,-2.00,-0.92%,"46,796","20,696","26,100"
33,2801 彰銀,20.25,+ 0.20,+1.00%,"52,956","28,409","24,547"
34,4938 和碩,88.50,+ 5.10,+6.12%,"38,620","16,399","22,221"
35,8039 台虹,162.00,+ 8.50,+5.54%,"41,757","21,145","20,612"
36,2883 凱基金,22.50,+ 0.35,+1.58%,"107,714","88,869","18,845"
37,00953B群益優選非投等債,9.58,0.00,0.00%,"43,375","24,759","18,616"
38,2375 凱美,166.50,+ 5.00,+3.10%,"47,401","30,081","17,320"
39,6806 森崴能源,6.71,+ 0.61,+10.00%,"17,317",370,"16,947"
40,1216 統一,71.80,+ 1.00,+1.41%,"38,843","22,408","16,435"
41,2376 技嘉,370.00,+ 32.50,+9.63%,"33,435","17,175","16,260"
42,1524 耿鼎,33.45,+ 1.55,+4.86%,"20,615","5,400","15,216"
43,2208 台船,17.75,-0.25,-1.39%,"19,111","4,883","14,228"
44,2405 輔信,17.65,+ 1.20,+7.29%,"18,378","4,356","14,022"
45,1101 台泥,24.40,+ 0.75,+3.17%,"49,699","35,827","13,872"
46,2609 陽明,52.70,+ 0.40,+0.76%,"29,777","16,198","13,579"
47,2377 微星,131.00,+ 7.50,+6.07%,"41,285","27,849","13,436"
48,2472 立隆電,371.00,0.00,0.00%,"21,372","9,320","12,052"
49,1568 倉佑,45.35,+ 4.10,+9.94%,"13,595","1,659","11,937"
50,2374 佳能,83.20,+ 4.60,+5.85%,"20,794","9,188","11,606"
