Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.04,-0.06,-0.54%,"530,362"
2,2002 中鋼,19.35,+ 0.15,+0.78%,"366,801"
3,00981A主動統一台股增長,31.48,-0.12,-0.38%,"253,458"
4,2618 長榮航,44.00,+ 1.05,+2.44%,"224,461"
5,2610 華航,23.25,+ 0.95,+4.26%,"176,653"
6,1301 台塑,54.50,+ 4.95,+9.99%,"175,969"
7,00919 群益台灣精選高息,30.21,-0.37,-1.21%,"135,168"
8,2303 聯電,178.00,+ 8.00,+4.71%,"128,151"
9,2887 台新新光金,31.60,-0.55,-1.71%,"118,445"
10,2801 彰銀,22.90,-0.30,-1.29%,"105,435"
11,2891 中信金,69.90,-2.50,-3.45%,"89,940"
12,00992A主動群益科技創新,18.74,-0.21,-1.11%,"88,786"
13,5880 合庫金,24.40,-0.15,-0.61%,"73,774"
14,2834 臺企銀,17.80,+ 0.15,+0.85%,"73,066"
15,2890 永豐金,39.55,-0.25,-0.63%,"72,841"
16,2892 第一金,32.05,-0.40,-1.23%,"70,847"
17,1802 台玻,69.30,-0.60,-0.86%,"66,797"
18,00918 大華優利高填息30,32.08,+ 0.08,+0.25%,"61,371"
19,2449 京元電子,333.50,+ 4.00,+1.21%,"54,358"
20,1326 台化,57.70,+ 5.20,+9.90%,"47,395"
21,2337 旺宏,172.00,0.00,0.00%,"43,978"
22,3711 日月光投控,653.00,-9.00,-1.36%,"41,818"
23,00999A主動野村臺灣高息,11.10,-0.10,-0.89%,"39,047"
24,1314 中石化,7.99,+ 0.14,+1.78%,"36,480"
25,2867 三商壽,8.51,-0.21,-2.41%,"35,366"
26,2609 陽明,51.60,+ 0.30,+0.58%,"34,103"
27,6005 群益證,38.55,-1.20,-3.02%,"31,496"
28,3045 台灣大,119.50,+ 0.50,+0.42%,"30,547"
29,00990A主動元大AI新經濟,20.51,-0.57,-2.70%,"29,075"
30,6213 聯茂,309.00,+ 28.00,+9.96%,"28,587"
31,2401 凌陽,34.80,+ 2.00,+6.10%,"28,356"
32,2408 南亞科,443.50,-11.00,-2.42%,"26,663"
33,00982A主動群益台灣強棒,24.62,-0.17,-0.69%,"26,572"
34,2006 東和鋼鐵,69.80,+ 0.10,+0.14%,"26,521"
35,00983A主動中信ARK創新,11.75,-0.04,-0.34%,"26,000"
36,2369 菱生,43.30,-1.25,-2.81%,"23,835"
37,00940 元大台灣價值高息,12.66,-0.03,-0.24%,"22,379"
38,2426 鼎元,93.30,-1.40,-1.48%,"22,196"
39,6919 康霈*,104.00,-4.00,-3.70%,"22,120"
40,1303 南亞,156.00,+ 1.50,+0.97%,"20,189"
41,6176 瑞儀,90.20,+ 0.20,+0.22%,"19,724"
42,2637 慧洋-KY,75.70,-1.10,-1.43%,"19,249"
43,2027 大成鋼,40.55,+ 0.55,+1.38%,"19,042"
44,2388 威盛,78.60,-1.00,-1.26%,"18,954"
45,3702 大聯大,106.50,-1.50,-1.39%,"18,611"
46,1714 和桐,19.05,+ 1.20,+6.72%,"17,832"
47,2812 台中銀,19.85,-0.15,-0.75%,"17,745"
48,3035 智原,230.50,-2.50,-1.07%,"17,389"
49,2340 台亞,42.00,-1.55,-3.56%,"17,315"
50,3715 定穎投控,179.50,-0.50,-0.28%,"17,010"
