Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,11.76,-0.15,-1.26%,"1,990,585","4,524,627","-2,534,042"
2,00403A主動統一升級50,10.32,+ 0.02,+0.19%,"3,027,852","4,412,348","-1,384,495"
3,0050 元大台灣50,106.40,-0.30,-0.28%,"1,158,478","2,296,153","-1,137,675"
4,009816凱基台灣TOP50,15.49,-0.03,-0.19%,"1,294,397","2,202,084","-907,687"
5,00991A主動復華未來50,18.24,+ 0.05,+0.27%,"1,610,606","2,466,358","-855,752"
6,00406A主動中信台灣收益,9.78,+ 0.09,+0.93%,"422,778","1,251,371","-828,593"
7,00631L元大台灣50正2,35.69,-0.60,-1.65%,"1,453,546","2,125,373","-671,827"
8,00405A主動富邦台灣龍耀,8.66,+ 0.04,+0.46%,"850,085","1,487,260","-637,175"
9,00981A主動統一台股增長,30.22,+ 0.27,+0.90%,"2,219,741","2,702,814","-483,073"
10,0056 元大高股息,53.40,+ 0.40,+0.75%,"533,733","919,910","-386,177"
11,00988A主動統一全球創新,17.37,-0.29,-1.64%,"438,988","811,240","-372,251"
12,2303 聯電,121.00,-3.50,-2.81%,"895,529","1,249,368","-353,838"
13,00927 群益半導體收益,36.65,-0.69,-1.85%,"203,013","518,912","-315,898"
14,00407A主動凱基台灣,9.92,+ 0.09,+0.92%,"780,181","1,093,936","-313,754"
15,00929 復華台灣科技優息,29.44,-0.23,-0.78%,"209,608","519,772","-310,163"
16,00961 FT臺灣永續高息,13.44,+ 0.13,+0.98%,"130,631","410,219","-279,587"
17,00878 國泰永續高股息,33.87,+ 0.09,+0.27%,"249,394","517,158","-267,764"
18,3481 群創,50.10,+ 0.70,+1.42%,"1,034,780","1,299,774","-264,993"
19,00400A主動國泰動能高息,14.79,+ 0.06,+0.41%,"456,737","699,948","-243,210"
20,00881 國泰台灣科技龍頭,54.80,-0.20,-0.36%,"157,394","393,099","-235,705"
21,00984D主動聯博全球非投,10.12,-0.03,-0.30%,"213,680","400,564","-186,884"
22,00990A主動元大AI新經濟,16.49,-0.12,-0.72%,"263,443","415,879","-152,436"
23,00891 中信關鍵半導體,36.38,-0.19,-0.52%,"119,779","269,024","-149,244"
24,009826貝萊德世界股票,10.30,-0.01,-0.10%,"100,462","249,408","-148,945"
25,2409 友達,25.80,+ 0.05,+0.19%,"1,015,660","1,160,109","-144,448"
26,00984A主動安聯台灣高息,15.40,0.00,0.00%,"85,658","204,051","-118,392"
27,2834 臺企銀,16.30,-0.15,-0.91%,"493,765","608,337","-114,572"
28,00982A主動群益台灣強棒,23.28,+ 0.10,+0.43%,"258,535","373,009","-114,474"
29,2344 華邦電,183.50,+ 6.50,+3.67%,"665,859","765,660","-99,801"
30,00997A主動群益美國增長,11.73,-0.03,-0.26%,"178,269","273,391","-95,122"
31,1714 和桐,16.40,-0.30,-1.80%,"153,753","245,753","-92,000"
32,2449 京元電子,247.00,-6.50,-2.56%,"133,644","224,437","-90,792"
33,1314 中石化,7.68,+ 0.02,+0.26%,"441,532","532,165","-90,632"
34,00992A主動群益科技創新,17.91,+ 0.13,+0.73%,"535,853","625,730","-89,877"
35,2330 台積電,"2,395.00",-40.00,-1.64%,"265,705","349,517","-83,812"
36,00632R元大台灣50反1,10.01,+ 0.06,+0.60%,"1,705,953","1,782,926","-76,972"
37,2337 旺宏,137.00,+ 0.50,+0.37%,"353,638","430,028","-76,389"
38,1802 台玻,57.90,+ 1.00,+1.76%,"104,228","179,257","-75,029"
39,8150 南茂,91.90,-1.00,-1.08%,"254,882","325,207","-70,325"
40,00673R期元大S＆P原油反1,12.90,+ 0.16,+1.26%,"236,694","306,260","-69,565"
41,2327 國巨*,622.00,-40.00,-6.04%,"238,319","305,199","-66,879"
42,6005 群益證,30.90,+ 0.30,+0.98%,"94,658","158,857","-64,198"
43,1326 台化,60.50,+ 1.00,+1.68%,"262,666","324,454","-61,787"
44,9904 寶成,25.25,+ 1.35,+5.65%,"249,325","309,089","-59,763"
45,00923 群益台ESG低碳50,42.88,-0.11,-0.26%,"51,781","111,340","-59,558"
46,00935 野村臺灣新科技50,58.65,-0.35,-0.59%,"148,973","207,617","-58,644"
47,2382 廣達,327.50,+ 2.50,+0.77%,"214,175","271,771","-57,596"
48,1718 中纖,10.95,-0.05,-0.45%,"306,380","363,275","-56,894"
49,00830 國泰費城半導體,87.70,-1.25,-1.41%,"95,007","143,591","-48,583"
50,2412 中華電,135.00,-1.00,-0.74%,"235,772","282,791","-47,018"
