Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00981A主動統一台股增長,27.11,+ 0.98,+3.75%,"715,015","793,941","-78,925"
2,2303 聯電,118.00,-3.00,-2.48%,"154,228","226,705","-72,477"
3,00991A主動復華未來50,15.98,+ 0.57,+3.70%,"733,600","798,336","-64,736"
4,00632R元大台灣50反1,10.60,+ 0.16,+1.53%,"243,037","301,806","-58,769"
5,00406A主動中信台灣收益,8.81,+ 0.22,+2.56%,"79,767","135,131","-55,364"
6,2409 友達,23.90,-0.30,-1.24%,"53,296","98,537","-45,240"
7,00988A主動統一全球創新,16.14,-0.12,-0.74%,"35,400","67,531","-32,130"
8,00631L元大台灣50正2,32.62,-1.08,-3.20%,"156,678","188,271","-31,593"
9,3481 群創,45.80,+ 0.30,+0.66%,"91,130","121,295","-30,165"
10,6770 力積電,54.70,+ 0.20,+0.37%,"48,950","77,608","-28,658"
11,1301 台塑,53.80,-1.20,-2.18%,"13,332","40,286","-26,954"
12,1326 台化,56.30,-1.10,-1.92%,"15,203","40,589","-25,385"
13,2382 廣達,296.50,+ 5.00,+1.72%,"24,583","49,538","-24,954"
14,00881 國泰台灣科技龍頭,50.85,+ 0.25,+0.49%,"29,372","52,932","-23,559"
15,1303 南亞,165.00,+ 5.50,+3.45%,"55,358","77,869","-22,510"
16,00984D主動聯博全球非投,10.14,-0.03,-0.29%,"29,960","50,826","-20,865"
17,00878 國泰永續高股息,32.57,+ 0.14,+0.43%,"44,852","65,679","-20,827"
18,00664R國泰臺灣加權反1,1.71,+ 0.03,+1.79%,"34,711","48,809","-14,098"
19,1101 台泥,23.80,-0.50,-2.06%,"26,662","39,498","-12,835"
20,1314 中石化,7.66,+ 0.09,+1.19%,"21,889","33,958","-12,068"
21,6505 台塑化,67.70,-3.10,-4.38%,"13,639","25,049","-11,410"
22,1718 中纖,9.60,+ 0.87,+9.97%,"14,424","25,525","-11,100"
23,009826貝萊德世界股票,10.08,+ 0.04,+0.40%,"17,030","28,125","-11,094"
24,4958 臻鼎-KY,421.50,+ 8.00,+1.93%,"14,280","25,253","-10,973"
25,00637L元大滬深300正2,20.04,-0.41,-2.00%,"18,896","28,818","-9,922"
26,1216 統一,73.00,-0.80,-1.08%,"51,040","60,952","-9,912"
27,00929 復華台灣科技優息,27.57,+ 0.10,+0.36%,"35,930","44,714","-8,783"
28,2332 友訊,22.20,+ 0.95,+4.47%,"18,414","26,654","-8,240"
29,00680L元大美債20正2,6.48,-0.09,-1.37%,"25,021","32,837","-7,816"
30,6116 彩晶,12.50,+ 0.05,+0.40%,"12,086","19,874","-7,788"
31,00400A主動國泰動能高息,13.25,+ 0.31,+2.40%,"89,708","97,473","-7,764"
32,2308 台達電,"1,580.00",-60.00,-3.66%,"12,495","19,917","-7,422"
33,00953B群益優選非投等債,9.83,0.00,0.00%,"42,546","49,852","-7,305"
34,6239 力成,238.50,+ 3.00,+1.27%,"16,124","23,402","-7,278"
35,8150 南茂,77.60,+ 5.00,+6.89%,"23,725","29,725","-5,999"
36,00676R富邦臺灣加權反1,5.86,+ 0.10,+1.74%,"15,000","20,740","-5,740"
37,00830 國泰費城半導體,82.60,-1.40,-1.67%,"12,675","17,948","-5,272"
38,2634 漢翔,60.70,-1.20,-1.94%,"7,736","12,762","-5,025"
39,00923 群益台ESG低碳50,40.39,-0.05,-0.12%,"9,158","14,178","-5,020"
40,1409 新纖,21.80,+ 1.05,+5.06%,"6,841","11,600","-4,759"
41,00686R群益臺灣加權反1,1.05,+ 0.02,+1.94%,"23,538","28,021","-4,482"
42,1802 台玻,47.55,+ 1.85,+4.05%,"8,198","12,678","-4,480"
43,00735 國泰臺韓科技,95.50,-2.40,-2.45%,"4,986","9,368","-4,382"
44,1714 和桐,14.35,+ 1.30,+9.96%,"12,142","16,502","-4,360"
45,2449 京元電子,233.50,+ 10.00,+4.47%,"18,722","22,914","-4,191"
46,6271 同欣電,168.00,+ 8.00,+5.00%,"3,268","7,428","-4,160"
47,00990A主動元大AI新經濟,15.34,-0.22,-1.41%,"21,268","25,305","-4,037"
48,00688L國泰20年美債正2,6.43,-0.09,-1.38%,"13,054","16,883","-3,828"
49,2105 正新,30.30,-0.15,-0.49%,"17,640","21,428","-3,787"
50,8926 台汽電,61.80,+ 2.80,+4.75%,"2,720","6,470","-3,749"
