Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,108.35,-0.45,-0.41%,"-642,626"
2,3481 群創,66.00,-1.60,-2.37%,"-378,741"
3,2883 凱基金,28.45,+ 0.55,+1.97%,"-335,457"
4,2886 兆豐金,45.50,-0.50,-1.09%,"-317,930"
5,6770 力積電,73.40,-1.30,-1.74%,"-295,671"
6,2317 鴻海,240.50,+ 1.50,+0.63%,"-216,316"
7,00988A主動統一全球創新,21.33,-0.51,-2.34%,"-210,833"
8,2344 華邦電,184.50,+ 1.00,+0.54%,"-210,453"
9,3231 緯創,159.00,+ 0.50,+0.32%,"-207,765"
10,1402 遠東新,29.10,+ 0.70,+2.46%,"-169,475"
11,1101 台泥,23.65,+ 0.55,+2.38%,"-161,284"
12,2324 仁寶,34.95,+ 0.15,+0.43%,"-156,218"
13,2409 友達,30.00,-0.50,-1.64%,"-138,706"
14,4904 遠傳,105.00,+ 2.00,+1.94%,"-135,317"
15,2330 台積電,"2,445.00",-20.00,-0.81%,"-127,857"
16,9904 寶成,24.45,+ 0.35,+1.45%,"-101,249"
17,6116 彩晶,18.15,-0.35,-1.89%,"-95,822"
18,00991A主動復華未來50,20.73,+ 0.09,+0.44%,"-93,219"
19,2880 華南金,37.65,+ 1.05,+2.87%,"-88,967"
20,2382 廣達,377.00,+ 8.00,+2.17%,"-87,947"
21,2633 台灣高鐵,26.80,+ 0.40,+1.52%,"-80,788"
22,2855 統一證,51.90,+ 2.15,+4.32%,"-75,852"
23,3706 神達,91.00,-2.30,-2.47%,"-69,117"
24,2412 中華電,141.00,0.00,0.00%,"-67,413"
25,2312 金寶,34.85,-0.05,-0.14%,"-61,350"
26,2337 旺宏,142.50,-3.00,-2.06%,"-56,841"
27,00997A主動群益美國增長,13.63,-0.36,-2.57%,"-56,626"
28,2105 正新,32.15,+ 0.45,+1.42%,"-56,393"
29,6282 康舒,58.30,+ 0.20,+0.34%,"-54,822"
30,5876 上海商銀,42.00,+ 0.15,+0.36%,"-54,523"
31,009820元大納斯達克精選,9.83,-0.15,-1.50%,"-54,474"
32,4958 臻鼎-KY,613.00,+ 15.00,+2.51%,"-53,303"
33,2313 華通,229.50,+ 1.00,+0.44%,"-52,943"
34,2327 國巨*,"1,045.00",-10.00,-0.95%,"-52,932"
35,2347 聯強,94.80,+ 1.80,+1.94%,"-52,569"
36,1504 東元,70.00,+ 1.00,+1.45%,"-48,360"
37,5871 中租-KY,116.50,+ 1.00,+0.87%,"-42,354"
38,8112 至上,92.90,+ 3.90,+4.38%,"-41,654"
39,00830 國泰費城半導體,92.80,-2.95,-3.08%,"-39,642"
40,0056 元大高股息,52.85,+ 0.25,+0.48%,"-37,837"
41,2542 興富發,43.65,+ 0.55,+1.28%,"-37,578"
42,2881 富邦金,121.00,+ 1.50,+1.26%,"-36,492"
43,2408 南亞科,409.50,+ 2.50,+0.61%,"-33,411"
44,00927 群益半導體收益,42.52,-0.31,-0.72%,"-33,281"
45,4915 致伸,66.40,-0.50,-0.75%,"-32,714"
46,2892 第一金,32.40,+ 0.30,+0.93%,"-32,701"
47,4938 和碩,83.60,+ 0.40,+0.48%,"-32,436"
48,9945 潤泰新,26.50,-0.15,-0.56%,"-30,334"
49,00405A主動富邦台灣龍耀,9.44,-0.01,-0.11%,"-29,550"
50,2884 玉山金,33.70,0.00,0.00%,"-29,184"
