Rank,Stock,Price,Change,ChangePercent,NetSell
1,2344 華邦電,179.50,-3.50,-1.91%,"-63,579"
2,2887 台新新光金,42.15,-0.25,-0.59%,"-47,460"
3,3231 緯創,185.00,-4.00,-2.12%,"-27,366"
4,2801 彰銀,26.85,0.00,0.00%,"-23,553"
5,2884 玉山金,44.95,+ 0.70,+1.58%,"-18,703"
6,00406A主動中信台灣收益,9.60,-0.06,-0.62%,"-18,126"
7,9904 寶成,24.10,-0.45,-1.83%,"-16,622"
8,2891 中信金,67.30,+ 0.70,+1.05%,"-12,353"
9,8112 至上,85.90,-0.60,-0.69%,"-11,228"
10,2883 凱基金,37.20,+ 0.45,+1.22%,"-8,138"
11,2308 台達電,"1,675.00",-120.00,-6.69%,"-7,810"
12,3376 新日興,189.50,-16.50,-8.01%,"-7,781"
13,6949 沛爾生醫*-創,58.80,+ 3.90,+7.10%,"-7,758"
14,2615 萬海,110.50,-5.50,-4.74%,"-7,690"
15,2408 南亞科,515.00,-8.00,-1.53%,"-6,909"
16,2324 仁寶,38.65,-0.25,-0.64%,"-6,714"
17,2542 興富發,46.50,-1.70,-3.53%,"-6,691"
18,009816凱基台灣TOP50,16.03,-0.08,-0.50%,"-6,157"
19,00712 復華富時不動產,8.53,-0.07,-0.81%,"-6,011"
20,2610 華航,20.20,-0.25,-1.22%,"-5,957"
21,2327 國巨*,572.00,+ 7.00,+1.24%,"-5,334"
22,4958 臻鼎-KY,494.50,-7.50,-1.49%,"-4,635"
23,2492 華新科,334.00,+ 14.50,+4.54%,"-4,597"
24,3033 威健,42.05,+ 0.20,+0.48%,"-4,591"
25,2027 大成鋼,48.20,-0.40,-0.82%,"-4,524"
26,2330 台積電,"2,450.00",-15.00,-0.61%,"-4,503"
27,2890 永豐金,42.90,-0.30,-0.69%,"-4,246"
28,4763 材料*-KY,48.35,+ 0.05,+0.10%,"-4,186"
29,6005 群益證,31.60,-0.60,-1.86%,"-4,137"
30,1717 長興,71.70,-0.60,-0.83%,"-4,129"
31,009828中信台日韓PCB,9.59,-0.12,-1.24%,"-4,044"
32,1722 台肥,43.75,-0.45,-1.02%,"-4,031"
33,00685L群益臺灣加權正2,12.26,-0.13,-1.05%,"-3,948"
34,2337 旺宏,122.50,-4.00,-3.16%,"-3,919"
35,2376 技嘉,351.50,+ 2.00,+0.57%,"-3,549"
36,8926 台汽電,58.70,-0.60,-1.01%,"-3,285"
37,2855 統一證,51.70,-0.40,-0.77%,"-3,109"
38,00953B群益優選非投等債,9.49,-0.01,-0.11%,"-3,089"
39,3605 宏致,128.00,-1.50,-1.16%,"-3,086"
40,2812 台中銀,19.10,-0.05,-0.26%,"-3,050"
41,5871 中租-KY,112.50,+ 0.50,+0.45%,"-3,040"
42,1528 恩德,19.30,-0.95,-4.69%,"-2,981"
43,3406 玉晶光,"1,070.00",-40.00,-3.60%,"-2,949"
44,00961 FT臺灣永續高息,13.43,-0.06,-0.44%,"-2,885"
45,2426 鼎元,96.10,-3.40,-3.42%,"-2,850"
46,4938 和碩,91.00,-0.10,-0.11%,"-2,800"
47,3042 晶技,180.50,-4.00,-2.17%,"-2,790"
48,00881 國泰台灣科技龍頭,50.50,-0.45,-0.88%,"-2,774"
49,3026 禾伸堂,803.00,+ 45.00,+5.94%,"-2,761"
50,00407A主動凱基台灣,9.68,-0.06,-0.62%,"-2,728"
