Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00632R元大台灣50反1,9.97,+ 0.06,+0.61%,"209,491","128,428","81,063"
2,2609 陽明,59.30,-0.10,-0.17%,"36,913","16,987","19,926"
3,2887 台新新光金,43.55,+ 0.90,+2.11%,"35,569","16,244","19,325"
4,5880 合庫金,27.45,+ 0.25,+0.92%,"30,032","11,221","18,811"
5,2883 凱基金,38.80,+ 0.95,+2.51%,"32,679","17,569","15,110"
6,2892 第一金,39.85,+ 0.95,+2.44%,"43,436","28,634","14,801"
7,2412 中華電,142.50,+ 2.00,+1.42%,"23,354","10,315","13,039"
8,2834 臺企銀,18.35,+ 0.35,+1.94%,"54,083","41,387","12,695"
9,2886 兆豐金,52.50,+ 0.80,+1.55%,"32,018","19,917","12,101"
10,2481 強茂,159.00,+ 9.00,+6.00%,"21,660","9,684","11,975"
11,00953B群益優選非投等債,9.53,+ 0.02,+0.21%,"41,578","30,475","11,103"
12,2812 台中銀,19.45,-0.05,-0.26%,"29,158","18,641","10,517"
13,2303 聯電,142.50,+ 2.00,+1.42%,"43,043","32,868","10,174"
14,2884 玉山金,46.35,+ 0.05,+0.11%,"45,043","35,250","9,792"
15,2801 彰銀,28.55,+ 0.65,+2.33%,"43,977","34,861","9,116"
16,2890 永豐金,44.80,+ 1.10,+2.52%,"30,654","22,027","8,626"
17,2845 遠東銀,13.75,+ 0.05,+0.36%,"15,098","7,599","7,499"
18,2618 長榮航,42.05,-0.30,-0.71%,"15,426","8,515","6,910"
19,2880 華南金,46.30,+ 0.45,+0.98%,"15,337","8,527","6,810"
20,2891 中信金,68.10,+ 1.00,+1.49%,"22,941","16,388","6,552"
21,00664R國泰臺灣加權反1,1.62,+ 0.02,+1.25%,"27,109","20,725","6,384"
22,1314 中石化,8.22,+ 0.10,+1.23%,"11,127","5,130","5,996"
23,00940 元大台灣價值高息,12.84,+ 0.05,+0.39%,"12,350","6,789","5,561"
24,2354 鴻準,64.70,-1.00,-1.52%,"9,715","4,551","5,163"
25,5876 上海商銀,49.90,+ 1.25,+2.57%,"11,067","6,228","4,838"
26,2885 元大金,70.80,+ 0.80,+1.14%,"16,275","11,458","4,816"
27,00715L期街口布蘭特正2,70.50,-0.15,-0.21%,"9,874","5,185","4,689"
28,2603 長榮,237.00,+ 2.50,+1.07%,"11,379","6,975","4,403"
29,00900 富邦特選高股息30,19.59,+ 0.07,+0.36%,"7,180","2,881","4,298"
30,2881 富邦金,154.00,+ 5.50,+3.70%,"9,351","5,108","4,242"
31,00988A主動統一全球創新,15.76,-0.20,-1.25%,"11,787","8,175","3,612"
32,2615 萬海,113.00,+ 1.00,+0.89%,"10,350","7,063","3,287"
33,00676R富邦臺灣加權反1,5.50,+ 0.03,+0.55%,"10,286","7,102","3,184"
34,2855 統一證,52.90,+ 1.00,+1.93%,"5,384","2,200","3,184"
35,2610 華航,20.20,-0.20,-0.98%,"10,088","6,907","3,181"
36,2897 王道銀行,11.25,+ 0.25,+2.27%,"10,118","6,996","3,121"
37,2351 順德,257.00,+ 23.00,+9.83%,"5,682","3,037","2,645"
38,2820 華票,17.40,0.00,0.00%,"7,522","4,944","2,578"
39,6706 惠特,151.00,+ 13.50,+9.82%,"5,694","3,150","2,543"
40,1528 恩德,23.30,+ 2.10,+9.91%,"5,348","2,839","2,509"
41,2882 國泰金,112.50,+ 2.00,+1.81%,"14,051","11,623","2,428"
42,2377 微星,150.50,+ 1.50,+1.01%,"6,512","4,298","2,214"
43,2353 宏碁,31.40,+ 0.30,+0.96%,"9,557","7,349","2,207"
44,2851 中再保,47.50,+ 0.35,+0.74%,"6,097","3,913","2,183"
45,3045 台灣大,121.50,+ 0.50,+0.41%,"6,731","4,557","2,174"
46,6168 宏齊,29.95,+ 0.50,+1.70%,"3,326","1,295","2,031"
47,00642U期元大S＆P石油,33.62,+ 0.13,+0.39%,"5,853","3,858","1,995"
48,3702 大聯大,107.00,+ 0.50,+0.47%,"5,637","3,652","1,985"
49,00686R群益臺灣加權反1,0.99,+ 0.02,+2.06%,"15,306","13,363","1,942"
50,2617 台航,33.05,-0.60,-1.78%,"3,423","1,801","1,622"
