Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,41.20,0.00,0.00%,"270,623"
2,2883 凱基金,29.55,-0.45,-1.50%,"202,919"
3,00712 復華富時不動產,9.03,-0.03,-0.33%,"173,122"
4,2882 國泰金,94.00,-0.30,-0.32%,"128,760"
5,2610 華航,20.95,+ 0.20,+0.96%,"117,878"
6,5880 合庫金,25.50,+ 0.15,+0.59%,"115,656"
7,2353 宏碁,29.25,-0.35,-1.18%,"113,222"
8,2303 聯電,130.00,-14.00,-9.72%,"111,756"
9,2105 正新,33.20,-0.40,-1.19%,"91,828"
10,00918 大華優利高填息30,30.92,-0.09,-0.29%,"86,436"
11,1301 台塑,60.60,-2.20,-3.50%,"82,405"
12,2867 三商壽,9.23,+ 0.25,+2.78%,"76,858"
13,2812 台中銀,20.35,-0.20,-0.97%,"74,673"
14,2881 富邦金,123.50,-1.00,-0.80%,"73,802"
15,6505 台塑化,77.70,-3.60,-4.43%,"73,413"
16,2834 臺企銀,18.00,-0.05,-0.28%,"66,988"
17,2603 長榮,196.00,-2.00,-1.01%,"52,120"
18,4938 和碩,80.00,-2.20,-2.68%,"44,093"
19,1314 中石化,8.28,-0.36,-4.17%,"41,600"
20,2449 京元電子,270.50,-16.00,-5.58%,"35,920"
21,2006 東和鋼鐵,70.00,-0.20,-0.28%,"35,685"
22,2884 玉山金,35.85,+ 0.75,+2.14%,"32,212"
23,2891 中信金,61.50,-0.60,-0.97%,"28,624"
24,00753L中信中國50正2,9.52,+ 0.60,+6.73%,"27,342"
25,2634 漢翔,65.00,+ 3.80,+6.21%,"25,804"
26,6176 瑞儀,83.10,-1.40,-1.66%,"24,886"
27,00953B群益優選非投等債,9.80,+ 0.03,+0.31%,"23,767"
28,9907 統一實,15.10,0.00,0.00%,"23,484"
29,3036 文曄,187.00,-1.50,-0.80%,"23,083"
30,8033 雷虎,204.50,-14.50,-6.62%,"21,769"
31,1718 中纖,13.00,-0.65,-4.76%,"21,594"
32,2301 光寶科,193.50,-3.00,-1.53%,"20,524"
33,00662 富邦NASDAQ,119.30,+ 0.45,+0.38%,"20,028"
34,2889 國票金,15.70,0.00,0.00%,"20,021"
35,009805台新美國電力基建,16.20,+ 0.18,+1.12%,"19,838"
36,3576 聯合再生,18.45,+ 0.60,+3.36%,"18,704"
37,3045 台灣大,112.00,+ 1.00,+0.90%,"18,251"
38,009824群益美國科技巨頭,10.00,+ 0.06,+0.60%,"17,954"
39,6239 力成,266.50,-21.50,-7.47%,"17,944"
40,00900 富邦特選高股息30,17.73,-0.27,-1.50%,"17,415"
41,2615 萬海,80.50,+ 1.00,+1.26%,"17,339"
42,3005 神基,109.50,-0.50,-0.45%,"17,294"
43,2606 裕民,61.60,+ 0.80,+1.32%,"15,805"
44,2481 強茂,139.50,-12.00,-7.92%,"15,402"
45,2646 星宇航空,21.30,+ 0.10,+0.47%,"14,671"
46,3090 日電貿,175.50,-19.00,-9.77%,"14,446"
47,1319 東陽,72.50,-1.10,-1.49%,"14,346"
48,00945B凱基美國非投等債,14.66,+ 0.02,+0.14%,"14,190"
49,2385 群光,102.50,0.00,0.00%,"13,612"
50,1909 榮成,9.90,-0.20,-1.98%,"13,467"
