Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,30.35,-0.40,-1.30%,"-320,002"
2,0050 元大台灣50,111.15,+ 3.85,+3.59%,"-242,159"
3,6770 力積電,81.60,+ 7.40,+9.97%,"-199,692"
4,2324 仁寶,37.50,-0.25,-0.66%,"-146,729"
5,3481 群創,66.00,+ 1.60,+2.48%,"-135,282"
6,3231 緯創,162.50,+ 1.00,+0.62%,"-104,669"
7,1402 遠東新,28.80,-0.05,-0.17%,"-100,432"
8,2881 富邦金,138.50,+ 0.50,+0.36%,"-90,093"
9,2886 兆豐金,44.75,-0.75,-1.65%,"-78,229"
10,1101 台泥,24.35,-0.15,-0.61%,"-77,246"
11,2105 正新,30.05,+ 0.40,+1.35%,"-70,271"
12,2317 鴻海,268.50,0.00,0.00%,"-67,475"
13,2855 統一證,52.00,-0.20,-0.38%,"-61,798"
14,6116 彩晶,19.95,+ 1.15,+6.12%,"-59,136"
15,2382 廣達,380.00,+ 4.00,+1.06%,"-53,779"
16,2327 國巨*,"1,065.00",-15.00,-1.39%,"-50,507"
17,4938 和碩,82.00,-0.90,-1.09%,"-46,167"
18,9904 寶成,26.10,-0.05,-0.19%,"-45,149"
19,3706 神達,87.40,+ 0.50,+0.58%,"-40,957"
20,2353 宏碁,34.00,-0.40,-1.16%,"-38,466"
21,00988A主動統一全球創新,23.73,+ 0.77,+3.35%,"-35,754"
22,4904 遠傳,108.00,-0.50,-0.46%,"-32,235"
23,2344 華邦電,222.00,+ 3.50,+1.60%,"-30,343"
24,5871 中租-KY,118.00,+ 4.00,+3.51%,"-29,786"
25,4958 臻鼎-KY,622.00,-20.00,-3.12%,"-27,851"
26,2330 台積電,"2,510.00",+ 100.00,+4.15%,"-27,728"
27,2633 台灣高鐵,25.95,-0.20,-0.76%,"-27,305"
28,2347 聯強,93.50,+ 0.10,+0.11%,"-26,332"
29,1504 東元,72.20,+ 2.20,+3.14%,"-25,978"
30,2356 英業達,67.80,+ 0.10,+0.15%,"-25,033"
31,1102 亞泥,36.35,+ 0.55,+1.54%,"-24,662"
32,2542 興富發,42.70,-2.05,-4.58%,"-24,387"
33,00405A主動富邦台灣龍耀,9.79,+ 0.15,+1.56%,"-23,945"
34,2312 金寶,35.85,+ 0.35,+0.99%,"-22,186"
35,00402A主動安聯美國科技,10.03,+ 0.08,+0.80%,"-19,951"
36,6239 力成,366.00,+ 2.50,+0.69%,"-19,397"
37,4915 致伸,76.30,+ 0.40,+0.53%,"-19,079"
38,1210 大成,54.70,0.00,0.00%,"-15,760"
39,1409 新纖,28.15,+ 2.55,+9.96%,"-15,609"
40,009820元大納斯達克精選,10.18,+ 0.06,+0.59%,"-14,354"
41,3090 日電貿,335.50,+ 3.00,+0.90%,"-14,247"
42,2371 大同,28.15,-0.15,-0.53%,"-14,037"
43,9945 潤泰新,26.80,-0.70,-2.55%,"-14,032"
44,2603 長榮,193.00,0.00,0.00%,"-13,667"
45,2912 統一超,221.00,-2.50,-1.12%,"-13,638"
46,3376 新日興,209.00,+ 4.00,+1.95%,"-13,263"
47,3062 建漢,25.80,-0.15,-0.58%,"-12,021"
48,4919 新唐,216.00,+ 19.50,+9.92%,"-11,995"
49,2464 盟立,173.00,+ 1.00,+0.58%,"-11,847"
50,9910 豐泰,70.70,-1.90,-2.62%,"-11,561"
