Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00919 群益台灣精選高息,29.97,+ 0.28,+0.94%,"45,946","207,438","-161,491"
2,6770 力積電,71.00,-2.30,-3.14%,"28,552","116,419","-87,867"
3,00632R元大台灣50反1,10.19,-0.04,-0.39%,"31,840","77,168","-45,328"
4,00918 大華優利高填息30,32.12,+ 0.24,+0.75%,"31,093","70,125","-39,031"
5,00712 復華富時不動產,8.84,-0.02,-0.23%,"18,449","55,182","-36,733"
6,4938 和碩,83.00,-0.50,-0.60%,"19,110","54,491","-35,380"
7,2313 華通,249.00,-8.50,-3.30%,"8,397","34,267","-25,869"
8,2002 中鋼,18.65,-0.35,-1.84%,"33,660","57,137","-23,477"
9,00896 中信綠能及電動車,27.60,-0.15,-0.54%,"8,438","29,405","-20,967"
10,2409 友達,23.90,-0.20,-0.83%,"28,140","48,265","-20,124"
11,2609 陽明,51.00,-0.20,-0.39%,"19,772","38,998","-19,226"
12,2301 光寶科,208.00,+ 0.50,+0.24%,"8,969","27,898","-18,929"
13,2385 群光,116.50,-5.00,-4.12%,"9,645","27,162","-17,516"
14,3576 聯合再生,19.00,-2.00,-9.52%,"24,928","41,433","-16,505"
15,2406 國碩,35.20,-3.05,-7.97%,"5,199","18,887","-13,688"
16,8150 南茂,94.60,-1.30,-1.36%,"6,151","18,286","-12,134"
17,2606 裕民,61.10,-3.30,-5.12%,"9,804","21,759","-11,955"
18,8112 至上,95.80,-1.50,-1.54%,"4,235","15,579","-11,344"
19,2449 京元電子,278.00,-3.00,-1.07%,"5,664","16,774","-11,109"
20,3706 神達,84.30,-1.30,-1.52%,"5,409","15,895","-10,485"
21,6443 元晶,39.05,-2.15,-5.22%,"4,045","14,521","-10,476"
22,9904 寶成,26.20,-0.45,-1.69%,"14,782","24,683","-9,901"
23,00665L富邦恒生國企正2,8.99,-0.31,-3.33%,"13,610","23,237","-9,626"
24,8105 凌巨,21.70,+ 0.30,+1.40%,"6,193","15,597","-9,404"
25,00961 FT臺灣永續高息,12.76,-0.03,-0.23%,"5,681","15,080","-9,399"
26,00916 國泰全球品牌50,25.91,-0.07,-0.27%,"8,291","16,611","-8,319"
27,2382 廣達,362.50,-7.50,-2.03%,"8,303","16,578","-8,274"
28,3231 緯創,158.00,-3.50,-2.17%,"16,012","24,253","-8,240"
29,00404A主動聯博動能50,10.09,+ 0.09,+0.90%,"14,409","22,504","-8,094"
30,6239 力成,346.50,+ 19.50,+5.96%,"13,711","21,771","-8,060"
31,6176 瑞儀,87.30,-1.40,-1.58%,"3,921","11,852","-7,930"
32,2027 大成鋼,41.70,-1.95,-4.47%,"11,501","19,014","-7,513"
33,2355 敬鵬,57.10,-3.20,-5.31%,"2,697","9,715","-7,017"
34,2481 強茂,140.00,-2.50,-1.75%,"5,819","12,681","-6,862"
35,2484 希華,70.40,-2.90,-3.96%,"8,578","14,966","-6,388"
36,9910 豐泰,78.00,-1.10,-1.39%,"7,002","12,884","-5,881"
37,2495 普安,49.50,-1.00,-1.98%,"2,713","8,288","-5,575"
38,5871 中租-KY,116.50,-2.00,-1.69%,"8,594","14,119","-5,525"
39,2472 立隆電,347.50,-38.50,-9.97%,"3,589","8,863","-5,273"
40,2375 凱美,181.50,-8.00,-4.22%,"5,467","10,697","-5,229"
41,6285 啟碁,265.50,-9.00,-3.28%,"2,706","7,683","-4,977"
42,2615 萬海,81.50,-2.00,-2.40%,"4,524","9,271","-4,747"
43,3036 文曄,219.00,-7.00,-3.10%,"7,137","11,810","-4,673"
44,3016 嘉晶,119.50,-5.50,-4.40%,"3,865","8,318","-4,453"
45,2367 燿華,60.70,-2.10,-3.34%,"3,667","7,857","-4,190"
46,2323 中環,10.90,-0.40,-3.54%,"9,890","14,075","-4,185"
47,2312 金寶,34.75,-0.70,-1.97%,"10,476","14,541","-4,065"
48,6116 彩晶,16.60,+ 0.10,+0.61%,"11,925","15,974","-4,048"
49,6153 嘉聯益,23.10,-1.35,-5.52%,"11,180","15,099","-3,919"
50,2371 大同,28.05,-0.40,-1.41%,"4,005","7,886","-3,880"
