Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,16.30,-0.15,-0.91%,"-192,258"
2,2610 華航,19.90,-0.20,-1.00%,"-111,286"
3,2801 彰銀,23.55,0.00,0.00%,"-92,205"
4,2409 友達,25.80,+ 0.05,+0.19%,"-91,846"
5,2303 聯電,121.00,-3.50,-2.81%,"-87,975"
6,1303 南亞,207.50,+ 18.50,+9.79%,"-85,419"
7,2812 台中銀,18.65,0.00,0.00%,"-79,921"
8,2880 華南金,38.95,-0.15,-0.38%,"-76,585"
9,5880 合庫金,24.20,0.00,0.00%,"-69,557"
10,00878 國泰永續高股息,33.87,+ 0.09,+0.27%,"-62,412"
11,2892 第一金,33.35,+ 0.20,+0.60%,"-62,286"
12,2886 兆豐金,47.35,+ 1.50,+3.27%,"-56,759"
13,2327 國巨*,622.00,-40.00,-6.04%,"-56,300"
14,2884 玉山金,37.65,+ 0.35,+0.94%,"-56,178"
15,1718 中纖,10.95,-0.05,-0.45%,"-43,356"
16,2492 華新科,302.50,-14.00,-4.42%,"-42,543"
17,00881 國泰台灣科技龍頭,54.80,-0.20,-0.36%,"-38,081"
18,6005 群益證,30.90,+ 0.30,+0.98%,"-36,667"
19,2449 京元電子,247.00,-6.50,-2.56%,"-36,504"
20,00891 中信關鍵半導體,36.38,-0.19,-0.52%,"-31,412"
21,4958 臻鼎-KY,489.50,+ 12.00,+2.51%,"-31,345"
22,3481 群創,50.10,+ 0.70,+1.42%,"-27,633"
23,8150 南茂,91.90,-1.00,-1.08%,"-27,382"
24,1714 和桐,16.40,-0.30,-1.80%,"-25,488"
25,2633 台灣高鐵,25.90,-0.05,-0.19%,"-23,383"
26,6239 力成,278.00,-5.00,-1.77%,"-22,137"
27,6116 彩晶,13.90,-0.05,-0.36%,"-21,536"
28,2481 強茂,138.00,-5.00,-3.50%,"-20,107"
29,1314 中石化,7.68,+ 0.02,+0.26%,"-19,734"
30,00712 復華富時不動產,8.90,0.00,0.00%,"-19,418"
31,3090 日電貿,174.50,-0.50,-0.29%,"-18,939"
32,5388 中磊,79.80,-1.30,-1.60%,"-16,641"
33,9904 寶成,25.25,+ 1.35,+5.65%,"-14,961"
34,2820 華票,16.35,+ 0.10,+0.62%,"-14,424"
35,3036 文曄,210.00,-5.00,-2.33%,"-14,368"
36,2105 正新,30.40,-0.30,-0.98%,"-13,965"
37,3045 台灣大,108.00,-0.50,-0.46%,"-13,656"
38,8926 台汽電,56.70,+ 0.90,+1.61%,"-13,540"
39,2646 星宇航空,20.40,0.00,0.00%,"-13,063"
40,00753L中信中國50正2,9.35,-0.37,-3.81%,"-12,936"
41,6505 台塑化,70.90,+ 1.10,+1.58%,"-12,810"
42,2368 金像電,"1,015.00",+ 5.00,+0.50%,"-12,310"
43,1101 台泥,24.25,+ 0.20,+0.83%,"-11,409"
44,3711 日月光投控,616.00,-10.00,-1.60%,"-11,175"
45,2478 大毅,128.00,-2.00,-1.54%,"-11,047"
46,2412 中華電,135.00,-1.00,-0.74%,"-10,902"
47,2845 遠東銀,13.20,0.00,0.00%,"-10,480"
48,3026 禾伸堂,647.00,-44.00,-6.37%,"-9,793"
49,3702 大聯大,115.00,-8.50,-6.88%,"-9,256"
50,8033 雷虎,201.50,+ 18.00,+9.81%,"-9,022"
