Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3450 聯鈞,287.00,-14.00,-4.65%,"17,540,883","6,324,281","11,216,601"
2,6442 光聖,"1,985.00",-115.00,-5.48%,"14,098,242","8,517,691","5,580,550"
3,2313 華通,205.00,-6.00,-2.84%,"27,466,668","23,633,733","3,832,935"
4,3481 群創,26.00,+ 1.25,+5.05%,"18,621,394","15,108,524","3,512,869"
5,8039 台虹,99.90,-1.60,-1.58%,"4,973,024","1,850,879","3,122,144"
6,3036 文曄,211.00,+ 15.50,+7.93%,"9,017,224","6,010,549","3,006,674"
7,1303 南亞,82.40,+ 3.10,+3.91%,"8,890,140","6,707,849","2,182,290"
8,6669 緯穎,"4,220.00",+ 310.00,+7.93%,"9,241,527","7,368,594","1,872,932"
9,4958 臻鼎-KY,177.50,-1.50,-0.84%,"4,979,843","3,460,756","1,519,087"
10,3653 健策,"3,140.00",+ 260.00,+9.03%,"5,734,751","4,251,325","1,483,425"
11,3576 聯合再生,23.25,-0.80,-3.33%,"1,931,943","730,701","1,201,241"
12,3138 耀登,182.50,-13.00,-6.65%,"2,404,224","1,341,354","1,062,869"
13,2395 研華,342.50,+ 31.00,+9.95%,"2,315,528","1,382,233","933,295"
14,2404 漢唐,"1,100.00",+ 100.00,+10.00%,"4,221,466","3,458,299","763,167"
15,2455 全新,218.00,-8.50,-3.75%,"2,252,927","1,513,193","739,734"
16,6133 金橋,27.30,-0.05,-0.18%,"1,200,355","481,455","718,899"
17,6770 力積電,64.40,+ 3.00,+4.89%,"13,880,330","13,243,164","637,165"
18,2383 台光電,"2,365.00",+ 175.00,+7.99%,"9,135,039","8,514,221","620,817"
19,8150 南茂,62.90,+ 4.80,+8.26%,"1,871,343","1,302,056","569,287"
20,3711 日月光投控,353.50,+ 26.00,+7.94%,"12,146,378","11,578,386","567,991"
21,3701 大眾控,61.00,-3.00,-4.69%,"2,306,581","1,813,230","493,351"
22,5269 祥碩,"1,280.00",+ 115.00,+9.87%,"1,875,874","1,424,678","451,196"
23,6443 元晶,50.00,+ 4.50,+9.89%,"6,005,578","5,563,346","442,232"
24,6531 愛普*,440.50,+ 36.50,+9.03%,"1,490,848","1,084,994","405,853"
25,2406 國碩,31.75,+ 0.10,+0.32%,"1,385,905","1,015,666","370,238"
26,6451 訊芯-KY,195.00,+ 8.00,+4.28%,"1,082,666","724,870","357,796"
27,4960 誠美材,16.20,+ 1.30,+8.72%,"471,802","114,310","357,492"
28,6757 台灣虎航,55.20,-4.80,-8.00%,"482,322","127,390","354,932"
29,6789 采鈺,353.50,+ 6.50,+1.87%,"3,746,410","3,433,455","312,955"
30,3006 晶豪科,148.00,+ 1.50,+1.02%,"3,236,910","2,937,593","299,317"
31,6438 迅得,155.50,+ 7.00,+4.71%,"514,579","246,793","267,785"
32,4977 眾達-KY,161.00,+ 1.50,+0.94%,"2,783,629","2,530,897","252,732"
33,3028 增你強,53.80,+ 2.00,+3.86%,"573,912","325,075","248,836"
34,6715 嘉基,193.50,+ 17.50,+9.94%,"418,074","186,484","231,590"
35,6456 GIS-KY,57.00,+ 5.00,+9.62%,"932,950","709,865","223,084"
36,8271 宇瞻,116.00,+ 9.00,+8.41%,"595,898","375,305","220,593"
37,4764 雙鍵,131.00,+ 9.50,+7.82%,"554,599","337,872","216,727"
38,3380 明泰,35.40,+ 3.20,+9.94%,"385,483","180,887","204,596"
39,1711 永光,27.10,+ 0.85,+3.24%,"1,173,786","970,003","203,783"
40,8464 億豐,368.00,+ 6.00,+1.66%,"527,841","324,302","203,538"
41,00909 國泰數位支付服務,40.22,+ 2.61,+6.94%,"316,494","124,655","191,838"
42,1727 中華化,48.50,+ 2.00,+4.30%,"408,969","220,474","188,494"
43,2601 益航,7.19,+ 0.62,+9.44%,"252,364","68,108","184,255"
44,4968 立積,116.50,+ 1.50,+1.30%,"403,049","231,565","171,484"
45,1319 東陽,93.50,+ 1.50,+1.63%,"395,082","226,383","168,698"
46,8210 勤誠,930.00,+ 50.00,+5.68%,"2,345,084","2,187,643","157,440"
47,8131 福懋科,66.70,+ 6.00,+9.88%,"531,095","381,139","149,956"
48,9918 欣天然,50.80,+ 4.55,+9.84%,"205,103","72,082","133,021"
49,2458 義隆,137.00,+ 10.00,+7.87%,"1,190,068","1,057,319","132,749"
50,2451 創見,213.50,+ 14.50,+7.29%,"1,251,874","1,132,804","119,069"
