Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2610 華航,24.20,+ 0.95,+4.09%,"52,216"
2,00403A主動統一升級50,11.11,+ 0.07,+0.63%,"44,473"
3,1301 台塑,58.00,+ 3.50,+6.42%,"39,475"
4,00981A主動統一台股增長,31.50,+ 0.02,+0.06%,"34,957"
5,5880 合庫金,25.10,+ 0.70,+2.87%,"23,418"
6,2834 臺企銀,18.00,+ 0.20,+1.12%,"18,513"
7,00990A主動元大AI新經濟,21.18,+ 0.67,+3.27%,"16,034"
8,2801 彰銀,23.50,+ 0.60,+2.62%,"14,684"
9,2618 長榮航,44.50,+ 0.50,+1.14%,"13,423"
10,1101 台泥,24.60,+ 0.40,+1.65%,"12,700"
11,2885 元大金,66.70,+ 0.60,+0.91%,"12,081"
12,2303 聯電,178.50,+ 0.50,+0.28%,"11,768"
13,1802 台玻,69.60,+ 0.30,+0.43%,"11,113"
14,2887 台新新光金,31.85,+ 0.25,+0.79%,"10,397"
15,3481 群創,70.90,+ 1.50,+2.16%,"10,244"
16,1314 中石化,8.04,+ 0.05,+0.63%,"9,485"
17,1718 中纖,10.15,+ 0.92,+9.97%,"7,855"
18,2449 京元電子,334.50,+ 1.00,+0.30%,"7,790"
19,2812 台中銀,20.05,+ 0.20,+1.01%,"7,521"
20,00918 大華優利高填息30,32.48,+ 0.40,+1.25%,"7,289"
21,00405A主動富邦台灣龍耀,9.43,+ 0.01,+0.11%,"6,719"
22,2006 東和鋼鐵,70.00,+ 0.20,+0.29%,"6,428"
23,8110 華東,63.20,+ 5.70,+9.91%,"6,397"
24,3037 欣興,"1,020.00",+ 89.00,+9.56%,"6,228"
25,2105 正新,29.60,+ 0.35,+1.20%,"6,219"
26,2883 凱基金,30.50,+ 0.70,+2.35%,"6,188"
27,009816凱基台灣TOP50,15.59,+ 0.03,+0.19%,"6,086"
28,2892 第一金,32.85,+ 0.80,+2.50%,"6,023"
29,1326 台化,59.50,+ 1.80,+3.12%,"5,900"
30,4938 和碩,86.00,+ 2.00,+2.38%,"5,618"
31,1717 長興,75.90,+ 2.00,+2.71%,"5,209"
32,9907 統一實,15.40,+ 0.35,+2.33%,"4,664"
33,00662 富邦NASDAQ,122.00,+ 1.55,+1.29%,"4,628"
34,6176 瑞儀,90.70,+ 0.50,+0.55%,"4,553"
35,8046 南電,"1,045.00",+ 92.00,+9.65%,"4,303"
36,6213 聯茂,339.50,+ 30.50,+9.87%,"3,957"
37,6505 台塑化,55.90,+ 0.70,+1.27%,"3,925"
38,3045 台灣大,120.00,+ 0.50,+0.42%,"3,774"
39,00991A主動復華未來50,20.70,+ 0.31,+1.52%,"3,682"
40,6005 群益證,38.80,+ 0.25,+0.65%,"3,547"
41,2458 義隆,180.00,+ 16.00,+9.76%,"3,265"
42,1319 東陽,79.60,+ 0.10,+0.13%,"3,128"
43,2472 立隆電,397.00,+ 36.00,+9.97%,"2,936"
44,6672 騰輝電子-KY,289.50,+ 26.00,+9.87%,"2,843"
45,2891 中信金,70.60,+ 0.70,+1.00%,"2,816"
46,6139 亞翔,875.00,+ 57.00,+6.97%,"2,789"
47,1477 聚陽,221.00,+ 4.00,+1.84%,"2,757"
48,2356 英業達,66.70,+ 0.30,+0.45%,"2,736"
49,1714 和桐,18.50,-0.55,-2.89%,"2,691"
50,1312 國喬,14.15,+ 0.15,+1.07%,"2,675"
