Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2834 臺企銀,18.35,+ 0.35,+1.94%,"70,590"
2,2892 第一金,39.85,+ 0.95,+2.44%,"51,013"
3,2412 中華電,142.50,+ 2.00,+1.42%,"36,089"
4,5880 合庫金,27.45,+ 0.25,+0.92%,"34,564"
5,2886 兆豐金,52.50,+ 0.80,+1.55%,"27,229"
6,2812 台中銀,19.45,-0.05,-0.26%,"24,747"
7,2609 陽明,59.30,-0.10,-0.17%,"24,653"
8,2889 國票金,17.05,+ 0.30,+1.79%,"22,772"
9,5876 上海商銀,49.90,+ 1.25,+2.57%,"21,540"
10,2880 華南金,46.30,+ 0.45,+0.98%,"19,147"
11,00403A主動統一升級50,10.09,-0.08,-0.79%,"15,528"
12,00409A主動復華全球50,9.53,-0.10,-1.04%,"15,131"
13,2618 長榮航,42.05,-0.30,-0.71%,"13,309"
14,3045 台灣大,121.50,+ 0.50,+0.41%,"12,549"
15,2883 凱基金,38.80,+ 0.95,+2.51%,"12,351"
16,1102 亞泥,35.00,-0.30,-0.85%,"12,034"
17,2845 遠東銀,13.75,+ 0.05,+0.36%,"11,845"
18,1402 遠東新,28.10,-0.55,-1.92%,"11,109"
19,1314 中石化,8.22,+ 0.10,+1.23%,"10,739"
20,2897 王道銀行,11.25,+ 0.25,+2.27%,"9,580"
21,2820 華票,17.40,0.00,0.00%,"9,344"
22,3702 大聯大,107.00,+ 0.50,+0.47%,"8,763"
23,2354 鴻準,64.70,-1.00,-1.52%,"8,536"
24,3711 日月光投控,612.00,-6.00,-0.97%,"7,662"
25,2885 元大金,70.80,+ 0.80,+1.14%,"7,645"
26,2610 華航,20.20,-0.20,-0.98%,"7,010"
27,3037 欣興,970.00,-7.00,-0.72%,"6,144"
28,1312 國喬,14.45,+ 0.10,+0.70%,"6,075"
29,2481 強茂,159.00,+ 9.00,+6.00%,"5,838"
30,1718 中纖,10.55,+ 0.15,+1.44%,"5,826"
31,2408 南亞科,473.00,-20.00,-4.06%,"5,643"
32,2881 富邦金,154.00,+ 5.50,+3.70%,"5,436"
33,2027 大成鋼,45.75,-0.75,-1.61%,"5,414"
34,1605 華新,37.00,-0.40,-1.07%,"5,321"
35,4904 遠傳,106.00,+ 0.50,+0.47%,"5,299"
36,2515 中工,12.00,0.00,0.00%,"4,969"
37,3034 聯詠,556.00,+ 9.00,+1.65%,"4,609"
38,1216 統一,74.60,-0.40,-0.53%,"4,490"
39,8046 南電,"1,055.00",-25.00,-2.31%,"4,406"
40,2455 全新,535.00,+ 20.00,+3.88%,"4,190"
41,2851 中再保,47.50,+ 0.35,+0.74%,"4,066"
42,2104 國際中橡,10.30,-0.20,-1.90%,"3,609"
43,9945 潤泰新,27.85,-0.25,-0.89%,"3,550"
44,2838 聯邦銀,21.60,+ 0.55,+2.61%,"3,435"
45,1710 東聯,16.05,+ 0.05,+0.31%,"3,231"
46,1301 台塑,62.90,-1.70,-2.63%,"3,193"
47,3167 大量,810.00,-18.00,-2.17%,"3,179"
48,00988A主動統一全球創新,15.76,-0.20,-1.25%,"3,075"
49,2379 瑞昱,713.00,+ 9.00,+1.28%,"3,043"
50,2617 台航,33.05,-0.60,-1.78%,"3,019"
