Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,30.75,+ 0.55,+1.82%,"-437,110"
2,0050 元大台灣50,107.30,+ 1.30,+1.23%,"-305,964"
3,6770 力積電,74.20,+ 4.00,+5.70%,"-213,943"
4,2324 仁寶,37.75,+ 0.45,+1.21%,"-122,912"
5,1402 遠東新,28.85,+ 0.05,+0.17%,"-109,164"
6,2881 富邦金,138.00,+ 2.50,+1.85%,"-95,368"
7,2105 正新,29.65,-0.05,-0.17%,"-91,221"
8,3231 緯創,161.50,-1.00,-0.62%,"-84,028"
9,2382 廣達,376.00,+ 2.00,+0.53%,"-76,460"
10,2855 統一證,52.20,+ 0.60,+1.16%,"-66,680"
11,1101 台泥,24.50,-0.05,-0.20%,"-64,177"
12,2330 台積電,"2,410.00",+ 25.00,+1.05%,"-59,928"
13,4938 和碩,82.90,-0.10,-0.12%,"-56,811"
14,2317 鴻海,268.50,-3.50,-1.29%,"-55,947"
15,2886 兆豐金,45.50,+ 0.40,+0.89%,"-49,153"
16,6116 彩晶,18.80,+ 0.55,+3.01%,"-48,920"
17,2327 國巨*,"1,080.00",+ 96.00,+9.76%,"-46,668"
18,2409 友達,28.15,+ 1.90,+7.24%,"-44,138"
19,9904 寶成,26.15,-0.30,-1.13%,"-42,350"
20,5871 中租-KY,114.00,-1.00,-0.87%,"-41,574"
21,1504 東元,70.00,+ 1.30,+1.89%,"-38,259"
22,3706 神達,86.90,+ 0.60,+0.70%,"-36,904"
23,2347 聯強,93.40,+ 1.00,+1.08%,"-36,895"
24,00988A主動統一全球創新,22.96,+ 0.44,+1.95%,"-34,784"
25,6282 康舒,58.10,+ 0.70,+1.22%,"-32,757"
26,1102 亞泥,35.80,+ 0.25,+0.70%,"-30,763"
27,009820元大納斯達克精選,10.12,-0.03,-0.30%,"-29,621"
28,2353 宏碁,34.40,-0.60,-1.71%,"-28,688"
29,2542 興富發,44.75,-0.70,-1.54%,"-27,152"
30,4958 臻鼎-KY,642.00,+ 3.00,+0.47%,"-20,708"
31,1210 大成,54.70,-0.40,-0.73%,"-20,666"
32,2371 大同,28.30,+ 0.30,+1.07%,"-19,886"
33,2603 長榮,193.00,-1.00,-0.52%,"-19,808"
34,00402A主動安聯美國科技,9.95,-0.02,-0.20%,"-19,759"
35,2449 京元電子,308.50,+ 28.00,+9.98%,"-19,672"
36,1409 新纖,25.60,-2.35,-8.41%,"-17,612"
37,2633 台灣高鐵,26.15,0.00,0.00%,"-17,037"
38,9910 豐泰,72.60,-0.20,-0.27%,"-16,898"
39,4915 致伸,75.90,-0.10,-0.13%,"-16,398"
40,4919 新唐,196.50,+ 9.00,+4.80%,"-15,646"
41,2406 國碩,34.85,-1.35,-3.73%,"-14,764"
42,2312 金寶,35.50,+ 0.65,+1.87%,"-14,757"
43,3090 日電貿,332.50,+ 30.00,+9.92%,"-13,066"
44,2912 統一超,223.50,-5.50,-2.40%,"-12,919"
45,2313 華通,259.50,-4.50,-1.70%,"-12,743"
46,9941 裕融,81.40,0.00,0.00%,"-12,532"
47,00935 野村臺灣新科技50,62.25,+ 0.90,+1.47%,"-12,475"
48,3062 建漢,25.95,+ 0.30,+1.17%,"-12,247"
49,2301 光寶科,210.50,+ 0.50,+0.24%,"-12,050"
50,6239 力成,363.50,+ 18.50,+5.36%,"-11,860"
