Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.11,-0.27,-2.60%,"-416,598"
2,00981A主動統一台股增長,28.40,-0.95,-3.24%,"-297,810"
3,0050 元大台灣50,104.40,-1.60,-1.51%,"-189,094"
4,00991A主動復華未來50,18.44,-0.61,-3.20%,"-125,394"
5,1314 中石化,8.74,-0.11,-1.24%,"-97,892"
6,3481 群創,57.20,-3.80,-6.23%,"-74,697"
7,00992A主動群益科技創新,17.01,-0.66,-3.74%,"-72,764"
8,1101 台泥,22.70,-0.15,-0.66%,"-63,593"
9,00988A主動統一全球創新,18.49,-0.16,-0.86%,"-62,823"
10,1102 亞泥,34.20,-0.70,-2.01%,"-55,445"
11,1303 南亞,210.00,+ 10.50,+5.26%,"-54,541"
12,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"-52,063"
13,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"-51,949"
14,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"-50,607"
15,00631L元大台灣50正2,35.88,-0.98,-2.66%,"-45,971"
16,2834 臺企銀,17.65,-0.10,-0.56%,"-44,511"
17,2002 中鋼,18.50,+ 0.10,+0.54%,"-43,967"
18,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"-43,695"
19,2356 英業達,63.70,-1.00,-1.55%,"-39,841"
20,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"-39,108"
21,2449 京元電子,291.50,-15.50,-5.05%,"-37,577"
22,1409 新纖,26.40,+ 0.60,+2.33%,"-35,156"
23,1802 台玻,62.30,-1.90,-2.96%,"-35,028"
24,2609 陽明,48.00,-0.10,-0.21%,"-33,735"
25,2352 佳世達,30.60,-0.40,-1.29%,"-33,243"
26,2330 台積電,"2,420.00",-20.00,-0.82%,"-31,282"
27,6770 力積電,69.20,+ 0.20,+0.29%,"-30,383"
28,1717 長興,70.00,-2.60,-3.58%,"-29,252"
29,1402 遠東新,26.35,+ 0.75,+2.93%,"-28,955"
30,0056 元大高股息,51.75,-0.65,-1.24%,"-28,369"
31,3037 欣興,874.00,-29.00,-3.21%,"-28,264"
32,8150 南茂,104.00,-11.00,-9.57%,"-27,621"
33,1326 台化,67.00,+ 2.00,+3.08%,"-27,022"
34,1714 和桐,17.05,+ 0.40,+2.40%,"-26,158"
35,1605 華新,33.25,-0.65,-1.92%,"-25,833"
36,1504 東元,63.60,-2.90,-4.36%,"-22,232"
37,2409 友達,27.55,-1.70,-5.81%,"-21,926"
38,2317 鴻海,235.50,-1.00,-0.42%,"-21,100"
39,00878 國泰永續高股息,32.72,-0.41,-1.24%,"-20,828"
40,6282 康舒,54.80,-3.20,-5.52%,"-20,613"
41,2412 中華電,133.00,-0.50,-0.37%,"-20,365"
42,2408 南亞科,448.00,+ 25.00,+5.91%,"-19,667"
43,2382 廣達,380.00,+ 2.00,+0.53%,"-18,618"
44,2369 菱生,38.25,-2.90,-7.05%,"-18,505"
45,2885 元大金,66.70,-1.60,-2.34%,"-17,844"
46,8422 可寧衛*,26.05,-0.50,-1.88%,"-16,467"
47,8112 至上,85.40,-2.10,-2.40%,"-15,904"
48,3711 日月光投控,641.00,-29.00,-4.33%,"-14,745"
49,6005 群益證,34.10,-1.25,-3.54%,"-14,170"
50,2337 旺宏,139.50,+ 1.50,+1.09%,"-14,152"
