Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,8.46,-0.54,-6.00%,"775,900","2,721,344","-1,945,443"
2,00685L群益臺灣加權正2,9.22,-0.71,-7.15%,"592,319","2,085,885","-1,493,565"
3,0050 元大台灣50,93.70,-3.45,-3.55%,"429,621","1,489,653","-1,060,031"
4,009816凱基台灣TOP50,13.35,-0.59,-4.23%,"433,588","1,242,476","-808,887"
5,00631L元大台灣50正2,28.53,-2.07,-6.76%,"455,043","1,226,986","-771,942"
6,00406A主動中信台灣收益,8.03,-0.50,-5.86%,"185,533","899,446","-713,913"
7,00991A主動復華未來50,14.07,-1.04,-6.88%,"272,719","694,311","-421,591"
8,00981A主動統一台股增長,23.85,-1.60,-6.29%,"503,224","875,614","-372,389"
9,00405A主動富邦台灣龍耀,6.70,-0.57,-7.84%,"174,632","538,203","-363,571"
10,0056 元大高股息,46.73,-1.46,-3.03%,"163,884","521,497","-357,612"
11,00407A主動凱基台灣,7.79,-0.47,-5.69%,"155,365","398,097","-242,731"
12,6770 力積電,50.40,-5.40,-9.68%,"179,418","407,276","-227,858"
13,00400A主動國泰動能高息,11.88,-0.63,-5.04%,"93,554","247,649","-154,094"
14,00929 復華台灣科技優息,26.41,-0.70,-2.58%,"80,979","232,846","-151,867"
15,2303 聯電,102.50,-11.00,-9.69%,"329,810","478,414","-148,604"
16,2344 華邦電,130.00,-14.00,-9.72%,"158,348","272,122","-113,773"
17,00988A主動統一全球創新,14.35,-1.04,-6.76%,"137,457","248,879","-111,421"
18,00919 群益台灣精選高息,28.50,-0.39,-1.35%,"128,109","216,668","-88,559"
19,3481 群創,41.80,-3.20,-7.11%,"322,320","401,100","-78,780"
20,00878 國泰永續高股息,30.91,-0.59,-1.87%,"73,515","146,835","-73,320"
21,2330 台積電,"2,200.00",-80.00,-3.51%,"97,220","166,847","-69,627"
22,2408 南亞科,353.50,-39.00,-9.94%,"77,671","146,547","-68,876"
23,00984D主動聯博全球非投,10.19,0.00,0.00%,"72,892","140,617","-67,724"
24,00982A主動群益台灣強棒,18.87,-1.22,-6.07%,"83,197","146,891","-63,693"
25,0052 富邦科技,54.40,-2.25,-3.97%,"76,679","135,522","-58,842"
26,00990A主動元大AI新經濟,13.83,-0.93,-6.30%,"105,372","161,247","-55,874"
27,2337 旺宏,102.00,-11.00,-9.73%,"92,091","146,993","-54,902"
28,00891 中信關鍵半導體,30.16,-1.81,-5.66%,"38,635","93,073","-54,438"
29,00992A主動群益科技創新,13.59,-0.99,-6.79%,"141,780","196,212","-54,432"
30,00673R期元大S＆P原油反1,13.07,-0.03,-0.23%,"85,565","137,385","-51,820"
31,00927 群益半導體收益,31.59,-1.82,-5.45%,"63,500","108,572","-45,071"
32,1314 中石化,7.51,-0.29,-3.72%,"74,458","118,666","-44,207"
33,00935 野村臺灣新科技50,47.62,-3.08,-6.07%,"43,244","86,439","-43,195"
34,2449 京元電子,212.50,-23.50,-9.96%,"38,647","79,369","-40,722"
35,2382 廣達,309.50,-4.00,-1.28%,"72,161","111,078","-38,917"
36,1605 華新,29.35,-1.25,-4.08%,"39,355","77,138","-37,783"
37,8150 南茂,72.90,-8.10,-10.00%,"72,698","108,480","-35,781"
38,00922 國泰台灣領袖50,35.59,-1.41,-3.81%,"49,138","79,601","-30,462"
39,2515 中工,11.65,-0.10,-0.85%,"47,358","74,532","-27,174"
40,1303 南亞,141.50,-15.50,-9.87%,"241,032","268,147","-27,115"
41,00984A主動安聯台灣高息,13.40,-0.58,-4.15%,"24,971","51,590","-26,619"
42,2353 宏碁,28.65,-0.20,-0.69%,"79,585","104,389","-24,804"
43,2327 國巨*,507.00,-56.00,-9.95%,"76,295","98,737","-22,441"
44,00881 國泰台灣科技龍頭,46.07,-2.07,-4.30%,"34,711","56,654","-21,943"
45,00961 FT臺灣永續高息,12.59,+ 0.01,+0.08%,"31,422","52,599","-21,176"
46,1802 台玻,44.05,-4.10,-8.52%,"25,659","46,042","-20,383"
47,2885 元大金,62.20,-1.30,-2.05%,"182,053","202,178","-20,124"
48,00830 國泰費城半導體,77.75,-3.20,-3.95%,"33,804","53,519","-19,714"
49,1717 長興,54.80,-3.00,-5.19%,"17,868","35,967","-18,098"
50,00408A主動第一金優股息,9.29,-0.21,-2.21%,"25,703","43,588","-17,885"
