Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.00,-0.62,-6.44%,"835,632","2,314,624","-1,478,991"
2,00685L群益臺灣加權正2,9.93,-1.03,-9.40%,"519,462","1,666,328","-1,146,866"
3,0050 元大台灣50,97.15,-4.30,-4.24%,"433,997","1,252,000","-818,002"
4,009816凱基台灣TOP50,13.94,-0.74,-5.04%,"426,514","1,065,541","-639,027"
5,00406A主動中信台灣收益,8.53,-0.60,-6.57%,"170,329","770,082","-599,753"
6,00631L元大台灣50正2,30.60,-2.94,-8.77%,"440,209","975,860","-535,651"
7,00991A主動復華未來50,15.11,-1.37,-8.31%,"237,022","636,083","-399,060"
8,0056 元大高股息,48.19,-1.81,-3.62%,"164,797","482,613","-317,816"
9,00981A主動統一台股增長,25.45,-2.08,-7.56%,"466,841","746,467","-279,625"
10,00405A主動富邦台灣龍耀,7.27,-0.66,-8.32%,"177,510","452,715","-275,204"
11,00407A主動凱基台灣,8.26,-0.66,-7.40%,"164,545","358,464","-193,919"
12,2303 聯電,113.50,-12.50,-9.92%,"307,259","467,129","-159,869"
13,00929 復華台灣科技優息,27.11,-1.43,-5.01%,"73,620","225,118","-151,497"
14,6770 力積電,55.80,-6.10,-9.85%,"254,825","402,663","-147,838"
15,00988A主動統一全球創新,15.39,-1.53,-9.04%,"136,244","254,311","-118,066"
16,00400A主動國泰動能高息,12.51,-0.93,-6.92%,"95,306","209,654","-114,348"
17,00919 群益台灣精選高息,28.89,-0.70,-2.37%,"120,686","206,566","-85,879"
18,3481 群創,45.00,-2.35,-4.96%,"319,229","395,581","-76,352"
19,00927 群益半導體收益,33.41,-2.42,-6.75%,"54,857","125,781","-70,924"
20,00673R期元大S＆P原油反1,13.10,+ 0.38,+2.99%,"69,406","136,206","-66,799"
21,2344 華邦電,144.00,-16.00,-10.00%,"189,221","255,766","-66,544"
22,00984D主動聯博全球非投,10.19,0.00,0.00%,"68,195","132,924","-64,729"
23,00878 國泰永續高股息,31.50,-1.05,-3.23%,"74,660","138,948","-64,288"
24,2330 台積電,"2,280.00",-70.00,-2.98%,"89,389","153,372","-63,982"
25,00990A主動元大AI新經濟,14.76,-1.34,-8.32%,"102,718","160,758","-58,039"
26,00982A主動群益台灣強棒,20.09,-1.72,-7.89%,"75,176","128,945","-53,769"
27,0052 富邦科技,56.65,-2.65,-4.47%,"72,445","125,790","-53,345"
28,00992A主動群益科技創新,14.58,-1.19,-7.55%,"106,043","156,016","-49,972"
29,2408 南亞科,392.50,-43.50,-9.98%,"91,450","141,305","-49,855"
30,00891 中信關鍵半導體,31.97,-2.01,-5.92%,"34,457","80,291","-45,833"
31,2337 旺宏,113.00,-12.50,-9.96%,"95,971","136,814","-40,843"
32,2409 友達,23.90,0.00,0.00%,"239,098","278,878","-39,779"
33,00961 FT臺灣永續高息,12.58,-0.20,-1.56%,"34,250","72,467","-38,216"
34,1314 中石化,7.80,-0.24,-2.99%,"77,278","114,966","-37,688"
35,1303 南亞,157.00,-17.00,-9.77%,"239,178","275,945","-36,767"
36,2382 廣達,313.50,-8.50,-2.64%,"71,910","107,976","-36,066"
37,00935 野村臺灣新科技50,50.70,-4.05,-7.40%,"41,981","77,892","-35,910"
38,2891 中信金,62.40,-0.60,-0.95%,"176,156","211,218","-35,062"
39,2449 京元電子,236.00,-26.00,-9.92%,"42,621","76,369","-33,748"
40,2353 宏碁,28.85,-1.25,-4.15%,"89,085","117,841","-28,755"
41,00984A主動安聯台灣高息,13.98,-0.68,-4.64%,"23,378","51,994","-28,615"
42,2327 國巨*,563.00,-62.00,-9.92%,"76,521","102,247","-25,726"
43,2885 元大金,63.50,-1.20,-1.85%,"175,538","200,373","-24,834"
44,2515 中工,11.75,-0.15,-1.26%,"49,929","74,129","-24,200"
45,4958 臻鼎-KY,427.50,-43.00,-9.14%,"54,437","78,587","-24,150"
46,00922 國泰台灣領袖50,37.00,-1.97,-5.06%,"47,691","71,725","-24,034"
47,8150 南茂,81.00,-8.90,-9.90%,"86,925","110,422","-23,496"
48,2332 友訊,23.60,-0.70,-2.88%,"70,521","93,084","-22,563"
49,1802 台玻,48.15,-4.35,-8.29%,"31,560","53,751","-22,190"
50,1605 華新,30.60,-2.05,-6.28%,"42,649","64,225","-21,576"
