Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3481 群創,51.00,+ 4.60,+9.91%,"163,249"
2,00403A主動統一升級50,10.70,+ 0.23,+2.20%,"112,164"
3,2317 鴻海,289.00,+ 26.00,+9.89%,"80,339"
4,2324 仁寶,36.70,+ 3.20,+9.55%,"77,122"
5,2409 友達,23.00,+ 1.80,+8.49%,"66,341"
6,1303 南亞,98.10,+ 7.60,+8.40%,"59,320"
7,2344 華邦電,158.00,+ 14.00,+9.72%,"53,583"
8,1402 遠東新,25.65,+ 0.85,+3.43%,"37,671"
9,1326 台化,49.90,+ 4.50,+9.91%,"30,567"
10,2610 華航,19.10,+ 0.50,+2.69%,"29,401"
11,2313 華通,284.50,+ 25.50,+9.85%,"28,289"
12,2881 富邦金,110.00,0.00,0.00%,"26,714"
13,1605 華新,38.75,+ 2.75,+7.64%,"25,369"
14,00999A主動野村臺灣高息,10.90,+ 0.34,+3.22%,"24,029"
15,00992A主動群益科技創新,18.35,+ 0.34,+1.89%,"23,664"
16,00878 國泰永續高股息,30.76,+ 0.76,+2.53%,"20,982"
17,0056 元大高股息,50.20,+ 1.37,+2.81%,"20,836"
18,3706 神達,88.80,+ 5.70,+6.86%,"19,912"
19,2408 南亞科,347.00,+ 23.00,+7.10%,"19,483"
20,2882 國泰金,85.70,+ 0.90,+1.06%,"17,605"
21,3231 緯創,158.50,+ 14.00,+9.69%,"16,846"
22,1101 台泥,24.40,+ 0.75,+3.17%,"15,019"
23,0050 元大台灣50,105.40,+ 4.90,+4.88%,"15,010"
24,2330 台積電,"2,355.00",+ 60.00,+2.61%,"13,284"
25,00981A主動統一台股增長,31.54,+ 0.82,+2.67%,"13,195"
26,2890 永豐金,30.00,+ 0.50,+1.69%,"13,119"
27,2367 燿華,68.10,+ 2.30,+3.50%,"12,742"
28,1301 台塑,47.45,+ 2.40,+5.33%,"11,789"
29,2449 京元電子,328.50,+ 8.50,+2.66%,"11,362"
30,2884 玉山金,30.95,+ 0.25,+0.81%,"10,700"
31,8039 台虹,162.00,+ 8.50,+5.54%,"9,226"
32,00637L元大滬深300正2,22.40,+ 0.86,+3.99%,"8,826"
33,2337 旺宏,166.50,+ 6.50,+4.06%,"8,184"
34,2609 陽明,52.70,+ 0.40,+0.76%,"7,588"
35,2885 元大金,59.60,+ 0.50,+0.85%,"7,575"
36,2377 微星,131.00,+ 7.50,+6.07%,"7,206"
37,2371 大同,29.80,+ 0.95,+3.29%,"7,068"
38,00400A主動國泰動能高息,14.83,+ 0.43,+2.99%,"6,863"
39,00980A主動野村臺灣優選,24.48,+ 0.81,+3.42%,"6,518"
40,2357 華碩,761.00,+ 69.00,+9.97%,"5,965"
41,00918 大華優利高填息30,29.20,+ 0.84,+2.96%,"5,732"
42,2353 宏碁,35.20,+ 3.20,+10.00%,"5,691"
43,2376 技嘉,370.00,+ 32.50,+9.63%,"5,368"
44,00983A主動中信ARK創新,12.08,+ 0.52,+4.50%,"5,013"
45,00891 中信關鍵半導體,36.05,+ 0.69,+1.95%,"4,900"
46,00990A主動元大AI新經濟,20.15,+ 0.92,+4.78%,"4,433"
47,2474 可成,203.50,+ 13.00,+6.82%,"4,405"
48,6116 彩晶,17.10,+ 1.55,+9.97%,"4,366"
49,8112 至上,88.60,+ 2.60,+3.02%,"4,281"
50,2646 星宇航空,20.45,+ 0.40,+2.00%,"4,226"
