Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00632R元大台灣50反1,11.43,+ 0.35,+3.16%,"1,151,262","805,517","345,745"
2,00712 復華富時不動產,8.93,+ 0.14,+1.59%,"460,447","194,832","265,615"
3,5880 合庫金,26.10,+ 0.15,+0.58%,"218,109","107,914","110,195"
4,2883 凱基金,29.15,-0.45,-1.52%,"489,907","383,562","106,344"
5,00918 大華優利高填息30,31.46,-0.37,-1.16%,"213,903","107,583","106,320"
6,2884 玉山金,36.50,+ 0.25,+0.69%,"480,556","375,063","105,493"
7,2002 中鋼,18.95,-0.05,-0.26%,"323,802","222,892","100,910"
8,2892 第一金,34.80,0.00,0.00%,"492,029","395,858","96,170"
9,6505 台塑化,74.80,+ 0.20,+0.27%,"235,010","145,487","89,523"
10,00940 元大台灣價值高息,11.62,-0.16,-1.36%,"178,228","89,833","88,395"
11,3231 緯創,169.50,-0.50,-0.29%,"369,251","283,962","85,289"
12,00665L富邦恒生國企正2,9.81,+ 0.42,+4.47%,"254,700","170,300","84,400"
13,00953B群益優選非投等債,9.80,0.00,0.00%,"392,672","310,491","82,181"
14,2618 長榮航,41.45,-1.30,-3.04%,"549,855","468,655","81,199"
15,2887 台新新光金,32.60,-1.35,-3.98%,"656,940","589,603","67,336"
16,2867 三商壽,9.37,+ 0.02,+0.21%,"226,106","162,157","63,949"
17,2886 兆豐金,49.90,+ 0.45,+0.91%,"399,500","339,387","60,112"
18,5876 上海商銀,44.35,+ 0.45,+1.03%,"170,344","111,449","58,894"
19,2880 華南金,41.80,+ 0.40,+0.97%,"264,417","206,054","58,362"
20,2603 長榮,201.50,+ 1.50,+0.75%,"117,314","65,870","51,444"
21,00402A主動安聯美國科技,9.05,-0.16,-1.74%,"114,065","65,234","48,830"
22,2324 仁寶,34.85,+ 0.15,+0.43%,"268,931","220,343","48,588"
23,2615 萬海,85.00,+ 1.40,+1.67%,"95,778","49,664","46,114"
24,2027 大成鋼,43.25,+ 1.05,+2.49%,"171,845","126,429","45,415"
25,2801 彰銀,24.45,-0.10,-0.41%,"339,816","294,405","45,410"
26,009820元大納斯達克精選,9.21,-0.20,-2.13%,"141,710","96,499","45,211"
27,00753L中信中國50正2,9.70,+ 0.37,+3.97%,"154,572","109,667","44,904"
28,00664R國泰臺灣加權反1,1.87,+ 0.08,+4.47%,"294,533","254,307","40,225"
29,1216 統一,78.20,+ 0.80,+1.03%,"228,604","191,418","37,185"
30,2377 微星,137.50,-1.50,-1.08%,"97,742","61,523","36,219"
31,00882 中信中國高股息,15.43,+ 0.32,+2.12%,"122,138","87,193","34,945"
32,009824群益美國科技巨頭,9.68,-0.09,-0.92%,"144,092","109,979","34,113"
33,00713 元大台灣高息低波,60.25,-0.15,-0.25%,"75,972","42,198","33,773"
34,3576 聯合再生,16.00,-0.85,-5.04%,"139,823","106,257","33,565"
35,2812 台中銀,20.65,-0.10,-0.48%,"199,451","166,502","32,949"
36,2105 正新,30.40,-0.30,-0.98%,"127,733","95,832","31,901"
37,2610 華航,21.70,-0.05,-0.23%,"370,644","339,388","31,256"
38,00900 富邦特選高股息30,17.66,-0.21,-1.18%,"64,220","34,599","29,620"
39,2845 遠東銀,13.30,0.00,0.00%,"111,043","81,576","29,467"
40,2609 陽明,50.10,-0.60,-1.18%,"147,021","118,636","28,384"
41,00999A主動野村臺灣高息,9.42,-0.43,-4.37%,"140,538","112,902","27,635"
42,4938 和碩,82.00,-1.20,-1.44%,"106,866","84,006","22,859"
43,00680L元大美債20正2,6.73,+ 0.05,+0.75%,"171,653","151,920","19,732"
44,00650L復華香港正2,17.68,+ 0.68,+4.00%,"64,194","44,877","19,316"
45,1709 和益,24.00,-0.55,-2.24%,"48,940","30,077","18,863"
46,2890 永豐金,38.60,-0.05,-0.13%,"460,991","442,229","18,761"
47,2646 星宇航空,21.50,-0.30,-1.38%,"50,349","32,811","17,537"
48,2542 興富發,43.25,+ 0.30,+0.70%,"94,956","78,201","16,755"
49,5871 中租-KY,112.50,+ 0.50,+0.45%,"88,127","71,379","16,748"
50,009805台新美國電力基建,15.52,-0.26,-1.65%,"76,557","61,192","15,365"
