Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2337 旺宏,103.50,+ 5.00,+5.08%,"193,034","347,914","-154,879"
2,2489 瑞軒,29.80,+ 2.70,+9.96%,"15,518","96,537","-81,018"
3,009817國泰日本不動產,10.03,-0.13,-1.28%,"15,759","65,852","-50,093"
4,2344 華邦電,115.00,+ 9.50,+9.00%,"172,619","203,300","-30,682"
5,2313 華通,205.00,+ 18.50,+9.92%,"61,601","85,538","-23,937"
6,0056 元大高股息,39.13,+ 0.43,+1.11%,"101,966","121,611","-19,645"
7,3028 增你強,49.55,+ 1.60,+3.34%,"16,073","34,282","-18,210"
8,8046 南電,457.50,+ 41.50,+9.98%,"6,259","20,741","-14,482"
9,1326 台化,43.25,+ 1.00,+2.37%,"39,241","52,517","-13,276"
10,3189 景碩,292.00,+ 26.50,+9.98%,"23,267","36,128","-12,861"
11,00993A主動安聯台灣,10.20,+ 0.10,+0.99%,"61,349","74,017","-12,668"
12,2455 全新,187.00,+ 7.00,+3.89%,"26,196","37,140","-10,944"
13,2363 矽統,54.90,-0.10,-0.18%,"10,034","20,694","-10,660"
14,6213 聯茂,121.50,+ 0.50,+0.41%,"10,140","19,973","-9,833"
15,00881 國泰台灣科技龍頭,35.97,+ 0.10,+0.28%,"35,726","44,869","-9,143"
16,2436 偉詮電,61.20,+ 1.80,+3.03%,"10,147","18,008","-7,862"
17,00984D主動聯博全球非投,10.00,+ 0.01,+0.10%,"2,527","9,415","-6,888"
18,8110 華東,62.20,+ 0.90,+1.47%,"33,960","40,479","-6,519"
19,6202 盛群,62.10,+ 5.60,+9.91%,"22,966","29,476","-6,511"
20,3550 聯穎,18.95,-0.65,-3.32%,"4,886","10,961","-6,075"
21,2897 王道銀行,9.78,+ 0.08,+0.82%,"10,344","16,002","-5,659"
22,2406 國碩,29.45,-0.10,-0.34%,"21,740","27,302","-5,562"
23,1795 美時,286.50,-6.00,-2.05%,"4,308","9,863","-5,555"
24,00671R富邦NASDAQ反1,2.92,+ 0.04,+1.39%,"5,568","11,106","-5,538"
25,1528 恩德,23.00,+ 0.70,+3.14%,"7,544","12,982","-5,438"
26,00664R國泰臺灣加權反1,2.29,+ 0.01,+0.44%,"20,168","25,340","-5,171"
27,00632R元大台灣50反1,14.12,-0.01,-0.07%,"82,790","87,739","-4,950"
28,8131 福懋科,69.30,0.00,0.00%,"8,975","13,904","-4,929"
29,00982T平衡兆豐台美動能,11.48,-0.02,-0.17%,"5,914","10,695","-4,781"
30,00992A主動群益科技創新,12.02,+ 0.11,+0.92%,"25,470","29,845","-4,375"
31,00954 中信日本半導體,16.09,-0.22,-1.35%,"4,835","9,151","-4,316"
32,6415 矽力*-KY,284.50,+ 4.50,+1.61%,"6,939","11,201","-4,262"
33,4989 榮科,55.20,+ 5.00,+9.96%,"4,015","8,191","-4,176"
34,00951 台新日本半導體,14.91,-0.33,-2.17%,"10,852","14,911","-4,058"
35,00945B凱基美國非投等債,14.55,-0.01,-0.07%,"6,272","10,241","-3,969"
36,1714 和桐,9.31,+ 0.06,+0.65%,"3,417","7,177","-3,760"
37,1522 堤維西,44.00,-0.40,-0.90%,"1,343","4,576","-3,233"
38,1307 三芳,34.00,+ 1.00,+3.03%,"2,681","5,792","-3,111"
39,6472 保瑞,496.00,+ 6.00,+1.22%,"1,235","4,108","-2,873"
40,2368 金像電,818.00,-11.00,-1.33%,"8,531","11,200","-2,670"
41,00637L元大滬深300正2,19.50,-0.15,-0.76%,"26,941","29,535","-2,594"
42,2204 中華,59.10,-0.20,-0.34%,"1,946","4,472","-2,525"
43,2211 長榮鋼,102.00,+ 1.50,+1.49%,"1,184","3,705","-2,521"
44,8249 菱光,61.60,-0.60,-0.96%,"2,003","4,522","-2,519"
45,8021 尖點,223.00,+ 20.00,+9.85%,"11,606","14,118","-2,512"
46,00686R群益臺灣加權反1,1.40,+ 0.01,+0.72%,"7,163","9,613","-2,450"
47,8926 台汽電,46.70,+ 1.20,+2.64%,"3,321","5,724","-2,403"
48,3035 智原,166.50,+ 4.50,+2.78%,"3,807","6,137","-2,330"
49,3044 健鼎,385.50,-2.50,-0.64%,"3,270","5,490","-2,221"
50,6919 康霈*,164.00,+ 4.00,+2.50%,"7,767","9,919","-2,151"
