Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,3481 群創,66.00,+ 1.60,+2.48%,"62,119","312,133","-250,013"
2,2344 華邦電,222.00,+ 3.50,+1.60%,"52,488","134,330","-81,842"
3,00632R元大台灣50反1,9.65,-0.38,-3.79%,"31,457","95,173","-63,715"
4,00991A主動復華未來50,21.33,+ 0.65,+3.14%,"27,149","90,543","-63,394"
5,00405A主動富邦台灣龍耀,9.79,+ 0.15,+1.56%,"34,599","94,657","-60,058"
6,00988A主動統一全球創新,23.73,+ 0.77,+3.35%,"13,176","40,312","-27,136"
7,00400A主動國泰動能高息,15.57,+ 0.45,+2.98%,"12,249","38,813","-26,564"
8,2332 友訊,18.95,-1.10,-5.49%,"7,161","30,230","-23,068"
9,2324 仁寶,37.50,-0.25,-0.66%,"12,993","32,898","-19,904"
10,009821野村稀土關鍵資源,17.21,+ 1.65,+10.60%,"13,199","30,101","-16,902"
11,2356 英業達,67.80,+ 0.10,+0.15%,"4,882","17,167","-12,284"
12,00712 復華富時不動產,8.57,-0.03,-0.35%,"6,137","17,629","-11,492"
13,2317 鴻海,268.50,0.00,0.00%,"11,355","22,746","-11,390"
14,1319 東陽,84.80,-9.40,-9.98%,"3,304","14,403","-11,099"
15,2542 興富發,42.70,-2.05,-4.58%,"2,968","13,004","-10,036"
16,1905 華紙,18.45,+ 1.35,+7.89%,"7,073","16,931","-9,858"
17,3231 緯創,162.50,+ 1.00,+0.62%,"10,821","20,365","-9,544"
18,2327 國巨*,"1,065.00",-15.00,-1.39%,"6,635","16,039","-9,403"
19,6116 彩晶,19.95,+ 1.15,+6.12%,"9,757","18,563","-8,805"
20,00984D主動聯博全球非投,10.11,0.00,0.00%,"7,304","16,014","-8,709"
21,4958 臻鼎-KY,622.00,-20.00,-3.12%,"4,597","12,708","-8,110"
22,2834 臺企銀,17.45,-0.05,-0.29%,"17,122","24,856","-7,734"
23,00664R國泰臺灣加權反1,1.56,-0.06,-3.70%,"13,131","20,864","-7,733"
24,2891 中信金,70.50,-1.40,-1.95%,"21,715","29,170","-7,454"
25,3042 晶技,198.00,-18.00,-8.33%,"4,463","11,385","-6,922"
26,1101 台泥,24.35,-0.15,-0.61%,"16,303","23,057","-6,754"
27,6153 嘉聯益,23.95,-0.50,-2.04%,"2,185","8,872","-6,686"
28,2342 茂矽,58.60,+ 3.40,+6.16%,"2,778","9,324","-6,546"
29,00403A主動統一升級50,11.38,+ 0.35,+3.17%,"50,322","56,850","-6,528"
30,2883 凱基金,30.35,-0.40,-1.30%,"29,282","35,799","-6,517"
31,00665L富邦恒生國企正2,8.32,-0.08,-0.95%,"6,109","12,621","-6,511"
32,4938 和碩,82.00,-0.90,-1.09%,"6,330","12,576","-6,245"
33,2375 凱美,219.00,0.00,0.00%,"2,149","8,189","-6,040"
34,1708 東鹼,51.60,+ 1.30,+2.58%,"1,859","7,744","-5,885"
35,2855 統一證,52.00,-0.20,-0.38%,"3,652","9,533","-5,880"
36,2353 宏碁,34.00,-0.40,-1.16%,"3,710","9,528","-5,817"
37,6239 力成,366.00,+ 2.50,+0.69%,"4,860","10,099","-5,239"
38,009816凱基台灣TOP50,16.17,+ 0.49,+3.13%,"46,872","51,850","-4,977"
39,00947 台新臺灣IC設計,43.02,+ 1.72,+4.16%,"3,788","8,649","-4,860"
40,1303 南亞,152.50,+ 13.50,+9.71%,"32,310","37,124","-4,813"
41,2882 國泰金,113.00,-2.50,-2.16%,"8,526","13,274","-4,748"
42,9904 寶成,26.10,-0.05,-0.19%,"9,695","14,269","-4,573"
43,6005 群益證,39.80,+ 0.15,+0.38%,"4,428","8,886","-4,457"
44,5876 上海商銀,41.45,-1.05,-2.47%,"12,875","17,284","-4,409"
45,8046 南電,864.00,-10.00,-1.14%,"2,078","6,282","-4,203"
46,2376 技嘉,339.50,-4.50,-1.31%,"1,892","6,056","-4,163"
47,00753L中信中國50正2,8.92,-0.01,-0.11%,"5,897","9,926","-4,028"
48,1714 和桐,18.35,-2.00,-9.83%,"6,437","10,397","-3,959"
49,2618 長榮航,41.65,-0.90,-2.12%,"11,966","15,913","-3,947"
50,6285 啟碁,268.00,-6.00,-2.19%,"1,028","4,948","-3,919"
