Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,2409 友達,21.80,-0.20,-0.91%,"123,061","448,869","-325,808"
2,3481 群創,50.20,+ 4.50,+9.85%,"237,018","446,735","-209,717"
3,00988A主動統一全球創新,22.07,+ 0.15,+0.68%,"50,615","173,080","-122,465"
4,1402 遠東新,23.45,-2.60,-9.98%,"87,096","176,373","-89,277"
5,00991A主動復華未來50,19.74,+ 0.41,+2.12%,"69,140","140,944","-71,803"
6,6116 彩晶,14.50,+ 0.85,+6.23%,"78,106","136,852","-58,745"
7,2356 英業達,62.00,-0.60,-0.96%,"52,748","108,000","-55,251"
8,009816凱基台灣TOP50,15.15,+ 0.39,+2.64%,"148,759","189,033","-40,273"
9,2002 中鋼,19.10,-0.40,-2.05%,"100,910","140,760","-39,849"
10,00632R元大台灣50反1,10.50,-0.22,-2.05%,"75,177","114,260","-39,082"
11,2887 台新新光金,23.30,-0.30,-1.27%,"184,288","219,134","-34,845"
12,2880 華南金,29.95,-0.20,-0.66%,"84,323","114,654","-30,330"
13,3714 富采,74.30,-5.10,-6.42%,"11,063","40,392","-29,328"
14,00981A主動統一台股增長,31.96,+ 0.47,+1.49%,"127,567","154,753","-27,186"
15,2892 第一金,27.60,-0.10,-0.36%,"64,078","90,483","-26,405"
16,2801 彰銀,20.15,0.00,0.00%,"22,005","47,496","-25,491"
17,2489 瑞軒,50.70,-1.00,-1.93%,"25,235","50,015","-24,780"
18,1102 亞泥,33.00,-0.25,-0.75%,"17,213","41,663","-24,450"
19,2884 玉山金,31.15,0.00,0.00%,"50,768","75,020","-24,251"
20,00984D主動聯博全球非投,10.07,+ 0.01,+0.10%,"21,133","41,646","-20,512"
21,2633 台灣高鐵,25.25,+ 0.20,+0.80%,"21,797","42,156","-20,358"
22,00990A主動元大AI新經濟,19.88,+ 0.50,+2.58%,"50,754","70,301","-19,546"
23,00935 野村臺灣新科技50,62.10,+ 2.10,+3.50%,"38,584","58,045","-19,460"
24,00712 復華富時不動產,8.77,+ 0.02,+0.23%,"12,894","31,357","-18,463"
25,2377 微星,126.50,+ 0.50,+0.40%,"11,349","29,413","-18,063"
26,9904 寶成,25.35,-0.20,-0.78%,"11,347","28,411","-17,063"
27,2408 南亞科,312.00,+ 8.50,+2.80%,"37,516","53,875","-16,358"
28,2382 廣達,312.00,-4.50,-1.42%,"51,356","66,700","-15,343"
29,2402 毅嘉,68.70,-1.40,-2.00%,"5,163","19,990","-14,827"
30,2367 燿華,67.10,+ 0.40,+0.60%,"11,670","26,443","-14,772"
31,2610 華航,18.45,-0.20,-1.07%,"47,647","61,709","-14,061"
32,2312 金寶,37.35,-2.65,-6.63%,"88,538","102,505","-13,967"
33,2890 永豐金,29.65,+ 0.10,+0.34%,"35,937","48,664","-12,727"
34,4958 臻鼎-KY,532.00,-8.00,-1.48%,"12,062","24,521","-12,458"
35,00927 群益半導體收益,40.86,+ 1.40,+3.55%,"21,113","33,510","-12,396"
36,2313 華通,282.00,-2.50,-0.88%,"27,733","39,766","-12,033"
37,8112 至上,86.00,+ 2.70,+3.24%,"13,478","25,421","-11,943"
38,2388 威盛,75.90,-2.10,-2.69%,"4,163","15,011","-10,847"
39,2324 仁寶,33.40,-0.20,-0.60%,"144,881","155,665","-10,784"
40,1216 統一,70.20,-0.60,-0.85%,"23,061","33,416","-10,354"
41,1101 台泥,23.85,-0.10,-0.42%,"33,725","43,640","-9,914"
42,2618 長榮航,34.80,-0.40,-1.14%,"89,163","98,926","-9,763"
43,009802富邦旗艦50,20.49,+ 0.89,+4.54%,"16,210","25,946","-9,735"
44,2912 統一超,206.50,-3.00,-1.43%,"11,684","21,146","-9,462"
45,00715L期街口布蘭特正2,54.70,-0.75,-1.35%,"5,838","14,809","-8,970"
46,3035 智原,202.50,-5.50,-2.64%,"4,722","13,485","-8,763"
47,3045 台灣大,110.00,-0.50,-0.45%,"24,451","32,604","-8,153"
48,00665L富邦恒生國企正2,9.43,-0.27,-2.78%,"16,751","24,891","-8,140"
49,6278 台表科,235.50,-11.00,-4.46%,"8,599","16,653","-8,053"
50,00953B群益優選非投等債,9.56,0.00,0.00%,"40,516","48,259","-7,743"
