Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.59,-0.20,-1.85%,"351,867"
2,2303 聯電,125.00,-5.50,-4.21%,"279,035"
3,2890 永豐金,33.15,+ 0.15,+0.45%,"134,808"
4,2882 國泰金,94.40,+ 2.60,+2.83%,"100,417"
5,2317 鴻海,293.00,-16.00,-5.18%,"99,108"
6,2834 臺企銀,17.10,+ 0.25,+1.48%,"96,774"
7,2609 陽明,53.20,-0.50,-0.93%,"95,162"
8,2884 玉山金,33.45,+ 0.45,+1.36%,"90,795"
9,1303 南亞,111.00,-2.00,-1.77%,"87,612"
10,3231 緯創,176.00,-18.00,-9.28%,"78,942"
11,3481 群創,55.80,-3.60,-6.06%,"75,719"
12,1326 台化,55.20,-1.30,-2.30%,"74,882"
13,2881 富邦金,114.00,+ 1.00,+0.88%,"70,330"
14,1402 遠東新,27.55,+ 0.25,+0.92%,"57,996"
15,00878 國泰永續高股息,32.68,-0.62,-1.86%,"55,444"
16,2892 第一金,29.55,+ 0.55,+1.90%,"53,848"
17,1301 台塑,50.80,-1.20,-2.31%,"50,711"
18,2867 三商壽,8.12,+ 0.12,+1.50%,"44,370"
19,00992A主動群益科技創新,18.20,-0.32,-1.73%,"44,264"
20,3706 神達,93.90,-6.10,-6.10%,"42,898"
21,0056 元大高股息,52.65,-1.15,-2.14%,"42,876"
22,2449 京元電子,322.00,-0.50,-0.16%,"40,026"
23,2610 華航,19.90,-0.05,-0.25%,"38,602"
24,2408 南亞科,395.00,-6.50,-1.62%,"38,511"
25,2027 大成鋼,44.10,+ 0.25,+0.57%,"38,417"
26,5880 合庫金,23.70,+ 0.30,+1.28%,"38,107"
27,2885 元大金,63.90,+ 0.20,+0.31%,"34,076"
28,2337 旺宏,156.50,-5.50,-3.40%,"33,580"
29,1605 華新,41.60,-1.10,-2.58%,"30,399"
30,00891 中信關鍵半導體,36.20,-0.55,-1.50%,"28,951"
31,00400A主動國泰動能高息,14.86,-0.16,-1.07%,"25,128"
32,6505 台塑化,57.50,+ 1.60,+2.86%,"24,078"
33,3702 大聯大,116.50,-1.50,-1.27%,"23,460"
34,3036 文曄,282.00,-10.50,-3.59%,"20,167"
35,8422 可寧衛*,28.25,+ 0.15,+0.53%,"18,883"
36,2897 王道銀行,10.35,+ 0.15,+1.47%,"17,895"
37,6176 瑞儀,101.50,-1.00,-0.98%,"17,859"
38,2845 遠東銀,12.55,+ 0.20,+1.62%,"17,325"
39,8112 至上,95.60,+ 1.20,+1.27%,"16,882"
40,00982A主動群益台灣強棒,24.05,-0.11,-0.46%,"15,874"
41,00940 元大台灣價值高息,12.62,-0.08,-0.63%,"14,665"
42,2354 鴻準,62.30,-2.80,-4.30%,"14,595"
43,6282 康舒,70.80,+ 6.40,+9.94%,"14,138"
44,2301 光寶科,248.50,-1.50,-0.60%,"13,470"
45,2406 國碩,38.50,+ 0.50,+1.32%,"13,198"
46,2014 中鴻,18.70,-0.10,-0.53%,"13,049"
47,00900 富邦特選高股息30,19.84,-0.40,-1.98%,"13,041"
48,2357 華碩,892.00,-39.00,-4.19%,"12,199"
49,2349 錸德,14.90,-1.25,-7.74%,"12,085"
50,2323 中環,12.15,-0.60,-4.71%,"11,969"
