Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.10,-0.28,-2.46%,"580,202"
2,00981A主動統一台股增長,31.60,-0.63,-1.95%,"350,338"
3,2002 中鋼,19.20,-0.30,-1.54%,"334,740"
4,2618 長榮航,42.95,+ 1.30,+3.12%,"204,060"
5,2887 台新新光金,32.15,+ 0.10,+0.31%,"174,779"
6,2801 彰銀,23.20,+ 0.35,+1.53%,"166,757"
7,2892 第一金,32.45,+ 0.15,+0.46%,"147,286"
8,1301 台塑,49.55,-2.85,-5.44%,"144,681"
9,2890 永豐金,39.80,0.00,0.00%,"136,570"
10,00919 群益台灣精選高息,30.58,-0.22,-0.71%,"130,673"
11,2303 聯電,170.00,+ 10.00,+6.25%,"122,825"
12,2610 華航,22.30,+ 0.50,+2.29%,"118,011"
13,00992A主動群益科技創新,18.95,-0.47,-2.42%,"111,119"
14,2891 中信金,72.40,+ 1.90,+2.70%,"105,190"
15,2834 臺企銀,17.65,+ 0.20,+1.15%,"98,449"
16,5880 合庫金,24.55,+ 0.10,+0.41%,"93,433"
17,2884 玉山金,35.80,0.00,0.00%,"69,616"
18,1802 台玻,69.90,-6.70,-8.75%,"68,176"
19,2867 三商壽,8.72,+ 0.03,+0.35%,"66,641"
20,00990A主動元大AI新經濟,21.08,-0.65,-2.99%,"61,189"
21,00918 大華優利高填息30,32.00,-0.11,-0.34%,"58,168"
22,2609 陽明,51.30,-1.00,-1.91%,"50,496"
23,00631L元大台灣50正2,40.20,-1.12,-2.71%,"49,606"
24,2337 旺宏,172.00,-13.50,-7.28%,"46,652"
25,2449 京元電子,329.50,-9.50,-2.80%,"45,695"
26,00982A主動群益台灣強棒,24.79,-0.66,-2.59%,"38,096"
27,3045 台灣大,119.00,+ 0.50,+0.42%,"37,780"
28,6005 群益證,39.75,-0.05,-0.13%,"37,266"
29,3711 日月光投控,662.00,-12.00,-1.78%,"33,939"
30,00999A主動野村臺灣高息,11.20,-0.23,-2.01%,"33,758"
31,1303 南亞,154.50,+ 2.00,+1.31%,"33,021"
32,2408 南亞科,454.50,-50.50,-10.00%,"31,263"
33,2027 大成鋼,40.00,-1.10,-2.68%,"29,612"
34,2812 台中銀,20.00,+ 0.35,+1.78%,"27,175"
35,00878 國泰永續高股息,33.98,-0.14,-0.41%,"25,995"
36,2401 凌陽,32.80,-1.20,-3.53%,"25,457"
37,6213 聯茂,281.00,-27.00,-8.77%,"25,390"
38,00940 元大台灣價值高息,12.69,-0.14,-1.09%,"24,531"
39,3715 定穎投控,180.00,-14.50,-7.46%,"24,462"
40,2426 鼎元,94.70,+ 4.80,+5.34%,"24,390"
41,2897 王道銀行,10.65,+ 0.10,+0.95%,"24,231"
42,00983A主動中信ARK創新,11.79,-0.26,-2.16%,"24,152"
43,3702 大聯大,108.00,-4.50,-4.00%,"23,916"
44,00400A主動國泰動能高息,15.17,-0.40,-2.57%,"23,686"
45,6919 康霈*,108.00,-11.50,-9.62%,"23,633"
46,2885 元大金,68.30,-0.50,-0.73%,"23,445"
47,2845 遠東銀,13.10,+ 0.25,+1.95%,"21,417"
48,1314 中石化,7.85,-0.19,-2.36%,"20,206"
49,2006 東和鋼鐵,69.70,+ 0.10,+0.14%,"19,633"
50,2388 威盛,79.60,-4.80,-5.69%,"19,423"
