Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2610 華航,24.20,+ 0.95,+4.09%,"142,929"
2,1301 台塑,58.00,+ 3.50,+6.42%,"71,085"
3,00981A主動統一台股增長,31.50,+ 0.02,+0.06%,"65,495"
4,2449 京元電子,334.50,+ 1.00,+0.30%,"63,255"
5,2834 臺企銀,18.00,+ 0.20,+1.12%,"58,935"
6,00918 大華優利高填息30,32.48,+ 0.40,+1.25%,"54,486"
7,2618 長榮航,44.50,+ 0.50,+1.14%,"42,445"
8,2801 彰銀,23.50,+ 0.60,+2.62%,"38,323"
9,2303 聯電,178.50,+ 0.50,+0.28%,"34,710"
10,2887 台新新光金,31.85,+ 0.25,+0.79%,"32,624"
11,5880 合庫金,25.10,+ 0.70,+2.87%,"31,267"
12,00919 群益台灣精選高息,30.26,+ 0.05,+0.17%,"29,383"
13,2002 中鋼,19.05,-0.30,-1.55%,"29,349"
14,3711 日月光投控,641.00,-12.00,-1.84%,"29,032"
15,2006 東和鋼鐵,70.00,+ 0.20,+0.29%,"27,733"
16,1326 台化,59.50,+ 1.80,+3.12%,"25,001"
17,1314 中石化,8.04,+ 0.05,+0.63%,"24,785"
18,6213 聯茂,339.50,+ 30.50,+9.87%,"20,750"
19,2883 凱基金,30.50,+ 0.70,+2.35%,"20,441"
20,1802 台玻,69.60,+ 0.30,+0.43%,"19,794"
21,6176 瑞儀,90.70,+ 0.50,+0.55%,"16,869"
22,2369 菱生,43.40,+ 0.10,+0.23%,"16,783"
23,8046 南電,"1,045.00",+ 92.00,+9.65%,"16,393"
24,1319 東陽,79.60,+ 0.10,+0.13%,"15,477"
25,2812 台中銀,20.05,+ 0.20,+1.01%,"15,377"
26,2301 光寶科,215.00,-1.50,-0.69%,"12,932"
27,00994A主動第一金台股優,18.02,+ 0.08,+0.45%,"12,582"
28,2353 宏碁,33.80,-0.40,-1.17%,"12,028"
29,2441 超豐,141.50,-1.00,-0.70%,"11,027"
30,2609 陽明,51.40,-0.20,-0.39%,"11,023"
31,1714 和桐,18.50,-0.55,-2.89%,"10,981"
32,6257 矽格,238.00,-4.50,-1.86%,"10,829"
33,009805新光美國電力基建,17.14,+ 0.32,+1.90%,"9,909"
34,00662 富邦NASDAQ,122.00,+ 1.55,+1.29%,"9,641"
35,2426 鼎元,85.10,-8.20,-8.79%,"9,545"
36,3715 定穎投控,177.00,-2.50,-1.39%,"9,481"
37,2885 元大金,66.70,+ 0.60,+0.91%,"9,391"
38,1477 聚陽,221.00,+ 4.00,+1.84%,"9,086"
39,00992A主動群益科技創新,18.82,+ 0.08,+0.43%,"9,073"
40,2388 威盛,75.80,-2.80,-3.56%,"8,828"
41,1717 長興,75.90,+ 2.00,+2.71%,"8,801"
42,6770 力積電,83.20,-2.50,-2.92%,"8,705"
43,2340 台亞,39.20,-2.80,-6.67%,"8,652"
44,6005 群益證,38.80,+ 0.25,+0.65%,"8,596"
45,3045 台灣大,120.00,+ 0.50,+0.42%,"8,389"
46,4938 和碩,86.00,+ 2.00,+2.38%,"8,366"
47,1605 華新,37.70,-0.45,-1.18%,"7,874"
48,8110 華東,63.20,+ 5.70,+9.91%,"7,759"
49,1434 福懋,17.40,+ 0.45,+2.65%,"7,753"
50,1312 國喬,14.15,+ 0.15,+1.07%,"7,648"
