Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.78,+ 0.14,+1.32%,"370,584"
2,6770 力積電,74.80,+ 4.00,+5.65%,"303,303"
3,00878 國泰永續高股息,30.55,+ 0.93,+3.14%,"215,750"
4,2303 聯電,143.50,+ 13.00,+9.96%,"155,362"
5,2344 華邦電,155.00,+ 14.00,+9.93%,"153,984"
6,2881 富邦金,110.00,+ 6.50,+6.28%,"136,242"
7,2324 仁寶,33.40,-0.20,-0.60%,"135,901"
8,00981A主動統一台股增長,31.96,+ 0.47,+1.49%,"134,459"
9,2317 鴻海,264.00,+ 5.00,+1.93%,"125,806"
10,2882 國泰金,85.40,+ 2.30,+2.77%,"121,455"
11,00992A主動群益科技創新,18.75,-0.17,-0.90%,"118,060"
12,00919 群益台灣精選高息,28.85,+ 0.92,+3.29%,"107,232"
13,1303 南亞,95.50,+ 4.70,+5.18%,"100,902"
14,1802 台玻,72.80,+ 0.60,+0.83%,"89,000"
15,00982A主動群益台灣強棒,24.52,+ 0.46,+1.91%,"88,560"
16,2312 金寶,37.35,-2.65,-6.63%,"84,016"
17,00999A主動野村臺灣高息,10.75,+ 0.09,+0.84%,"82,128"
18,00891 中信關鍵半導體,36.26,+ 1.15,+3.28%,"76,965"
19,3231 緯創,145.00,-1.00,-0.68%,"73,317"
20,0056 元大高股息,49.64,+ 1.32,+2.73%,"63,941"
21,1717 長興,84.50,+ 1.50,+1.81%,"60,447"
22,1605 華新,37.50,+ 0.35,+0.94%,"57,224"
23,00929 復華台灣科技優息,30.04,+ 0.83,+2.84%,"53,477"
24,00631L元大台灣50正2,35.73,+ 1.33,+3.87%,"50,611"
25,2885 元大金,59.50,+ 2.20,+3.84%,"49,223"
26,2891 中信金,59.20,+ 1.60,+2.78%,"48,128"
27,9105 泰金寶-DR,8.56,+ 0.40,+4.90%,"44,121"
28,009816凱基台灣TOP50,15.15,+ 0.39,+2.64%,"43,993"
29,6282 康舒,59.40,-3.00,-4.81%,"43,513"
30,2609 陽明,52.60,+ 0.60,+1.15%,"38,973"
31,009820元大納斯達克精選,10.25,-0.03,-0.29%,"36,646"
32,2369 菱生,40.15,+ 2.45,+6.50%,"33,124"
33,2027 大成鋼,42.45,+ 1.10,+2.66%,"32,524"
34,00900 富邦特選高股息30,18.49,+ 0.39,+2.15%,"29,306"
35,2353 宏碁,31.40,-0.50,-1.57%,"28,178"
36,0050 元大台灣50,102.55,+ 2.45,+2.45%,"27,927"
37,2449 京元電子,315.50,-23.00,-6.79%,"25,408"
38,00980A主動野村臺灣優選,24.58,+ 0.34,+1.40%,"24,918"
39,00940 元大台灣價值高息,11.87,+ 0.11,+0.94%,"23,234"
40,4927 泰鼎-KY,58.60,-2.60,-4.25%,"22,631"
41,6005 群益證,35.00,+ 1.95,+5.90%,"22,344"
42,3037 欣興,"1,080.00",-5.00,-0.46%,"22,132"
43,00400A主動國泰動能高息,14.92,+ 0.27,+1.84%,"21,887"
44,2489 瑞軒,50.70,-1.00,-1.93%,"21,155"
45,2313 華通,282.00,-2.50,-0.88%,"18,817"
46,0052 富邦科技,60.45,+ 1.20,+2.03%,"18,153"
47,00927 群益半導體收益,40.86,+ 1.40,+3.55%,"17,982"
48,1409 新纖,18.90,+ 1.25,+7.08%,"17,017"
49,00922 國泰台灣領袖50,39.27,+ 0.89,+2.32%,"16,193"
50,3189 景碩,702.00,+ 6.00,+0.86%,"15,967"
