Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2883 凱基金,30.70,+ 0.60,+1.99%,"99,106"
2,2887 台新新光金,35.85,+ 0.95,+2.72%,"82,474"
3,2882 國泰金,98.00,+ 1.00,+1.03%,"67,223"
4,2618 長榮航,39.85,-0.55,-1.36%,"61,628"
5,00712 復華富時不動產,8.85,-0.02,-0.23%,"57,485"
6,2303 聯電,163.00,+ 10.50,+6.89%,"54,484"
7,2881 富邦金,126.00,+ 3.00,+2.44%,"53,520"
8,2834 臺企銀,18.25,+ 0.15,+0.83%,"51,747"
9,2884 玉山金,34.75,+ 0.25,+0.72%,"50,025"
10,2105 正新,32.20,-0.25,-0.77%,"42,630"
11,1314 中石化,9.70,-0.07,-0.72%,"42,213"
12,2324 仁寶,35.50,+ 0.20,+0.57%,"40,193"
13,2353 宏碁,32.30,+ 0.30,+0.94%,"37,358"
14,00919 群益台灣精選高息,29.94,+ 0.32,+1.08%,"37,209"
15,2867 三商壽,8.86,+ 0.13,+1.49%,"31,850"
16,2812 台中銀,20.60,-0.05,-0.24%,"31,832"
17,5880 合庫金,25.10,+ 0.20,+0.80%,"27,683"
18,1216 統一,78.60,+ 0.60,+0.77%,"26,288"
19,1717 長興,76.70,-0.40,-0.52%,"22,544"
20,2890 永豐金,41.90,+ 0.80,+1.95%,"20,483"
21,2344 華邦電,168.50,-5.50,-3.16%,"20,455"
22,2889 國票金,15.70,+ 0.40,+2.61%,"19,844"
23,1909 榮成,10.90,+ 0.15,+1.40%,"18,994"
24,1313 聯成,13.20,+ 0.15,+1.15%,"18,799"
25,4938 和碩,83.80,+ 1.50,+1.82%,"16,401"
26,2892 第一金,34.10,+ 0.80,+2.40%,"16,039"
27,6505 台塑化,59.40,+ 1.40,+2.41%,"13,368"
28,6176 瑞儀,90.90,-0.30,-0.33%,"13,118"
29,1718 中纖,14.25,-0.70,-4.68%,"12,629"
30,2845 遠東銀,13.25,+ 0.05,+0.38%,"12,418"
31,00918 大華優利高填息30,31.88,+ 0.21,+0.66%,"12,338"
32,4989 榮科,98.40,-1.50,-1.50%,"11,642"
33,2542 興富發,43.50,-0.50,-1.14%,"11,020"
34,2885 元大金,71.50,+ 1.70,+2.44%,"10,496"
35,2103 台橡,23.80,-0.85,-3.45%,"10,310"
36,2301 光寶科,214.00,+ 1.00,+0.47%,"10,255"
37,6239 力成,318.00,-5.50,-1.70%,"10,015"
38,2603 長榮,196.00,+ 8.00,+4.26%,"9,779"
39,1409 新纖,29.25,-2.45,-7.73%,"9,740"
40,1312 國喬,13.65,-0.25,-1.80%,"9,279"
41,2880 華南金,39.70,+ 0.75,+1.93%,"8,978"
42,00753L中信中國50正2,9.09,+ 0.42,+4.84%,"8,870"
43,2615 萬海,79.40,+ 2.40,+3.12%,"8,650"
44,3605 宏致,90.80,+ 5.90,+6.95%,"8,368"
45,2327 國巨*,891.00,-14.00,-1.55%,"8,258"
46,2357 華碩,687.00,+ 24.00,+3.62%,"7,981"
47,2515 中工,14.20,+ 0.20,+1.43%,"7,956"
48,8033 雷虎,227.50,+ 20.50,+9.90%,"7,868"
49,1609 大亞,39.50,-2.45,-5.84%,"7,285"
50,2637 慧洋-KY,80.00,+ 1.00,+1.27%,"7,177"
