Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00918 大華優利高填息30,34.03,-0.07,-0.21%,"57,039","274,995","-217,955"
2,00712 復華富時不動產,7.98,+ 0.07,+0.88%,"64,850","254,269","-189,419"
3,00919 群益台灣精選高息,32.06,-0.10,-0.31%,"50,054","152,663","-102,609"
4,00632R元大台灣50反1,9.49,-0.03,-0.32%,"75,704","170,924","-95,219"
5,00406A主動中信台灣收益,9.92,+ 0.08,+0.81%,"154,884","243,958","-89,074"
6,00961 FT臺灣永續高息,13.21,-0.05,-0.38%,"17,856","76,575","-58,719"
7,00953B群益優選非投等債,9.56,+ 0.01,+0.10%,"45,476","91,311","-45,834"
8,3231 緯創,180.00,-0.50,-0.28%,"37,275","76,632","-39,356"
9,1303 南亞,227.50,-4.00,-1.73%,"36,356","73,256","-36,900"
10,2834 臺企銀,17.90,-0.35,-1.92%,"31,196","66,448","-35,251"
11,0056 元大高股息,56.60,-0.25,-0.44%,"19,624","50,393","-30,769"
12,2002 中鋼,18.65,0.00,0.00%,"31,309","59,730","-28,420"
13,2324 仁寶,36.80,-0.25,-0.67%,"35,123","62,311","-27,187"
14,2887 台新新光金,42.95,+ 0.05,+0.12%,"84,284","111,361","-27,076"
15,2542 興富發,39.55,-1.90,-4.58%,"32,019","58,825","-26,805"
16,00984D主動聯博全球非投,9.86,0.00,0.00%,"22,422","48,638","-26,215"
17,3481 群創,49.60,-0.90,-1.78%,"126,393","152,589","-26,195"
18,2801 彰銀,27.85,-0.50,-1.76%,"26,219","44,374","-18,154"
19,4958 臻鼎-KY,473.00,-16.00,-3.27%,"21,165","36,689","-15,524"
20,00930 永豐ESG低碳高息,23.96,-0.03,-0.13%,"9,801","25,200","-15,398"
21,5871 中租-KY,108.00,0.00,0.00%,"11,906","26,693","-14,787"
22,00664R國泰臺灣加權反1,1.54,-0.01,-0.65%,"25,856","39,414","-13,558"
23,009816凱基台灣TOP50,16.60,+ 0.08,+0.48%,"150,031","162,149","-12,117"
24,1709 和益,48.30,+ 2.35,+5.11%,"35,963","47,291","-11,328"
25,00878 國泰永續高股息,35.09,-0.12,-0.34%,"20,393","31,719","-11,326"
26,1314 中石化,9.01,+ 0.27,+3.09%,"71,756","82,816","-11,060"
27,2884 玉山金,45.60,-0.45,-0.98%,"37,173","48,089","-10,915"
28,2812 台中銀,19.15,-0.10,-0.52%,"29,869","40,138","-10,269"
29,2489 瑞軒,41.05,-0.90,-2.15%,"11,761","22,017","-10,255"
30,1326 台化,65.40,-1.10,-1.65%,"11,697","21,536","-9,838"
31,4919 新唐,134.00,+ 0.50,+0.37%,"12,245","21,118","-8,872"
32,2889 國票金,16.80,-0.05,-0.30%,"13,641","22,480","-8,839"
33,00985B群益ESG投等債0-5,10.09,0.00,0.00%,"17,234","25,857","-8,623"
34,2886 兆豐金,50.00,-0.50,-0.99%,"43,114","50,911","-7,796"
35,2353 宏碁,31.55,+ 0.15,+0.48%,"18,398","25,863","-7,464"
36,1802 台玻,57.60,-1.20,-2.04%,"11,755","18,801","-7,045"
37,6443 元晶,27.70,-0.70,-2.46%,"15,265","22,234","-6,969"
38,009826貝萊德世界股票,10.12,+ 0.02,+0.20%,"15,353","22,190","-6,836"
39,2633 台灣高鐵,25.60,0.00,0.00%,"16,782","23,429","-6,646"
40,1504 東元,68.60,0.00,0.00%,"3,678","10,294","-6,616"
41,8112 至上,82.60,+ 0.40,+0.49%,"2,982","9,566","-6,584"
42,2356 英業達,61.00,-0.20,-0.33%,"17,944","24,105","-6,160"
43,3706 神達,78.60,-0.70,-0.88%,"3,323","9,444","-6,120"
44,00713 元大台灣高息低波,63.65,-0.05,-0.08%,"8,935","15,031","-6,095"
45,2609 陽明,59.90,-0.90,-1.48%,"26,428","32,366","-5,937"
46,8110 華東,49.70,+ 0.75,+1.53%,"20,502","26,380","-5,877"
47,2301 光寶科,283.50,-1.00,-0.35%,"15,936","21,504","-5,567"
48,4960 誠美材,22.75,-0.65,-2.78%,"6,238","11,698","-5,460"
49,1605 華新,36.65,-0.35,-0.95%,"18,750","24,061","-5,310"
50,2201 裕隆,29.25,0.00,0.00%,"5,883","11,069","-5,185"
