Rank,Stock,Price,Change,ChangePercent,NetSell
1,2303 聯電,123.00,0.00,0.00%,"-142,524"
2,1303 南亞,189.00,-1.00,-0.53%,"-108,982"
3,2409 友達,26.25,+ 0.15,+0.57%,"-108,237"
4,2834 臺企銀,16.50,+ 0.10,+0.61%,"-107,884"
5,2801 彰銀,23.70,+ 0.60,+2.60%,"-81,099"
6,2880 華南金,43.20,-0.45,-1.03%,"-79,841"
7,2886 兆豐金,48.70,-0.70,-1.42%,"-79,412"
8,2812 台中銀,18.65,+ 0.15,+0.81%,"-71,891"
9,3481 群創,50.40,+ 0.30,+0.60%,"-55,234"
10,1718 中纖,11.20,+ 1.00,+9.80%,"-48,795"
11,4958 臻鼎-KY,471.50,-18.50,-3.78%,"-43,379"
12,2382 廣達,325.50,+ 10.00,+3.17%,"-41,608"
13,2892 第一金,33.15,+ 0.45,+1.38%,"-41,222"
14,2492 華新科,288.00,-12.50,-4.16%,"-35,783"
15,2610 華航,20.25,0.00,0.00%,"-35,290"
16,2327 國巨*,602.00,-15.00,-2.43%,"-33,967"
17,6005 群益證,30.60,+ 0.60,+2.00%,"-32,139"
18,00878 國泰永續高股息,33.52,+ 0.05,+0.15%,"-32,004"
19,8150 南茂,92.20,-6.80,-6.87%,"-30,592"
20,1714 和桐,17.40,+ 0.75,+4.50%,"-28,481"
21,6239 力成,281.50,-1.00,-0.35%,"-27,941"
22,6505 台塑化,70.20,-0.90,-1.27%,"-27,666"
23,6116 彩晶,14.15,-0.05,-0.35%,"-26,838"
24,3711 日月光投控,621.00,-8.00,-1.27%,"-25,669"
25,2481 強茂,139.00,-2.50,-1.77%,"-24,512"
26,2449 京元電子,259.00,+ 13.00,+5.28%,"-22,697"
27,1301 台塑,56.20,+ 0.60,+1.08%,"-22,661"
28,00881 國泰台灣科技龍頭,54.15,+ 0.65,+1.21%,"-22,650"
29,9904 寶成,23.95,-0.10,-0.42%,"-22,272"
30,1326 台化,59.60,+ 1.40,+2.41%,"-21,897"
31,009820元大納斯達克精選,10.07,+ 0.01,+0.10%,"-18,617"
32,3090 日電貿,170.50,-4.00,-2.29%,"-17,813"
33,3036 文曄,217.50,-2.50,-1.14%,"-17,479"
34,8926 台汽電,56.80,+ 1.00,+1.79%,"-17,371"
35,2332 友訊,22.30,-0.30,-1.33%,"-16,197"
36,1314 中石化,7.78,+ 0.08,+1.04%,"-16,130"
37,2337 旺宏,136.50,+ 4.00,+3.02%,"-14,134"
38,2308 台達電,"1,790.00",-15.00,-0.83%,"-12,988"
39,00712 復華富時不動產,8.91,+ 0.07,+0.79%,"-12,633"
40,1409 新纖,24.80,+ 0.55,+2.27%,"-12,621"
41,00891 中信關鍵半導體,35.93,+ 0.47,+1.33%,"-12,274"
42,2633 台灣高鐵,25.80,+ 0.10,+0.39%,"-10,283"
43,00940 元大台灣價值高息,12.43,+ 0.09,+0.73%,"-9,804"
44,00953B群益優選非投等債,9.76,-0.01,-0.10%,"-9,178"
45,2489 瑞軒,33.00,+ 0.25,+0.76%,"-8,676"
46,3048 益登,59.70,+ 0.90,+1.53%,"-8,674"
47,2820 華票,16.20,0.00,0.00%,"-8,437"
48,2368 金像電,"1,000.00",+ 36.00,+3.73%,"-7,982"
49,8033 雷虎,173.00,-16.00,-8.47%,"-7,512"
50,6282 康舒,47.15,-2.70,-5.42%,"-7,506"
