Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00919 群益台灣精選高息,23.85,+ 0.31,+1.32%,"1,556,980","573,785","983,195"
2,00878 國泰永續高股息,22.81,+ 0.16,+0.71%,"1,121,088","390,181","730,907"
3,00940 元大台灣價值高息,9.67,+ 0.02,+0.21%,"924,465","252,249","672,215"
4,00929 復華台灣科技優息,19.64,+ 0.22,+1.13%,"751,782","245,848","505,934"
5,2887 台新新光金,22.85,+ 1.00,+4.58%,"2,415,769","1,943,723","472,046"
6,2883 凱基金,18.10,+ 0.35,+1.97%,"691,341","377,090","314,251"
7,00939 統一台灣高息動能,15.67,+ 0.14,+0.90%,"427,619","115,026","312,593"
8,6770 力積電,62.00,+ 5.60,+9.93%,"1,191,041","908,359","282,682"
9,2303 聯電,62.50,+ 4.00,+6.84%,"1,190,634","919,023","271,610"
10,00900 富邦特選高股息30,14.59,+ 0.04,+0.27%,"421,395","158,428","262,967"
11,00712 復華富時不動產,9.76,+ 0.10,+1.04%,"477,537","266,009","211,527"
12,2337 旺宏,73.70,+ 6.70,+10.00%,"716,939","528,456","188,482"
13,2884 玉山金,33.00,+ 0.35,+1.07%,"988,237","846,717","141,520"
14,1605 華新,42.05,-0.90,-2.10%,"790,109","651,231","138,877"
15,00680L元大美債20正2,7.19,-0.15,-2.04%,"514,745","383,690","131,055"
16,2867 三商壽,7.90,+ 0.12,+1.54%,"361,344","232,784","128,560"
17,00982A主動群益台灣強棒,15.15,-0.13,-0.85%,"449,060","331,035","118,024"
18,00713 元大台灣高息低波,51.95,+ 0.20,+0.39%,"234,369","125,312","109,056"
19,00715L期街口布蘭特正2,21.43,+ 0.25,+1.18%,"563,092","458,407","104,685"
20,2882 國泰金,77.40,+ 1.20,+1.57%,"517,464","421,328","96,135"
21,2891 中信金,51.20,+ 0.70,+1.39%,"640,838","548,347","92,490"
22,2892 第一金,29.75,-0.05,-0.17%,"828,668","739,161","89,506"
23,00936 台新永續高息中小,17.52,+ 0.15,+0.86%,"129,571","49,958","79,613"
24,2327 國巨*,295.50,+ 12.50,+4.42%,"262,432","183,029","79,403"
25,00915 凱基優選高股息30,23.86,+ 0.34,+1.45%,"125,016","46,816","78,200"
26,2610 華航,21.45,-0.05,-0.23%,"390,105","313,541","76,563"
27,00988A主動統一全球創新,11.01,-0.09,-0.81%,"326,160","250,394","75,765"
28,1101 台泥,26.20,+ 1.20,+4.80%,"400,575","329,189","71,386"
29,2890 永豐金,29.35,+ 0.05,+0.17%,"418,531","348,815","69,716"
30,1303 南亞,79.40,+ 5.60,+7.59%,"629,328","560,120","69,208"
31,00922 國泰台灣領袖50,28.01,+ 0.13,+0.47%,"198,333","129,926","68,406"
32,6282 康舒,58.00,+ 3.30,+6.03%,"259,579","195,430","64,148"
33,3037 欣興,301.00,+ 27.00,+9.85%,"223,282","162,638","60,644"
34,2408 南亞科,275.00,+ 25.00,+10.00%,"365,424","312,608","52,816"
35,00688L國泰20年美債正2,7.17,-0.15,-2.05%,"198,365","147,637","50,727"
36,00885 富邦越南,18.86,-0.09,-0.47%,"139,270","91,539","47,731"
37,2880 華南金,33.30,+ 0.15,+0.45%,"350,243","306,556","43,687"
38,2885 元大金,42.40,+ 0.60,+1.44%,"521,309","478,433","42,875"
39,2609 陽明,54.00,-0.50,-0.92%,"213,074","172,275","40,798"
40,3006 晶豪科,158.50,+ 4.00,+2.59%,"116,768","76,340","40,428"
41,00891 中信關鍵半導體,22.59,+ 0.34,+1.53%,"144,027","104,430","39,597"
42,00961 FT臺灣永續高息,10.30,+ 0.09,+0.88%,"86,283","47,222","39,061"
43,00918 大華優利高填息30,23.25,+ 0.10,+0.43%,"352,899","316,593","36,306"
44,00637L元大滬深300正2,20.35,-0.25,-1.21%,"375,206","339,295","35,910"
45,1802 台玻,45.95,+ 4.15,+9.93%,"421,485","389,538","31,946"
46,009802富邦旗艦50,11.99,-0.03,-0.25%,"78,842","47,506","31,335"
47,2618 長榮航,37.15,-0.40,-1.07%,"293,645","263,627","30,017"
48,2324 仁寶,32.25,+ 1.40,+4.54%,"309,116","280,240","28,876"
49,1717 長興,70.30,+ 3.00,+4.46%,"206,497","177,820","28,676"
50,00941 中信上游半導體,20.07,-0.10,-0.50%,"70,250","42,599","27,650"
