Rank,Stock,Price,Change,ChangePercent,NetSell
1,2892 第一金,27.70,+ 0.10,+0.36%,"-337,808"
2,3481 群創,45.70,-3.40,-6.92%,"-83,959"
3,2880 華南金,30.15,-0.40,-1.31%,"-78,777"
4,2887 台新新光金,23.60,+ 0.30,+1.29%,"-73,036"
5,2618 長榮航,35.20,-0.25,-0.71%,"-56,390"
6,1101 台泥,23.95,-0.35,-1.44%,"-49,232"
7,2883 凱基金,21.55,-0.10,-0.46%,"-48,997"
8,2801 彰銀,20.15,-0.05,-0.25%,"-47,101"
9,2886 兆豐金,39.40,-0.10,-0.25%,"-44,560"
10,2884 玉山金,31.15,+ 0.25,+0.81%,"-41,375"
11,2890 永豐金,29.55,+ 0.60,+2.07%,"-38,861"
12,2382 廣達,316.50,0.00,0.00%,"-37,719"
13,1102 亞泥,33.25,-0.35,-1.04%,"-37,516"
14,1216 統一,70.80,-0.40,-0.56%,"-37,146"
15,9904 寶成,25.55,-0.10,-0.39%,"-35,361"
16,2412 中華電,136.00,-0.50,-0.37%,"-34,109"
17,3045 台灣大,110.50,-1.00,-0.90%,"-33,090"
18,2002 中鋼,19.50,-0.45,-2.26%,"-32,369"
19,5880 合庫金,22.70,+ 0.05,+0.22%,"-30,906"
20,2633 台灣高鐵,25.05,-0.25,-0.99%,"-27,950"
21,2356 英業達,62.60,-2.80,-4.28%,"-23,721"
22,2834 臺企銀,16.00,+ 0.10,+0.63%,"-23,087"
23,8150 南茂,85.40,-1.40,-1.61%,"-21,148"
24,2355 敬鵬,65.10,-1.90,-2.84%,"-20,507"
25,2912 統一超,209.50,-3.00,-1.41%,"-17,219"
26,1301 台塑,44.75,-0.05,-0.11%,"-17,058"
27,2327 國巨*,661.00,-30.00,-4.34%,"-15,588"
28,2515 中工,12.85,-0.30,-2.28%,"-15,448"
29,00990A主動元大AI新經濟,19.38,-0.12,-0.62%,"-13,860"
30,4904 遠傳,94.00,-0.20,-0.21%,"-13,745"
31,2330 台積電,"2,270.00",-40.00,-1.73%,"-12,987"
32,2105 正新,31.60,-0.35,-1.10%,"-12,710"
33,1326 台化,44.50,-0.45,-1.00%,"-12,397"
34,5876 上海商銀,39.45,-0.30,-0.75%,"-12,236"
35,8112 至上,83.30,-0.10,-0.12%,"-12,233"
36,9945 潤泰新,23.65,+ 0.70,+3.05%,"-12,015"
37,5871 中租-KY,107.00,-2.00,-1.83%,"-11,438"
38,6443 元晶,42.30,-0.95,-2.20%,"-11,245"
39,2402 毅嘉,70.10,+ 2.30,+3.39%,"-9,096"
40,4938 和碩,81.40,+ 0.20,+0.25%,"-8,552"
41,9907 統一實,15.85,-0.10,-0.63%,"-8,077"
42,6505 台塑化,49.30,-0.20,-0.40%,"-8,028"
43,00997A主動群益美國增長,13.03,-0.05,-0.38%,"-7,861"
44,3702 大聯大,121.50,-2.00,-1.62%,"-7,660"
45,2867 三商壽,7.58,+ 0.08,+1.07%,"-7,457"
46,00738U期元大道瓊白銀,61.80,-0.70,-1.12%,"-7,314"
47,2486 一詮,289.00,-8.50,-2.86%,"-7,096"
48,4960 誠美材,34.25,-1.75,-4.86%,"-7,086"
49,2610 華航,18.65,-0.20,-1.06%,"-6,715"
50,2455 全新,423.50,-20.50,-4.62%,"-6,500"
