Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,16.55,+ 0.15,+0.91%,"-132,403"
2,0050 元大台灣50,103.80,+ 0.70,+0.68%,"-108,725"
3,2880 華南金,38.80,-0.20,-0.51%,"-93,928"
4,2801 彰銀,23.85,-0.05,-0.21%,"-74,948"
5,00878 國泰永續高股息,32.15,-0.15,-0.46%,"-71,836"
6,2884 玉山金,37.35,-0.45,-1.19%,"-69,882"
7,1303 南亞,186.00,-1.50,-0.80%,"-67,896"
8,2492 華新科,272.50,-25.50,-8.56%,"-64,445"
9,2449 京元電子,235.00,0.00,0.00%,"-60,921"
10,2327 國巨*,562.00,-14.00,-2.43%,"-59,919"
11,2409 友達,25.80,-0.35,-1.34%,"-57,569"
12,1301 台塑,57.80,+ 1.00,+1.76%,"-52,810"
13,6005 群益證,30.35,+ 0.15,+0.50%,"-49,300"
14,3481 群創,46.00,-0.75,-1.60%,"-48,831"
15,1326 台化,58.40,+ 1.70,+3.00%,"-46,642"
16,00891 中信關鍵半導體,33.45,+ 0.33,+1.00%,"-46,340"
17,1718 中纖,10.35,-0.10,-0.96%,"-45,916"
18,2337 旺宏,122.00,+ 3.00,+2.52%,"-45,167"
19,2885 元大金,62.10,-0.40,-0.64%,"-44,451"
20,2812 台中銀,18.80,-0.20,-1.05%,"-43,336"
21,2330 台積電,"2,375.00",+ 25.00,+1.06%,"-39,906"
22,1314 中石化,7.82,+ 0.02,+0.26%,"-38,930"
23,4958 臻鼎-KY,463.00,+ 6.00,+1.31%,"-38,928"
24,2382 廣達,327.00,-4.00,-1.21%,"-33,611"
25,6239 力成,268.50,+ 6.00,+2.29%,"-33,465"
26,00881 國泰台灣科技龍頭,48.68,+ 0.14,+0.29%,"-32,403"
27,2481 強茂,138.50,+ 2.00,+1.47%,"-29,949"
28,3702 大聯大,104.50,-2.00,-1.88%,"-27,435"
29,5388 中磊,77.60,-0.80,-1.02%,"-26,126"
30,2892 第一金,33.30,-0.30,-0.89%,"-25,253"
31,2332 友訊,20.50,-0.20,-0.97%,"-24,965"
32,009820元大納斯達克精選,9.80,-0.05,-0.51%,"-22,554"
33,8150 南茂,87.90,+ 0.60,+0.69%,"-21,619"
34,2308 台達電,"1,745.00",-20.00,-1.13%,"-21,361"
35,8926 台汽電,56.80,+ 1.00,+1.79%,"-19,611"
36,6116 彩晶,13.80,-0.45,-3.16%,"-18,777"
37,00990A主動元大AI新經濟,15.55,-0.16,-1.02%,"-17,440"
38,1312 國喬,11.75,0.00,0.00%,"-17,404"
39,3090 日電貿,172.00,-5.50,-3.10%,"-17,072"
40,2515 中工,11.95,+ 0.10,+0.84%,"-16,713"
41,2610 華航,20.00,+ 0.10,+0.50%,"-16,475"
42,2406 國碩,28.60,+ 0.05,+0.18%,"-16,241"
43,3036 文曄,205.50,+ 4.00,+1.99%,"-15,873"
44,6505 台塑化,73.00,+ 2.80,+3.99%,"-15,206"
45,2303 聯電,115.50,0.00,0.00%,"-15,074"
46,1714 和桐,17.00,+ 0.45,+2.72%,"-14,943"
47,3711 日月光投控,590.00,+ 2.00,+0.34%,"-14,794"
48,8033 雷虎,187.50,+ 2.50,+1.35%,"-14,373"
49,1810 和成,26.05,-0.05,-0.19%,"-12,698"
50,2645 長榮航太,179.00,+ 2.00,+1.13%,"-12,268"
