Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,12.17,-0.06,-0.49%,"287,947","1,298,548","-1,010,600"
2,00991A主動復華未來50,19.10,-0.02,-0.10%,"102,002","458,905","-356,902"
3,00405A主動富邦台灣龍耀,8.57,-0.08,-0.92%,"98,413","380,959","-282,545"
4,00988A主動統一全球創新,19.15,-0.47,-2.40%,"87,473","349,657","-262,184"
5,00981A主動統一台股增長,29.75,-0.09,-0.30%,"174,579","402,614","-228,034"
6,00407A主動凱基台灣,9.44,-0.06,-0.63%,"115,553","331,163","-215,609"
7,00403A主動統一升級50,10.41,-0.04,-0.38%,"165,709","379,286","-213,577"
8,00927 群益半導體收益,41.16,0.00,0.00%,"44,992","228,094","-183,102"
9,00631L元大台灣50正2,37.14,-0.05,-0.13%,"123,497","294,104","-170,606"
10,00400A主動國泰動能高息,14.29,-0.06,-0.42%,"61,632","198,557","-136,924"
11,009816凱基台灣TOP50,15.26,-0.03,-0.20%,"77,141","213,395","-136,253"
12,00997A主動群益美國增長,12.07,-0.46,-3.67%,"62,362","196,145","-133,782"
13,0056 元大高股息,52.35,+ 0.20,+0.38%,"64,105","183,589","-119,483"
14,00990A主動元大AI新經濟,17.88,-0.41,-2.24%,"42,331","161,044","-118,713"
15,0050 元大台灣50,106.05,-0.15,-0.14%,"66,048","179,064","-113,015"
16,2317 鴻海,237.50,+ 0.50,+0.21%,"43,341","116,803","-73,462"
17,00992A主動群益科技創新,17.65,-0.06,-0.34%,"36,501","103,496","-66,994"
18,3481 群創,65.20,+ 1.00,+1.56%,"228,527","290,093","-61,565"
19,1714 和桐,17.75,-1.10,-5.84%,"39,305","96,145","-56,839"
20,00984A主動安聯台灣高息,16.30,+ 0.05,+0.31%,"16,701","73,405","-56,703"
21,2409 友達,29.55,+ 0.20,+0.68%,"174,047","230,018","-55,971"
22,2344 華邦電,168.50,-5.50,-3.16%,"97,975","151,081","-53,106"
23,2337 旺宏,138.50,-0.50,-0.36%,"28,472","77,829","-49,357"
24,00929 復華台灣科技優息,29.97,-0.47,-1.54%,"24,495","69,732","-45,237"
25,00961 FT臺灣永續高息,12.71,-0.04,-0.31%,"17,129","62,343","-45,214"
26,1802 台玻,66.00,+ 1.40,+2.17%,"21,019","63,766","-42,747"
27,6770 力積電,71.20,+ 1.10,+1.57%,"75,404","115,797","-40,393"
28,3231 緯創,146.50,-3.50,-2.33%,"41,624","81,737","-40,113"
29,00830 國泰費城半導體,88.55,-1.15,-1.28%,"15,646","53,562","-37,916"
30,00406A主動中信台灣收益,9.78,-0.08,-0.81%,"33,724","66,837","-33,112"
31,009821野村稀土關鍵資源,13.76,-0.35,-2.48%,"17,774","47,778","-30,003"
32,3037 欣興,863.00,+ 23.00,+2.74%,"13,624","42,001","-28,377"
33,9904 寶成,24.30,-0.05,-0.21%,"36,128","62,956","-26,828"
34,009824群益美國科技巨頭,9.89,-0.02,-0.20%,"17,001","38,608","-21,606"
35,3711 日月光投控,625.00,-26.00,-3.99%,"23,969","44,902","-20,933"
36,2406 國碩,39.05,-0.05,-0.13%,"12,188","32,539","-20,350"
37,2303 聯電,163.00,+ 10.50,+6.89%,"135,459","154,927","-19,467"
38,2330 台積電,"2,465.00",+ 25.00,+1.02%,"26,860","45,082","-18,221"
39,00984D主動聯博全球非投,10.16,-0.01,-0.10%,"29,960","47,490","-17,530"
40,2408 南亞科,396.00,-7.00,-1.74%,"46,597","63,658","-17,060"
41,2412 中華電,139.50,-1.50,-1.06%,"42,608","59,094","-16,485"
42,00935 野村臺灣新科技50,58.70,-0.15,-0.25%,"16,300","31,699","-15,398"
43,6005 群益證,36.25,-1.80,-4.73%,"18,438","33,798","-15,359"
44,00637L元大滬深300正2,20.73,+ 0.34,+1.67%,"40,933","56,168","-15,234"
45,2363 矽統,67.00,+ 1.30,+1.98%,"11,148","25,806","-14,658"
46,6271 同欣電,255.00,+ 8.00,+3.24%,"14,639","29,085","-14,445"
47,00982A主動群益台灣強棒,23.83,-0.26,-1.08%,"36,676","51,021","-14,344"
48,0052 富邦科技,62.15,-0.05,-0.08%,"30,678","44,312","-13,633"
49,00892 富邦台灣半導體,43.65,-0.26,-0.59%,"7,106","20,646","-13,539"
50,3715 定穎投控,151.50,-4.00,-2.57%,"5,247","18,366","-13,118"
