Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.25,+ 0.26,+2.60%,"-1,412,824"
2,0050 元大台灣50,101.95,+ 2.10,+2.10%,"-734,653"
3,2883 凱基金,27.45,-0.30,-1.08%,"-583,807"
4,00981A主動統一台股增長,30.60,+ 0.89,+3.00%,"-516,753"
5,2880 華南金,36.00,+ 0.35,+0.98%,"-315,713"
6,2002 中鋼,18.90,+ 0.35,+1.89%,"-264,927"
7,2382 廣達,372.00,+ 2.00,+0.54%,"-248,359"
8,2618 長榮航,38.70,+ 1.00,+2.65%,"-229,568"
9,00991A主動復華未來50,19.05,+ 0.46,+2.47%,"-190,429"
10,1101 台泥,24.55,+ 0.30,+1.24%,"-185,785"
11,2105 正新,34.25,-0.75,-2.14%,"-165,293"
12,00988A主動統一全球創新,20.88,+ 1.03,+5.19%,"-158,302"
13,2330 台積電,"2,310.00",+ 60.00,+2.67%,"-151,374"
14,4938 和碩,93.10,-2.30,-2.41%,"-134,022"
15,1402 遠東新,27.00,-0.40,-1.46%,"-116,364"
16,9904 寶成,26.65,+ 0.35,+1.33%,"-113,896"
17,1102 亞泥,35.20,+ 0.70,+2.03%,"-103,189"
18,1504 東元,71.00,+ 2.60,+3.80%,"-100,212"
19,00990A主動元大AI新經濟,19.25,+ 0.93,+5.08%,"-99,402"
20,2855 統一證,50.50,-0.40,-0.79%,"-92,094"
21,009816凱基台灣TOP50,14.90,+ 0.37,+2.55%,"-88,120"
22,2633 台灣高鐵,25.45,+ 0.10,+0.39%,"-86,663"
23,2327 國巨*,855.00,+ 19.00,+2.27%,"-81,357"
24,2409 友達,23.50,+ 0.35,+1.51%,"-79,570"
25,2892 第一金,31.00,+ 0.35,+1.14%,"-76,799"
26,2812 台中銀,19.50,+ 0.30,+1.56%,"-73,266"
27,5871 中租-KY,121.50,-1.50,-1.22%,"-72,102"
28,2347 聯強,89.10,-1.70,-1.87%,"-70,878"
29,00631L元大台灣50正2,34.83,+ 1.60,+4.81%,"-69,765"
30,2912 統一超,230.00,+ 1.00,+0.44%,"-55,553"
31,8150 南茂,97.00,-0.10,-0.10%,"-50,833"
32,1802 台玻,64.10,+ 4.80,+8.09%,"-49,418"
33,1301 台塑,45.25,+ 1.45,+3.31%,"-49,295"
34,2801 彰銀,22.60,+ 0.25,+1.12%,"-49,172"
35,2371 大同,28.40,+ 0.50,+1.79%,"-48,420"
36,2412 中華電,145.00,0.00,0.00%,"-47,709"
37,2313 華通,263.00,-12.00,-4.36%,"-43,196"
38,9907 統一實,16.70,-0.05,-0.30%,"-40,904"
39,9910 豐泰,91.90,-5.10,-5.26%,"-40,779"
40,3711 日月光投控,590.00,+ 46.00,+8.46%,"-39,857"
41,1210 大成,55.30,-0.40,-0.72%,"-39,021"
42,3714 富采,64.40,+ 0.90,+1.42%,"-35,352"
43,2603 長榮,228.00,+ 2.00,+0.88%,"-33,824"
44,2542 興富發,44.95,-0.40,-0.88%,"-33,174"
45,4915 致伸,76.50,+ 1.30,+1.73%,"-29,638"
46,9945 潤泰新,26.80,+ 0.75,+2.88%,"-28,261"
47,2208 台船,17.90,+ 0.25,+1.42%,"-28,217"
48,2515 中工,12.85,+ 0.15,+1.18%,"-27,339"
49,5880 合庫金,24.05,+ 0.20,+0.84%,"-26,097"
50,9941 裕融,84.30,-3.40,-3.88%,"-24,952"
