Rank,Stock,Price,Change,ChangePercent,NetSell
1,009816凱基台灣TOP50,16.25,+ 0.21,+1.31%,"-30,917"
2,0050 元大台灣50,109.85,+ 1.80,+1.67%,"-24,550"
3,1303 南亞,238.00,+ 2.00,+0.85%,"-22,705"
4,2002 中鋼,18.75,+ 0.05,+0.27%,"-20,851"
5,00919 群益台灣精選高息,31.96,-0.15,-0.47%,"-19,867"
6,2890 永豐金,45.25,-0.70,-1.52%,"-18,780"
7,2801 彰銀,28.95,-0.65,-2.20%,"-18,604"
8,2887 台新新光金,44.40,+ 0.35,+0.79%,"-14,276"
9,4958 臻鼎-KY,473.00,-3.00,-0.63%,"-13,869"
10,2633 台灣高鐵,25.75,-0.30,-1.15%,"-12,360"
11,2601 益航,5.92,-0.38,-6.03%,"-11,090"
12,009828中信台日韓PCB,9.34,+ 0.16,+1.74%,"-10,422"
13,2618 長榮航,41.75,-0.30,-0.71%,"-10,304"
14,6446 藥華藥,"1,180.00",-15.00,-1.26%,"-9,866"
15,6213 聯茂,505.00,+ 10.00,+2.02%,"-9,451"
16,2324 仁寶,37.70,+ 0.30,+0.80%,"-9,431"
17,00922 國泰台灣領袖50,42.70,+ 0.74,+1.76%,"-9,347"
18,1709 和益,39.20,-3.75,-8.73%,"-8,941"
19,00632R元大台灣50反1,9.67,-0.17,-1.73%,"-8,839"
20,2105 正新,30.00,-0.10,-0.33%,"-8,262"
21,2884 玉山金,46.40,-0.90,-1.90%,"-7,282"
22,1201 味全,11.55,-0.55,-4.55%,"-7,271"
23,2313 華通,228.50,+ 10.00,+4.58%,"-6,899"
24,9904 寶成,24.70,-0.10,-0.40%,"-6,412"
25,2327 國巨*,550.00,+ 21.00,+3.97%,"-6,027"
26,8112 至上,83.10,+ 0.30,+0.36%,"-5,845"
27,3481 群創,48.25,-0.25,-0.52%,"-5,740"
28,1802 台玻,58.80,+ 0.30,+0.51%,"-5,062"
29,3036 文曄,205.50,+ 1.50,+0.74%,"-5,052"
30,1504 東元,69.50,-1.40,-1.97%,"-5,035"
31,2881 富邦金,150.50,-1.00,-0.66%,"-4,804"
32,2542 興富發,47.80,+ 0.95,+2.03%,"-4,670"
33,2882 國泰金,110.50,-1.50,-1.34%,"-4,659"
34,2538 基泰,8.46,-0.23,-2.65%,"-4,541"
35,2301 光寶科,282.00,+ 4.00,+1.44%,"-4,396"
36,3231 緯創,186.50,0.00,0.00%,"-4,363"
37,1611 中電,11.10,-0.40,-3.48%,"-4,259"
38,0052 富邦科技,63.80,+ 1.10,+1.75%,"-3,967"
39,2368 金像電,"1,020.00",+ 70.00,+7.37%,"-3,948"
40,2102 泰豐,17.25,-0.85,-4.70%,"-3,913"
41,9105 泰金寶-DR,8.37,-0.06,-0.71%,"-3,803"
42,5531 鄉林,6.91,-0.35,-4.82%,"-3,483"
43,1717 長興,71.40,+ 0.10,+0.14%,"-3,481"
44,2369 菱生,31.00,+ 0.70,+2.31%,"-3,318"
45,6669 緯穎,"2,140.00",+ 5.00,+0.23%,"-3,029"
46,2610 華航,20.15,-0.20,-0.98%,"-3,018"
47,3450 聯鈞,538.00,+ 13.00,+2.48%,"-2,966"
48,8028 昇陽半導體,257.00,+ 13.00,+5.33%,"-2,919"
49,2501 國建,21.80,+ 0.40,+1.87%,"-2,846"
50,00985B群益ESG投等債0-5,10.12,-0.01,-0.10%,"-2,604"
