Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.81,+ 0.11,+1.03%,"1,481,235"
2,2409 友達,34.70,-1.95,-5.32%,"569,660"
3,00981A主動統一台股增長,30.65,+ 0.50,+1.66%,"550,039"
4,2886 兆豐金,50.00,-0.50,-0.99%,"323,518"
5,2892 第一金,39.85,-0.05,-0.13%,"290,808"
6,00991A主動復華未來50,18.00,+ 0.12,+0.67%,"263,144"
7,2609 陽明,59.90,-0.90,-1.48%,"231,114"
8,00405A主動富邦台灣龍耀,9.36,+ 0.13,+1.41%,"212,501"
9,6770 力積電,73.10,+ 1.30,+1.81%,"187,446"
10,00409A主動復華全球50,10.14,+ 0.07,+0.70%,"178,173"
11,00407A主動凱基台灣,10.12,+ 0.08,+0.80%,"166,920"
12,2880 華南金,45.80,-0.75,-1.61%,"122,448"
13,5880 合庫金,26.75,-0.30,-1.11%,"103,264"
14,00992A主動群益科技創新,18.69,+ 0.04,+0.21%,"101,589"
15,3045 台灣大,123.00,0.00,0.00%,"100,598"
16,2603 長榮,243.00,+ 0.50,+0.21%,"97,760"
17,2883 凱基金,39.35,+ 0.05,+0.13%,"97,661"
18,2344 華邦電,172.50,+ 1.50,+0.88%,"96,186"
19,2889 國票金,16.80,-0.05,-0.30%,"92,219"
20,1216 統一,75.40,+ 0.80,+1.07%,"92,127"
21,2615 萬海,113.50,-3.00,-2.58%,"90,514"
22,00400A主動國泰動能高息,15.57,+ 0.08,+0.52%,"90,455"
23,2303 聯電,160.00,0.00,0.00%,"85,399"
24,3037 欣興,"1,160.00",+ 40.00,+3.57%,"84,216"
25,2408 南亞科,515.00,+ 18.00,+3.62%,"76,398"
26,2812 台中銀,19.15,-0.10,-0.52%,"75,677"
27,1326 台化,65.40,-1.10,-1.65%,"75,498"
28,2412 中華電,145.50,+ 0.50,+0.34%,"74,860"
29,2845 遠東銀,13.35,-0.15,-1.11%,"74,661"
30,1301 台塑,63.10,-1.50,-2.32%,"73,810"
31,3711 日月光投控,693.00,0.00,0.00%,"73,428"
32,1102 亞泥,35.95,+ 0.50,+1.41%,"63,275"
33,00982A主動群益台灣強棒,23.06,+ 0.04,+0.17%,"62,632"
34,8150 南茂,107.00,+ 1.50,+1.42%,"62,480"
35,1314 中石化,9.01,+ 0.27,+3.09%,"58,095"
36,2027 大成鋼,46.60,+ 0.10,+0.22%,"56,056"
37,00988A主動統一全球創新,16.95,+ 0.22,+1.32%,"55,769"
38,5876 上海商銀,49.25,-0.45,-0.91%,"54,327"
39,2618 長榮航,42.85,+ 0.35,+0.82%,"50,771"
40,009802富邦旗艦50,20.14,-0.03,-0.15%,"49,951"
41,00997A主動群益美國增長,11.60,+ 0.15,+1.31%,"48,779"
42,1605 華新,36.65,-0.35,-0.95%,"46,973"
43,009828中信台日韓PCB,9.85,+ 0.20,+2.07%,"45,378"
44,00402A主動安聯美國科技,10.08,+ 0.08,+0.80%,"44,454"
45,2881 富邦金,153.00,-1.50,-0.97%,"43,430"
46,2354 鴻準,65.90,+ 0.30,+0.46%,"40,065"
47,1402 遠東新,27.90,+ 0.05,+0.18%,"39,424"
48,2897 王道銀行,11.10,0.00,0.00%,"37,049"
49,0052 富邦科技,65.45,+ 0.70,+1.08%,"36,309"
50,00900 富邦特選高股息30,19.58,-0.20,-1.01%,"31,673"
