Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2317 鴻海,293.50,+ 4.50,+1.56%,"693,951"
2,00919 群益台灣精選高息,30.00,+ 0.99,+3.41%,"480,717"
3,00878 國泰永續高股息,31.99,+ 1.23,+4.00%,"403,243"
4,2881 富邦金,110.50,+ 0.50,+0.45%,"394,613"
5,3481 群創,56.10,+ 5.10,+10.00%,"388,929"
6,2344 華邦電,168.00,+ 10.00,+6.33%,"352,928"
7,0056 元大高股息,51.90,+ 1.70,+3.39%,"329,475"
8,2887 台新新光金,24.60,+ 1.25,+5.35%,"325,046"
9,2882 國泰金,88.20,+ 2.50,+2.92%,"279,651"
10,2891 中信金,62.10,+ 1.60,+2.64%,"265,495"
11,2324 仁寶,40.35,+ 3.65,+9.95%,"244,695"
12,2303 聯電,146.00,+ 1.50,+1.04%,"239,839"
13,009820元大納斯達克精選,10.69,+ 0.30,+2.89%,"222,355"
14,6770 力積電,87.00,-1.70,-1.92%,"217,784"
15,2883 凱基金,22.65,+ 0.15,+0.67%,"208,391"
16,2027 大成鋼,43.20,+ 1.55,+3.72%,"197,340"
17,2408 南亞科,381.50,+ 34.50,+9.94%,"176,705"
18,1303 南亞,107.50,+ 9.40,+9.58%,"164,034"
19,3231 緯創,174.00,+ 15.50,+9.78%,"160,142"
20,2301 光寶科,234.50,0.00,0.00%,"150,565"
21,00900 富邦特選高股息30,19.58,+ 0.66,+3.49%,"146,523"
22,2356 英業達,77.20,+ 7.00,+9.97%,"145,963"
23,00918 大華優利高填息30,30.46,+ 1.26,+4.32%,"136,056"
24,2337 旺宏,167.50,+ 1.00,+0.60%,"130,121"
25,2890 永豐金,30.45,+ 0.45,+1.50%,"111,145"
26,00929 復華台灣科技優息,30.80,+ 0.55,+1.82%,"104,498"
27,00922 國泰台灣領袖50,40.11,+ 0.47,+1.19%,"100,358"
28,00712 復華富時不動產,8.80,+ 0.02,+0.23%,"99,378"
29,6282 康舒,65.80,+ 5.90,+9.85%,"92,099"
30,00992A主動群益科技創新,18.57,+ 0.22,+1.20%,"80,117"
31,00993A主動安聯台灣,13.86,+ 0.08,+0.58%,"70,866"
32,2312 金寶,40.60,+ 1.65,+4.24%,"67,516"
33,2867 三商壽,7.63,+ 0.11,+1.46%,"60,756"
34,1326 台化,53.80,+ 3.90,+7.82%,"58,814"
35,00982A主動群益台灣強棒,24.35,+ 0.01,+0.04%,"56,726"
36,2884 玉山金,31.45,+ 0.50,+1.62%,"56,471"
37,00915 凱基優選高股息30,29.72,+ 0.66,+2.27%,"55,347"
38,00891 中信關鍵半導體,36.42,+ 0.37,+1.03%,"55,240"
39,00939 統一台灣高息動能,20.50,+ 0.22,+1.08%,"54,773"
40,2492 華新科,416.00,+ 22.00,+5.58%,"53,302"
41,3033 威健,48.85,-1.45,-2.88%,"52,564"
42,00940 元大台灣價值高息,12.27,+ 0.29,+2.42%,"51,792"
43,1605 華新,39.70,+ 0.95,+2.45%,"49,358"
44,00909 國泰數位支付服務,51.75,-0.25,-0.48%,"43,980"
45,6005 群益證,39.60,+ 1.10,+2.86%,"38,079"
46,00885 富邦越南,18.67,-0.17,-0.90%,"37,764"
47,3702 大聯大,118.50,+ 1.00,+0.85%,"37,552"
48,00830 國泰費城半導體,90.40,+ 0.50,+0.56%,"37,025"
49,00997A主動群益美國增長,13.31,+ 0.07,+0.53%,"36,108"
50,2615 萬海,84.40,+ 2.40,+2.93%,"35,608"
