Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,46.40,-3.80,-7.57%,"-460,572"
2,2409 友達,21.20,-0.60,-2.75%,"-255,292"
3,2887 台新新光金,23.00,-0.30,-1.29%,"-135,835"
4,2880 華南金,29.60,-0.35,-1.17%,"-110,705"
5,00981A主動統一台股增長,30.72,-1.24,-3.88%,"-102,099"
6,2618 長榮航,35.30,+ 0.50,+1.44%,"-74,761"
7,1402 遠東新,24.80,+ 1.35,+5.76%,"-71,946"
8,2002 中鋼,18.85,-0.25,-1.31%,"-66,415"
9,2382 廣達,308.50,-3.50,-1.12%,"-55,101"
10,00991A主動復華未來50,19.10,-0.64,-3.24%,"-54,348"
11,2313 華通,259.00,-23.00,-8.16%,"-52,941"
12,0050 元大台灣50,100.50,-2.05,-2.00%,"-50,879"
13,2892 第一金,27.25,-0.35,-1.27%,"-50,248"
14,6116 彩晶,15.55,+ 1.05,+7.24%,"-48,527"
15,009816凱基台灣TOP50,14.80,-0.35,-2.31%,"-42,454"
16,1101 台泥,23.65,-0.20,-0.84%,"-41,776"
17,2633 台灣高鐵,24.80,-0.45,-1.78%,"-31,518"
18,2603 長榮,211.00,-0.50,-0.24%,"-29,839"
19,1102 亞泥,32.40,-0.60,-1.82%,"-28,977"
20,00990A主動元大AI新經濟,19.23,-0.65,-3.27%,"-28,880"
21,2801 彰銀,20.05,-0.10,-0.50%,"-26,808"
22,1216 統一,70.80,+ 0.60,+0.85%,"-26,281"
23,2367 燿華,65.80,-1.30,-1.94%,"-26,207"
24,5876 上海商銀,38.65,-0.80,-2.03%,"-23,968"
25,2412 中華電,136.50,-0.50,-0.36%,"-23,834"
26,2886 兆豐金,39.80,+ 0.35,+0.89%,"-22,345"
27,2912 統一超,207.00,+ 0.50,+0.24%,"-22,260"
28,2356 英業達,63.90,+ 1.90,+3.06%,"-21,539"
29,2610 華航,18.60,+ 0.15,+0.81%,"-19,736"
30,9904 寶成,25.20,-0.15,-0.59%,"-19,106"
31,3045 台灣大,111.00,+ 1.00,+0.91%,"-18,377"
32,00997A主動群益美國增長,12.93,-0.37,-2.78%,"-18,160"
33,00631L元大台灣50正2,34.47,-1.26,-3.53%,"-15,808"
34,2489 瑞軒,48.00,-2.70,-5.33%,"-14,422"
35,4904 遠傳,93.60,+ 0.70,+0.75%,"-14,052"
36,3714 富采,72.70,-1.60,-2.15%,"-13,214"
37,5880 合庫金,22.70,-0.05,-0.22%,"-13,090"
38,00929 復華台灣科技優息,29.40,-0.64,-2.13%,"-11,957"
39,2402 毅嘉,66.10,-2.60,-3.78%,"-11,834"
40,2301 光寶科,230.50,-15.50,-6.30%,"-11,339"
41,00940 元大台灣價值高息,11.73,-0.14,-1.18%,"-11,273"
42,2377 微星,123.50,-3.00,-2.37%,"-10,396"
43,00988A主動統一全球創新,21.21,-0.86,-3.90%,"-10,043"
44,3706 神達,83.10,-1.10,-1.31%,"-9,765"
45,00935 野村臺灣新科技50,59.95,-2.15,-3.46%,"-9,742"
46,2891 中信金,59.30,+ 0.10,+0.17%,"-9,133"
47,5871 中租-KY,107.00,0.00,0.00%,"-8,975"
48,009802富邦旗艦50,19.80,-0.69,-3.37%,"-8,586"
49,2327 國巨*,742.00,+ 41.00,+5.85%,"-8,555"
50,2515 中工,12.60,-0.25,-1.95%,"-8,448"
