Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,125.00,+ 6.50,+5.49%,"50,122"
2,3481 群創,46.95,+ 3.65,+8.43%,"34,595"
3,2609 陽明,51.10,+ 0.50,+0.99%,"23,529"
4,2892 第一金,30.65,+ 0.10,+0.33%,"19,414"
5,00712 復華富時不動產,8.77,+ 0.03,+0.34%,"14,868"
6,00983A主動中信ARK創新,11.04,-0.22,-1.95%,"13,976"
7,2890 永豐金,33.25,+ 0.25,+0.76%,"13,608"
8,00990A主動元大AI新經濟,18.32,-0.22,-1.19%,"12,047"
9,3045 台灣大,119.00,+ 1.00,+0.85%,"11,549"
10,2801 彰銀,22.35,0.00,0.00%,"11,397"
11,2313 華通,275.00,+ 16.00,+6.18%,"10,647"
12,2027 大成鋼,42.55,+ 0.05,+0.12%,"10,324"
13,3036 文曄,232.50,-7.00,-2.92%,"8,857"
14,3702 大聯大,108.50,-0.50,-0.46%,"7,971"
15,00940 元大台灣價值高息,12.06,+ 0.02,+0.17%,"7,814"
16,6116 彩晶,14.20,-0.20,-1.39%,"7,629"
17,00997A主動群益美國增長,12.52,-0.03,-0.24%,"7,440"
18,2337 旺宏,140.00,+ 5.00,+3.70%,"7,219"
19,2356 英業達,65.40,-0.80,-1.21%,"7,083"
20,1216 統一,75.60,+ 1.20,+1.61%,"6,667"
21,2344 華邦電,156.50,+ 7.50,+5.03%,"6,599"
22,2891 中信金,67.50,-0.70,-1.03%,"6,185"
23,8150 南茂,97.10,+ 8.80,+9.97%,"5,938"
24,2412 中華電,145.00,+ 1.00,+0.69%,"5,853"
25,2618 長榮航,37.70,+ 0.45,+1.21%,"5,687"
26,6005 群益證,38.30,+ 0.05,+0.13%,"5,619"
27,2355 敬鵬,58.70,+ 5.30,+9.93%,"5,602"
28,8070 長華*,58.80,+ 1.20,+2.08%,"5,207"
29,3042 晶技,235.00,+ 21.00,+9.81%,"4,930"
30,6176 瑞儀,91.70,+ 2.60,+2.92%,"4,871"
31,2637 慧洋-KY,78.30,+ 2.30,+3.03%,"4,656"
32,00981A主動統一台股增長,29.71,-0.18,-0.60%,"4,651"
33,2406 國碩,39.40,+ 3.55,+9.90%,"4,456"
34,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"4,360"
35,00999A主動野村臺灣高息,10.89,-0.04,-0.37%,"3,673"
36,3550 聯穎,28.60,+ 0.15,+0.53%,"3,584"
37,6757 台灣虎航,55.60,+ 2.00,+3.73%,"3,445"
38,9105 泰金寶-DR,9.24,+ 0.01,+0.11%,"3,418"
39,6239 力成,333.00,+ 30.00,+9.90%,"3,410"
40,00919 群益台灣精選高息,30.19,-0.05,-0.17%,"3,112"
41,2312 金寶,34.90,+ 0.05,+0.14%,"3,107"
42,00939 統一台灣高息動能,20.72,+ 0.01,+0.05%,"3,045"
43,00878 國泰永續高股息,31.60,0.00,0.00%,"2,958"
44,3576 聯合再生,18.00,-0.25,-1.37%,"2,937"
45,2897 王道銀行,10.50,+ 0.10,+0.96%,"2,931"
46,6278 台表科,192.00,+ 4.00,+2.13%,"2,912"
47,2884 玉山金,33.85,+ 0.20,+0.59%,"2,859"
48,0052 富邦科技,58.15,-0.10,-0.17%,"2,727"
49,2501 國建,25.75,-0.85,-3.20%,"2,651"
50,1711 永光,42.20,-0.10,-0.24%,"2,519"
