Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.70,-0.12,-1.11%,"217,001"
2,3231 緯創,191.00,+ 17.00,+9.77%,"138,823"
3,2408 南亞科,419.50,+ 38.00,+9.96%,"132,736"
4,2324 仁寶,44.35,+ 4.00,+9.91%,"132,685"
5,2317 鴻海,301.50,+ 8.00,+2.73%,"131,748"
6,2881 富邦金,113.50,+ 3.00,+2.71%,"119,555"
7,1303 南亞,112.50,+ 5.00,+4.65%,"110,502"
8,00878 國泰永續高股息,32.49,+ 0.50,+1.56%,"109,581"
9,2882 國泰金,89.20,+ 1.00,+1.13%,"93,592"
10,2353 宏碁,42.55,+ 3.85,+9.95%,"87,006"
11,2337 旺宏,175.50,+ 8.00,+4.78%,"86,076"
12,00992A主動群益科技創新,18.14,-0.43,-2.32%,"82,053"
13,2303 聯電,141.50,-4.50,-3.08%,"77,431"
14,2609 陽明,53.60,-1.30,-2.37%,"64,854"
15,0056 元大高股息,52.80,+ 0.90,+1.73%,"63,943"
16,1326 台化,54.40,+ 0.60,+1.12%,"56,420"
17,2890 永豐金,31.00,+ 0.55,+1.81%,"53,805"
18,00891 中信關鍵半導體,36.41,-0.01,-0.03%,"45,910"
19,00999A主動野村臺灣高息,11.20,+ 0.04,+0.36%,"41,249"
20,2885 元大金,59.60,+ 0.40,+0.68%,"39,823"
21,6770 力積電,85.90,-1.10,-1.26%,"39,050"
22,3706 神達,95.20,+ 1.70,+1.82%,"30,590"
23,2610 華航,19.50,-0.05,-0.26%,"26,508"
24,2027 大成鋼,43.65,+ 0.45,+1.04%,"23,748"
25,2449 京元電子,306.50,-11.50,-3.62%,"22,798"
26,2344 華邦電,184.50,+ 16.50,+9.82%,"22,781"
27,2834 臺企銀,16.30,+ 0.10,+0.62%,"20,236"
28,2884 玉山金,32.20,+ 0.75,+2.38%,"20,181"
29,1605 華新,40.45,+ 0.75,+1.89%,"19,759"
30,6005 群益證,41.25,+ 1.65,+4.17%,"18,463"
31,8112 至上,94.50,+ 3.10,+3.39%,"18,424"
32,00900 富邦特選高股息30,19.92,+ 0.34,+1.74%,"18,419"
33,00982A主動群益台灣強棒,23.83,-0.52,-2.14%,"17,599"
34,1301 台塑,50.90,+ 0.90,+1.80%,"15,133"
35,2498 宏達電,50.00,+ 4.50,+9.89%,"14,525"
36,2867 三商壽,7.79,+ 0.16,+2.10%,"13,771"
37,6505 台塑化,54.50,+ 1.20,+2.25%,"13,054"
38,3702 大聯大,119.00,+ 0.50,+0.42%,"12,943"
39,2646 星宇航空,20.90,+ 0.20,+0.97%,"12,189"
40,2330 台積電,"2,380.00",+ 25.00,+1.06%,"12,096"
41,00400A主動國泰動能高息,14.76,-0.19,-1.27%,"12,094"
42,6239 力成,347.00,-19.00,-5.19%,"11,995"
43,00940 元大台灣價值高息,12.49,+ 0.22,+1.79%,"11,901"
44,3036 文曄,290.50,+ 3.00,+1.04%,"11,444"
45,1402 遠東新,26.25,+ 1.20,+4.79%,"11,077"
46,00939 統一台灣高息動能,20.50,+ 0.08,+0.39%,"10,913"
47,2357 華碩,920.00,+ 83.00,+9.92%,"10,484"
48,8070 長華*,58.00,+ 5.20,+9.85%,"10,388"
49,2349 錸德,14.70,+ 0.40,+2.80%,"10,281"
50,2323 中環,11.60,+ 1.05,+9.95%,"10,005"
