Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.28,-0.24,-2.52%,"-430,535"
2,0050 元大台灣50,99.20,-0.95,-0.95%,"-307,714"
3,1303 南亞,186.50,-12.50,-6.28%,"-132,560"
4,2887 台新新光金,35.15,-0.40,-1.13%,"-94,696"
5,00991A主動復華未來50,16.50,-0.32,-1.90%,"-87,496"
6,00981A主動統一台股增長,25.90,-0.53,-2.01%,"-81,077"
7,2303 聯電,130.00,-14.00,-9.72%,"-77,711"
8,2330 台積電,"2,320.00",+ 30.00,+1.31%,"-53,498"
9,009816凱基台灣TOP50,14.14,-0.14,-0.98%,"-53,132"
10,6770 力積電,63.00,-5.90,-8.56%,"-41,612"
11,00919 群益台灣精選高息,28.55,-0.38,-1.31%,"-40,818"
12,0056 元大高股息,49.95,-0.80,-1.58%,"-40,065"
13,00988A主動統一全球創新,16.56,+ 0.32,+1.97%,"-36,017"
14,2885 元大金,62.90,-2.10,-3.23%,"-35,081"
15,2409 友達,25.40,-0.40,-1.55%,"-34,527"
16,2408 南亞科,381.00,-14.50,-3.67%,"-32,660"
17,00878 國泰永續高股息,31.36,-0.45,-1.41%,"-29,563"
18,00990A主動元大AI新經濟,15.82,+ 0.33,+2.13%,"-26,931"
19,00992A主動群益科技創新,14.87,-0.35,-2.30%,"-24,247"
20,00982A主動群益台灣強棒,21.08,-0.35,-1.63%,"-23,989"
21,00929 復華台灣科技優息,27.94,-0.58,-2.03%,"-21,071"
22,2344 華邦電,151.00,-4.00,-2.58%,"-18,295"
23,2449 京元電子,270.50,-16.00,-5.58%,"-18,169"
24,1802 台玻,53.30,-3.30,-5.83%,"-17,656"
25,2890 永豐金,39.70,-0.30,-0.75%,"-17,557"
26,2337 旺宏,117.50,-7.50,-6.00%,"-15,136"
27,4958 臻鼎-KY,478.50,-42.50,-8.16%,"-14,063"
28,00405A主動富邦台灣龍耀,7.56,-0.19,-2.45%,"-13,890"
29,6282 康舒,46.85,-1.95,-4.00%,"-13,465"
30,2542 興富發,43.30,0.00,0.00%,"-12,497"
31,3711 日月光投控,597.00,-17.00,-2.77%,"-12,487"
32,00400A主動國泰動能高息,12.72,-0.27,-2.08%,"-12,361"
33,00891 中信關鍵半導體,32.67,-0.68,-2.04%,"-11,877"
34,3037 欣興,750.00,-44.00,-5.54%,"-11,326"
35,1314 中石化,8.28,-0.36,-4.17%,"-11,252"
36,3702 大聯大,106.50,-3.00,-2.74%,"-10,865"
37,00935 野村臺灣新科技50,52.20,-1.20,-2.25%,"-10,710"
38,00999A主動野村臺灣高息,9.88,-0.08,-0.80%,"-10,688"
39,00406A主動中信台灣收益,8.72,-0.10,-1.13%,"-9,552"
40,2332 友訊,20.65,+ 0.15,+0.73%,"-9,267"
41,2406 國碩,30.25,-0.50,-1.63%,"-9,117"
42,2515 中工,12.20,-0.05,-0.41%,"-8,937"
43,2352 佳世達,29.85,-0.55,-1.81%,"-8,901"
44,2880 華南金,39.90,-0.25,-0.62%,"-8,276"
45,1710 東聯,15.45,-0.95,-5.79%,"-8,238"
46,2327 國巨*,630.00,-69.00,-9.87%,"-8,021"
47,2363 矽統,56.70,0.00,0.00%,"-7,970"
48,009820元大納斯達克精選,9.73,+ 0.05,+0.52%,"-7,962"
49,1717 長興,62.10,-2.40,-3.72%,"-7,645"
50,00922 國泰台灣領袖50,37.50,-0.41,-1.08%,"-7,504"
