Rank,Stock,Price,Change,ChangePercent,NetSell
1,2880 華南金,32.85,+ 2.35,+7.70%,"-117,737"
2,2887 台新新光金,24.60,+ 1.25,+5.35%,"-86,085"
3,2618 長榮航,37.70,+ 1.65,+4.58%,"-60,246"
4,0050 元大台灣50,105.50,+ 0.10,+0.09%,"-47,401"
5,009816凱基台灣TOP50,15.40,+ 0.20,+1.32%,"-46,216"
6,3481 群創,56.10,+ 5.10,+10.00%,"-45,385"
7,2409 友達,23.80,+ 0.80,+3.48%,"-44,854"
8,6770 力積電,87.00,-1.70,-1.92%,"-42,634"
9,00631L元大台灣50正2,37.78,+ 0.84,+2.27%,"-41,594"
10,00919 群益台灣精選高息,30.00,+ 0.99,+3.41%,"-39,853"
11,2892 第一金,27.75,+ 0.30,+1.09%,"-39,533"
12,00981A主動統一台股增長,31.70,+ 0.16,+0.51%,"-38,285"
13,2481 強茂,157.00,-5.50,-3.38%,"-32,391"
14,00991A主動復華未來50,19.95,+ 0.31,+1.58%,"-29,711"
15,2891 中信金,62.10,+ 1.60,+2.64%,"-26,181"
16,2633 台灣高鐵,25.10,+ 0.25,+1.01%,"-23,554"
17,00988A主動統一全球創新,21.99,-0.12,-0.54%,"-22,157"
18,2801 彰銀,20.45,+ 0.20,+0.99%,"-20,732"
19,2312 金寶,40.60,+ 1.65,+4.24%,"-20,229"
20,2002 中鋼,19.10,0.00,0.00%,"-19,949"
21,5876 上海商銀,39.80,+ 0.05,+0.13%,"-19,838"
22,2313 華通,282.00,-2.50,-0.88%,"-19,162"
23,00953B群益優選非投等債,9.58,0.00,0.00%,"-18,781"
24,2382 廣達,372.50,+ 33.50,+9.88%,"-18,440"
25,2603 長榮,224.00,+ 11.00,+5.16%,"-16,404"
26,1504 東元,78.70,+ 3.70,+4.93%,"-16,234"
27,2912 統一超,227.50,+ 13.50,+6.31%,"-15,808"
28,2489 瑞軒,48.65,-0.85,-1.72%,"-15,352"
29,2355 敬鵬,60.20,-5.10,-7.81%,"-14,860"
30,1717 長興,81.50,+ 0.30,+0.37%,"-13,027"
31,3673 TPK-KY,89.50,+ 3.20,+3.71%,"-11,349"
32,1102 亞泥,33.80,-0.20,-0.59%,"-11,105"
33,2412 中華電,140.50,+ 3.50,+2.55%,"-10,906"
34,8150 南茂,106.50,-6.50,-5.75%,"-10,887"
35,4904 遠傳,97.10,+ 2.50,+2.64%,"-10,813"
36,00918 大華優利高填息30,30.46,+ 1.26,+4.32%,"-10,637"
37,1216 統一,73.70,+ 1.90,+2.65%,"-10,314"
38,9105 泰金寶-DR,9.68,+ 0.88,+10.00%,"-10,205"
39,3711 日月光投控,601.00,-10.00,-1.64%,"-10,179"
40,00935 野村臺灣新科技50,62.40,+ 1.15,+1.88%,"-9,458"
41,3714 富采,71.60,-1.20,-1.65%,"-9,346"
42,2301 光寶科,234.50,0.00,0.00%,"-8,802"
43,2542 興富發,42.60,+ 0.65,+1.55%,"-7,942"
44,2303 聯電,146.00,+ 1.50,+1.04%,"-7,732"
45,1609 大亞,39.00,-0.25,-0.64%,"-7,278"
46,00632R元大台灣50反1,10.22,-0.13,-1.26%,"-7,186"
47,5880 合庫金,22.85,0.00,0.00%,"-7,099"
48,5471 松翰,53.10,-1.00,-1.85%,"-6,832"
49,2426 鼎元,77.00,-4.20,-5.17%,"-6,341"
50,4927 泰鼎-KY,55.80,-0.40,-0.71%,"-6,259"
