Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,6770 力積電,84.60,-1.30,-1.51%,"77,268","269,829","-192,560"
2,00631L元大台灣50正2,39.22,+ 1.31,+3.46%,"81,934","249,498","-167,564"
3,00919 群益台灣精選高息,30.78,+ 0.48,+1.58%,"54,511","215,337","-160,825"
4,00918 大華優利高填息30,31.73,+ 0.32,+1.02%,"48,120","199,924","-151,804"
5,009816凱基台灣TOP50,15.74,+ 0.31,+2.01%,"69,740","205,558","-135,817"
6,3481 群創,59.40,+ 3.20,+5.69%,"327,514","421,859","-94,344"
7,2303 聯電,130.50,-11.00,-7.77%,"250,875","344,995","-94,120"
8,2344 華邦電,177.50,-7.00,-3.79%,"108,297","187,967","-79,670"
9,0050 元大台灣50,107.60,+ 1.90,+1.80%,"53,664","128,702","-75,038"
10,00988A主動統一全球創新,22.66,+ 0.96,+4.42%,"98,181","164,546","-66,364"
11,00712 復華富時不動產,8.76,0.00,0.00%,"25,134","85,764","-60,629"
12,00990A主動元大AI新經濟,21.11,+ 0.94,+4.66%,"31,266","86,213","-54,947"
13,00991A主動復華未來50,19.99,+ 0.18,+0.91%,"72,241","111,415","-39,174"
14,00632R元大台灣50反1,10.02,-0.17,-1.67%,"79,164","116,907","-37,742"
15,2313 華通,266.50,-4.00,-1.48%,"9,651","46,853","-37,201"
16,8150 南茂,95.80,-2.80,-2.84%,"20,585","52,514","-31,929"
17,2324 仁寶,47.05,+ 2.70,+6.09%,"123,705","153,059","-29,353"
18,00896 中信綠能及電動車,30.08,+ 0.54,+1.83%,"10,396","34,602","-24,206"
19,00984D主動聯博全球非投,10.03,-0.01,-0.10%,"19,897","43,807","-23,909"
20,009819中信數據及電力,11.55,+ 0.50,+4.52%,"21,287","44,537","-23,249"
21,6116 彩晶,22.70,+ 2.05,+9.93%,"47,745","65,474","-17,729"
22,2002 中鋼,19.40,+ 0.45,+2.37%,"49,142","66,318","-17,176"
23,2355 敬鵬,59.30,-0.80,-1.33%,"6,207","22,606","-16,398"
24,1802 台玻,71.80,+ 0.80,+1.13%,"52,079","68,158","-16,078"
25,00935 野村臺灣新科技50,62.65,+ 0.65,+1.05%,"8,108","22,549","-14,440"
26,00673R期元大S＆P原油反1,12.12,-0.48,-3.81%,"22,404","35,544","-13,139"
27,00961 FT臺灣永續高息,13.47,+ 0.10,+0.75%,"10,384","23,505","-13,120"
28,6239 力成,343.00,-4.00,-1.15%,"12,438","24,670","-12,231"
29,3714 富采,70.00,+ 0.80,+1.16%,"6,594","18,750","-12,156"
30,9904 寶成,26.50,+ 0.40,+1.53%,"16,060","27,882","-11,822"
31,2369 菱生,35.50,-1.15,-3.14%,"5,286","16,249","-10,963"
32,00916 國泰全球品牌50,31.20,+ 0.11,+0.35%,"6,026","16,526","-10,499"
33,2489 瑞軒,50.10,+ 2.30,+4.81%,"11,204","20,868","-9,664"
34,1717 長興,78.10,-0.60,-0.76%,"7,753","17,388","-9,635"
35,8039 台虹,150.50,+ 3.50,+2.38%,"10,298","19,331","-9,032"
36,3048 益登,69.20,-6.00,-7.98%,"14,243","23,153","-8,910"
37,1504 東元,83.00,+ 7.50,+9.93%,"38,985","47,791","-8,805"
38,2367 燿華,65.20,-0.60,-0.91%,"5,311","14,096","-8,785"
39,8105 凌巨,20.60,-0.60,-2.83%,"17,757","26,195","-8,438"
40,00910 第一金太空衛星,80.00,+ 0.15,+0.19%,"2,931","10,959","-8,027"
41,3673 TPK-KY,94.00,+ 2.00,+2.17%,"9,125","16,667","-7,542"
42,2548 華固,101.00,-3.50,-3.35%,"8,106","15,395","-7,289"
43,4927 泰鼎-KY,52.00,-0.60,-1.14%,"4,289","11,467","-7,177"
44,00735 國泰臺韓科技,119.65,+ 3.20,+2.75%,"3,704","10,276","-6,572"
45,0052 富邦科技,63.60,+ 0.90,+1.44%,"25,393","31,367","-5,973"
46,2327 國巨*,820.00,-26.00,-3.07%,"21,619","27,528","-5,909"
47,2426 鼎元,74.30,+ 2.80,+3.92%,"6,456","12,347","-5,891"
48,2208 台船,18.20,+ 0.25,+1.39%,"8,837","14,708","-5,871"
49,00664R國泰臺灣加權反1,1.62,-0.02,-1.22%,"18,938","24,613","-5,674"
50,4958 臻鼎-KY,510.00,-10.00,-1.92%,"5,904","11,425","-5,521"
