Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,6116 彩晶,18.80,+ 0.55,+3.01%,"21,938","101,595","-79,656"
2,00712 復華富時不動產,8.60,-0.09,-1.04%,"15,894","54,333","-38,439"
3,00632R元大台灣50反1,10.03,-0.13,-1.28%,"14,674","43,566","-28,892"
4,00665L富邦恒生國企正2,8.40,-0.41,-4.65%,"13,328","33,457","-20,128"
5,2317 鴻海,268.50,-3.50,-1.29%,"11,578","31,256","-19,677"
6,3576 聯合再生,18.00,-1.15,-6.01%,"4,002","23,391","-19,389"
7,009821野村稀土關鍵資源,15.56,+ 0.28,+1.83%,"6,284","24,641","-18,357"
8,3231 緯創,161.50,-1.00,-0.62%,"12,502","27,430","-14,927"
9,2409 友達,28.15,+ 1.90,+7.24%,"75,087","89,515","-14,428"
10,00753L中信中國50正2,8.93,-0.31,-3.35%,"6,613","20,760","-14,146"
11,1409 新纖,25.60,-2.35,-8.41%,"4,588","17,540","-12,951"
12,00984D主動聯博全球非投,10.11,+ 0.02,+0.20%,"8,014","18,826","-10,811"
13,00988A主動統一全球創新,22.96,+ 0.44,+1.95%,"12,533","23,174","-10,640"
14,2492 華新科,561.00,+ 19.00,+3.51%,"9,052","19,531","-10,479"
15,9904 寶成,26.15,-0.30,-1.13%,"13,207","23,463","-10,255"
16,2105 正新,29.65,-0.05,-0.17%,"13,285","23,469","-10,184"
17,2834 臺企銀,17.50,-0.15,-0.85%,"9,781","19,224","-9,443"
18,2353 宏碁,34.40,-0.60,-1.71%,"5,643","14,699","-9,056"
19,00882 中信中國高股息,15.52,-0.30,-1.90%,"6,484","15,336","-8,851"
20,3042 晶技,216.00,-8.00,-3.57%,"2,715","10,463","-7,748"
21,009816凱基台灣TOP50,15.68,+ 0.13,+0.84%,"33,185","40,766","-7,580"
22,2313 華通,259.50,-4.50,-1.70%,"3,307","10,510","-7,202"
23,1714 和桐,20.35,+ 1.10,+5.71%,"2,813","9,969","-7,155"
24,3673 TPK-KY,86.20,-0.40,-0.46%,"1,888","8,549","-6,661"
25,1605 華新,39.00,+ 0.30,+0.78%,"8,784","15,127","-6,342"
26,2887 台新新光金,32.45,-0.15,-0.46%,"33,418","39,511","-6,093"
27,2605 新興,31.00,-1.45,-4.47%,"2,052","8,024","-5,971"
28,2603 長榮,193.00,-1.00,-0.52%,"2,580","8,495","-5,914"
29,2399 映泰,48.05,-3.85,-7.42%,"1,875","7,041","-5,166"
30,3312 弘憶股,62.80,+ 1.20,+1.95%,"1,456","6,521","-5,065"
31,3059 華晶科,48.85,-1.65,-3.27%,"1,095","5,386","-4,290"
32,2406 國碩,34.85,-1.35,-3.73%,"3,016","7,216","-4,200"
33,00715L期街口布蘭特正2,37.35,-0.54,-1.43%,"2,039","6,136","-4,096"
34,3189 景碩,724.00,+ 18.00,+2.55%,"4,278","8,229","-3,950"
35,00650L復華香港正2,15.06,-0.58,-3.71%,"2,733","6,653","-3,920"
36,3037 欣興,968.00,-20.00,-2.02%,"3,727","7,555","-3,828"
37,1101 台泥,24.50,-0.05,-0.20%,"10,842","14,604","-3,762"
38,2489 瑞軒,48.15,-0.45,-0.93%,"1,828","5,590","-3,761"
39,2356 英業達,67.70,+ 0.20,+0.30%,"4,942","8,581","-3,639"
40,2027 大成鋼,41.00,-0.70,-1.68%,"4,834","8,277","-3,442"
41,2302 麗正,47.00,+ 2.00,+4.44%,"1,290","4,642","-3,351"
42,2609 陽明,51.30,-0.30,-0.58%,"14,188","17,525","-3,337"
43,2606 裕民,61.50,-0.70,-1.13%,"7,824","11,003","-3,178"
44,00662 富邦NASDAQ,121.80,-0.60,-0.49%,"1,878","4,939","-3,060"
45,2301 光寶科,210.50,+ 0.50,+0.24%,"5,187","8,178","-2,991"
46,8422 可寧衛*,28.10,-0.35,-1.23%,"1,797","4,696","-2,899"
47,3036 文曄,222.50,-1.50,-0.67%,"5,408","8,307","-2,899"
48,9105 泰金寶-DR,9.53,+ 0.03,+0.32%,"3,509","6,402","-2,893"
49,2478 大毅,234.00,+ 6.50,+2.86%,"3,285","6,155","-2,869"
50,2385 群光,114.00,-1.00,-0.87%,"1,478","4,316","-2,837"
