Rank,Stock,Price,Change,ChangePercent,NetBuy
1,6770 力積電,73.70,+ 6.70,+10.00%,"117,963"
2,00403A主動統一升級50,10.10,+ 0.16,+1.61%,"72,079"
3,00981A主動統一台股增長,29.34,+ 0.61,+2.12%,"62,104"
4,1605 華新,40.00,+ 1.70,+4.44%,"56,358"
5,2324 仁寶,39.90,+ 3.60,+9.92%,"50,870"
6,2002 中鋼,19.75,0.00,0.00%,"47,625"
7,2892 第一金,33.15,+ 0.45,+1.38%,"37,269"
8,2317 鴻海,270.00,+ 7.00,+2.66%,"28,231"
9,0050 元大台灣50,105.20,+ 0.60,+0.57%,"27,978"
10,8112 至上,96.90,-3.10,-3.10%,"25,721"
11,2356 英業達,69.00,+ 3.90,+5.99%,"25,133"
12,1402 遠東新,27.55,+ 0.25,+0.92%,"21,637"
13,1717 長興,78.60,+ 6.70,+9.32%,"19,728"
14,2337 旺宏,136.50,+ 4.00,+3.02%,"19,262"
15,00407A主動凱基台灣,9.66,+ 0.11,+1.15%,"16,226"
16,00631L元大台灣50正2,35.45,+ 0.58,+1.66%,"15,682"
17,2303 聯電,123.00,0.00,0.00%,"15,277"
18,00988A主動統一全球創新,16.76,+ 0.21,+1.27%,"13,428"
19,009821野村稀土關鍵資源,15.05,-0.02,-0.13%,"12,940"
20,00919 群益台灣精選高息,30.19,+ 0.07,+0.23%,"12,472"
21,00400A主動國泰動能高息,14.36,+ 0.36,+2.57%,"12,344"
22,2890 永豐金,39.85,+ 0.80,+2.05%,"12,042"
23,1608 華榮,37.95,+ 1.50,+4.12%,"11,956"
24,1216 統一,76.30,+ 0.40,+0.53%,"11,655"
25,2353 宏碁,31.75,+ 0.70,+2.25%,"11,631"
26,4763 材料*-KY,52.60,+ 1.00,+1.94%,"10,408"
27,2891 中信金,66.60,-0.20,-0.30%,"9,577"
28,00992A主動群益科技創新,17.29,+ 0.33,+1.95%,"8,894"
29,2464 盟立,196.50,+ 9.00,+4.80%,"8,701"
30,1718 中纖,11.20,+ 1.00,+9.80%,"8,497"
31,3231 緯創,193.50,+ 2.50,+1.31%,"8,451"
32,2377 微星,169.00,+ 15.00,+9.74%,"8,432"
33,0056 元大高股息,52.70,+ 0.40,+0.76%,"8,357"
34,2354 鴻準,63.00,+ 0.30,+0.48%,"7,750"
35,2103 台橡,27.35,-1.30,-4.54%,"7,451"
36,2344 華邦電,177.00,-1.00,-0.56%,"7,170"
37,9921 巨大,109.00,-2.50,-2.24%,"6,863"
38,5871 中租-KY,113.50,-2.00,-1.73%,"6,753"
39,1802 台玻,57.60,+ 1.70,+3.04%,"6,511"
40,2330 台積電,"2,415.00",+ 20.00,+0.84%,"6,125"
41,2312 金寶,33.50,+ 0.65,+1.98%,"5,703"
42,4938 和碩,91.40,+ 2.40,+2.70%,"5,462"
43,2609 陽明,51.70,-0.30,-0.58%,"5,456"
44,2376 技嘉,375.50,+ 25.00,+7.13%,"5,275"
45,9933 中鼎,42.00,+ 3.35,+8.67%,"5,222"
46,3706 神達,92.40,+ 2.40,+2.67%,"4,904"
47,3033 威健,50.30,-0.10,-0.20%,"4,844"
48,1904 正隆,25.15,+ 0.65,+2.65%,"4,767"
49,009816凱基台灣TOP50,15.26,+ 0.10,+0.66%,"4,764"
50,1326 台化,59.60,+ 1.40,+2.41%,"4,748"
