Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2887 台新新光金,28.75,-0.15,-0.52%,"874,123","588,606","285,516"
2,2892 第一金,30.65,+ 0.10,+0.33%,"406,320","220,812","185,508"
3,2883 凱基金,27.75,-0.45,-1.60%,"1,152,519","969,859","182,659"
4,00403A主動統一升級50,9.99,-0.05,-0.50%,"1,321,121","1,170,157","150,963"
5,2884 玉山金,33.85,+ 0.20,+0.59%,"355,553","215,803","139,749"
6,00878 國泰永續高股息,31.60,0.00,0.00%,"363,958","227,867","136,090"
7,00992A主動群益科技創新,17.25,-0.22,-1.26%,"299,171","168,463","130,708"
8,3481 群創,46.95,+ 3.65,+8.43%,"774,940","653,100","121,839"
9,00940 元大台灣價值高息,12.06,+ 0.02,+0.17%,"209,734","95,018","114,715"
10,2801 彰銀,22.35,0.00,0.00%,"263,787","155,490","108,297"
11,2834 臺企銀,17.00,+ 0.05,+0.29%,"270,150","174,035","96,114"
12,2886 兆豐金,43.40,0.00,0.00%,"297,990","207,072","90,918"
13,00680L元大美債20正2,6.82,0.00,0.00%,"174,172","95,595","78,576"
14,2890 永豐金,33.25,+ 0.25,+0.76%,"299,862","221,844","78,017"
15,1303 南亞,96.90,+ 2.10,+2.22%,"214,483","139,183","75,300"
16,2880 華南金,35.65,+ 0.30,+0.85%,"349,257","275,115","74,142"
17,2618 長榮航,37.70,+ 0.45,+1.21%,"337,796","265,077","72,719"
18,3231 緯創,152.50,-5.50,-3.48%,"290,839","220,756","70,083"
19,5880 合庫金,23.85,+ 0.05,+0.21%,"158,810","95,543","63,267"
20,00953B群益優選非投等債,9.58,+ 0.02,+0.21%,"210,819","152,258","58,561"
21,2867 三商壽,8.19,+ 0.03,+0.37%,"135,087","78,139","56,948"
22,2610 華航,19.45,-0.10,-0.51%,"267,858","214,179","53,678"
23,00713 元大台灣高息低波,59.20,+ 0.25,+0.42%,"83,260","37,373","45,887"
24,2882 國泰金,100.50,+ 0.60,+0.60%,"251,541","205,846","45,694"
25,2881 富邦金,125.50,+ 3.00,+2.45%,"373,866","330,860","43,006"
26,2845 遠東銀,12.85,+ 0.05,+0.39%,"100,377","58,030","42,347"
27,2603 長榮,226.00,+ 3.00,+1.35%,"134,996","93,565","41,430"
28,1402 遠東新,27.40,-0.25,-0.90%,"436,115","398,272","37,842"
29,1326 台化,46.25,+ 0.05,+0.11%,"122,391","88,196","34,194"
30,00900 富邦特選高股息30,18.80,-0.01,-0.05%,"59,421","25,452","33,968"
31,5876 上海商銀,42.00,-0.05,-0.12%,"96,673","64,290","32,382"
32,2317 鴻海,258.50,-4.50,-1.71%,"292,936","260,654","32,281"
33,00891 中信關鍵半導體,33.71,+ 0.20,+0.60%,"94,703","62,529","32,174"
34,1605 華新,34.30,0.00,0.00%,"187,694","156,280","31,414"
35,00632R元大台灣50反1,10.83,+ 0.01,+0.09%,"407,751","376,749","31,002"
36,009820元大納斯達克精選,9.92,-0.08,-0.80%,"196,058","165,382","30,675"
37,00882 中信中國高股息,15.88,+ 0.12,+0.76%,"68,068","37,881","30,186"
38,2891 中信金,67.50,-0.70,-1.03%,"329,231","299,346","29,885"
39,4938 和碩,95.40,+ 0.60,+0.63%,"177,642","147,839","29,802"
40,2382 廣達,370.00,-10.50,-2.76%,"261,438","233,129","28,308"
41,00999A主動野村臺灣高息,10.89,-0.04,-0.37%,"140,811","112,640","28,171"
42,00688L國泰20年美債正2,6.80,-0.01,-0.15%,"71,158","43,103","28,054"
43,00673R期元大S＆P原油反1,12.62,-0.33,-2.55%,"127,547","100,031","27,516"
44,5871 中租-KY,123.00,+ 3.50,+2.93%,"99,223","72,611","26,612"
45,2412 中華電,145.00,+ 1.00,+0.69%,"89,753","64,636","25,116"
46,00915 凱基優選高股息30,30.20,+ 0.20,+0.67%,"47,753","24,541","23,212"
47,6116 彩晶,14.20,-0.20,-1.39%,"170,357","147,206","23,150"
48,1101 台泥,24.25,+ 0.35,+1.46%,"164,768","142,231","22,537"
49,3706 神達,86.50,+ 0.40,+0.46%,"91,184","69,022","22,161"
50,00983A主動中信ARK創新,11.04,-0.22,-1.95%,"42,627","20,866","21,760"
