Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,11.72,-0.36,-2.98%,"427,987","1,914,733","-1,486,746"
2,00403A主動統一升級50,10.11,-0.27,-2.60%,"189,687","773,904","-584,216"
3,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"110,886","485,919","-375,033"
4,00981A主動統一台股增長,28.40,-0.95,-3.24%,"161,363","519,122","-357,759"
5,00991A主動復華未來50,18.44,-0.61,-3.20%,"109,696","463,985","-354,289"
6,00407A主動凱基台灣,9.03,-0.29,-3.11%,"82,743","397,516","-314,773"
7,00631L元大台灣50正2,35.88,-0.98,-2.66%,"124,366","387,166","-262,800"
8,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"124,784","385,739","-260,954"
9,0050 元大台灣50,104.40,-1.60,-1.51%,"83,849","300,438","-216,588"
10,00927 群益半導體收益,40.00,-1.03,-2.51%,"45,424","233,689","-188,264"
11,0056 元大高股息,51.75,-0.65,-1.24%,"62,279","237,646","-175,367"
12,3481 群創,57.20,-3.80,-6.23%,"136,922","296,345","-159,423"
13,00988A主動統一全球創新,18.49,-0.16,-0.86%,"71,136","219,989","-148,852"
14,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"64,656","206,088","-141,432"
15,00992A主動群益科技創新,17.01,-0.66,-3.74%,"32,750","124,586","-91,835"
16,00961 FT臺灣永續高息,12.61,-0.06,-0.47%,"23,455","111,860","-88,405"
17,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"28,792","114,385","-85,593"
18,00984A主動安聯台灣高息,15.88,-0.32,-1.98%,"20,748","96,052","-75,304"
19,1314 中石化,8.74,-0.11,-1.24%,"90,908","165,194","-74,285"
20,2409 友達,27.55,-1.70,-5.81%,"297,098","353,292","-56,193"
21,00990A主動元大AI新經濟,17.37,-0.23,-1.31%,"47,037","101,949","-54,911"
22,3231 緯創,142.50,-1.00,-0.70%,"32,772","85,342","-52,569"
23,00406A主動中信台灣收益,9.44,-0.29,-2.98%,"21,641","74,007","-52,366"
24,2412 中華電,133.00,-0.50,-0.37%,"48,744","98,458","-49,714"
25,1101 台泥,22.70,-0.15,-0.66%,"35,911","84,668","-48,756"
26,2002 中鋼,18.50,+ 0.10,+0.54%,"34,716","77,760","-43,044"
27,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"27,663","69,676","-42,012"
28,00997A主動群益美國增長,11.98,-0.09,-0.75%,"51,010","91,179","-40,168"
29,2891 中信金,65.00,-1.50,-2.26%,"140,140","178,865","-38,724"
30,2344 華邦電,164.50,-2.50,-1.50%,"61,744","100,462","-38,717"
31,1409 新纖,26.40,+ 0.60,+2.33%,"50,101","87,932","-37,830"
32,2449 京元電子,291.50,-15.50,-5.05%,"14,607","51,829","-37,221"
33,6770 力積電,69.20,+ 0.20,+0.29%,"65,957","101,464","-35,507"
34,1802 台玻,62.30,-1.90,-2.96%,"18,607","52,707","-34,100"
35,1714 和桐,17.05,+ 0.40,+2.40%,"31,190","63,396","-32,206"
36,2609 陽明,48.00,-0.10,-0.21%,"25,265","57,290","-32,025"
37,2303 聯電,151.00,-2.50,-1.63%,"120,183","151,543","-31,359"
38,2352 佳世達,30.60,-0.40,-1.29%,"18,606","48,565","-29,958"
39,2317 鴻海,235.50,-1.00,-0.42%,"45,711","74,750","-29,039"
40,8150 南茂,104.00,-11.00,-9.57%,"52,273","80,830","-28,557"
41,1717 長興,70.00,-2.60,-3.58%,"10,519","39,068","-28,549"
42,2834 臺企銀,17.65,-0.10,-0.56%,"78,691","106,902","-28,211"
43,1605 華新,33.25,-0.65,-1.92%,"11,791","36,940","-25,148"
44,1326 台化,67.00,+ 2.00,+3.08%,"54,499","79,399","-24,900"
45,1402 遠東新,26.35,+ 0.75,+2.93%,"69,132","92,597","-23,464"
46,1504 東元,63.60,-2.90,-4.36%,"11,780","34,289","-22,508"
47,6005 群益證,34.10,-1.25,-3.54%,"13,307","35,347","-22,039"
48,2330 台積電,"2,420.00",-20.00,-0.82%,"32,081","53,928","-21,847"
49,00935 野村臺灣新科技50,56.65,-1.70,-2.91%,"14,557","36,233","-21,676"
50,00892 富邦台灣半導體,42.10,-1.30,-3.00%,"9,198","29,797","-20,598"
