Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"1,740.00",+ 50.00,+2.96%,"100,655,531","70,435,079","30,220,452"
2,2308 台達電,"1,125.00",+ 80.00,+7.66%,"27,026,661","8,929,367","18,097,294"
3,2303 聯電,58.50,+ 3.80,+6.95%,"17,538,752","5,382,309","12,156,443"
4,3037 欣興,274.00,+ 24.50,+9.82%,"19,744,966","7,611,576","12,133,389"
5,1303 南亞,73.80,+ 4.10,+5.88%,"26,838,084","15,501,028","11,337,056"
6,2404 漢唐,"1,100.00",-50.00,-4.35%,"10,883,762","4,863,298","6,020,463"
7,3189 景碩,192.50,+ 17.50,+10.00%,"10,394,261","4,422,241","5,972,019"
8,2454 聯發科,"1,505.00",+ 15.00,+1.01%,"16,849,674","12,144,079","4,705,595"
9,6446 藥華藥,587.00,+ 53.00,+9.93%,"5,672,940","1,255,213","4,417,726"
10,2451 創見,254.00,+ 16.00,+6.72%,"5,336,328","1,087,366","4,248,962"
11,6669 緯穎,"3,825.00",-120.00,-3.04%,"7,910,779","3,774,998","4,135,780"
12,3711 日月光投控,303.50,+ 5.00,+1.68%,"8,779,918","4,669,771","4,110,146"
13,6139 亞翔,584.00,-22.00,-3.63%,"7,913,192","3,867,476","4,045,716"
14,2603 長榮,190.00,-5.00,-2.56%,"4,445,517","1,040,832","3,404,685"
15,6770 力積電,56.40,+ 5.10,+9.94%,"6,150,891","2,754,839","3,396,052"
16,1560 中砂,423.50,-6.50,-1.51%,"4,672,921","1,277,850","3,395,070"
17,8046 南電,289.50,+ 26.00,+9.87%,"8,729,540","5,345,864","3,383,676"
18,2317 鴻海,234.50,+ 1.00,+0.43%,"11,418,317","8,134,428","3,283,888"
19,8028 昇陽半導體,187.50,-2.50,-1.32%,"4,312,007","1,124,854","3,187,152"
20,2344 華邦電,106.50,+ 7.30,+7.36%,"5,365,873","2,262,451","3,103,421"
21,6919 康霈*,170.00,+ 5.00,+3.03%,"4,156,114","1,168,082","2,988,032"
22,4958 臻鼎-KY,174.00,+ 6.50,+3.88%,"7,512,783","4,531,901","2,980,882"
23,2382 廣達,289.50,+ 6.50,+2.30%,"7,126,021","4,472,162","2,653,858"
24,3665 貿聯-KY,"1,400.00",-70.00,-4.76%,"5,273,327","2,763,378","2,509,949"
25,2337 旺宏,67.00,+ 5.10,+8.24%,"4,626,350","2,133,090","2,493,259"
26,2371 大同,38.85,+ 0.95,+2.51%,"6,643,602","4,164,680","2,478,921"
27,2408 南亞科,250.00,+ 12.50,+5.26%,"4,023,609","1,808,965","2,214,644"
28,2301 光寶科,166.00,+ 1.00,+0.61%,"3,802,084","1,638,172","2,163,911"
29,1717 長興,67.30,+ 0.20,+0.30%,"9,351,238","7,203,002","2,148,236"
30,2327 國巨*,283.00,+ 9.50,+3.47%,"22,891,589","20,896,208","1,995,381"
31,8131 福懋科,69.50,+ 2.00,+2.96%,"2,597,788","607,669","1,990,118"
32,2441 超豐,102.00,+ 5.80,+6.03%,"2,878,878","897,916","1,980,961"
33,2449 京元電子,273.50,+ 6.00,+2.24%,"7,264,439","5,311,859","1,952,580"
34,6191 精成科,117.50,+ 2.00,+1.73%,"2,539,731","674,312","1,865,419"
35,2329 華泰,61.90,+ 2.00,+3.34%,"2,865,690","1,049,292","1,816,398"
36,2481 強茂,91.50,+ 4.10,+4.69%,"4,763,639","2,961,738","1,801,901"
37,2312 金寶,33.70,+ 0.40,+1.20%,"13,971,845","12,214,658","1,757,186"
38,3149 正達,44.40,-0.70,-1.55%,"2,414,931","683,482","1,731,449"
39,2409 友達,15.70,+ 0.45,+2.95%,"5,402,166","3,677,314","1,724,852"
40,1513 中興電,160.00,+ 9.00,+5.96%,"3,492,815","1,773,857","1,718,958"
41,2374 佳能,82.30,+ 3.00,+3.78%,"1,974,730","304,446","1,670,284"
42,8110 華東,80.00,+ 0.30,+0.38%,"5,536,469","3,918,596","1,617,872"
43,6442 光聖,"1,255.00",-65.00,-4.92%,"4,809,872","3,235,393","1,574,478"
44,1795 美時,337.50,+ 19.00,+5.97%,"4,852,728","3,288,198","1,564,529"
45,2049 上銀,219.50,+ 6.50,+3.05%,"2,161,577","642,856","1,518,720"
46,8112 至上,79.50,+ 2.80,+3.65%,"2,233,148","738,837","1,494,310"
47,5469 瀚宇博,101.00,+ 3.30,+3.38%,"1,923,646","456,925","1,466,720"
48,00878 國泰永續高股息,22.65,+ 0.25,+1.12%,"2,528,994","1,168,216","1,360,778"
49,8150 南茂,67.70,+ 6.10,+9.90%,"5,108,524","3,812,269","1,296,254"
50,2357 華碩,510.00,-11.00,-2.11%,"3,718,823","2,457,306","1,261,516"
