Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,27.11,+ 0.98,+3.75%,"119,545"
2,00632R元大台灣50反1,10.60,+ 0.16,+1.53%,"91,655"
3,00403A主動統一升級50,9.39,+ 0.14,+1.51%,"88,931"
4,00991A主動復華未來50,15.98,+ 0.57,+3.70%,"83,516"
5,009816凱基台灣TOP50,14.61,-0.04,-0.27%,"80,559"
6,0050 元大台灣50,102.00,-0.85,-0.83%,"55,360"
7,00405A主動富邦台灣龍耀,7.66,+ 0.36,+4.93%,"39,708"
8,2344 華邦電,143.00,+ 13.00,+10.00%,"25,984"
9,00992A主動群益科技創新,15.59,+ 0.77,+5.20%,"20,776"
10,00400A主動國泰動能高息,13.25,+ 0.31,+2.40%,"14,355"
11,3231 緯創,186.00,+ 10.00,+5.68%,"13,992"
12,2618 長榮航,43.70,+ 0.40,+0.92%,"13,614"
13,2408 南亞科,396.50,+ 36.00,+9.99%,"12,889"
14,2356 英業達,63.90,+ 2.10,+3.40%,"12,570"
15,2891 中信金,64.80,-0.10,-0.15%,"11,096"
16,2317 鴻海,253.00,+ 2.50,+1.00%,"10,136"
17,2610 華航,22.45,+ 0.05,+0.22%,"10,117"
18,2324 仁寶,36.35,+ 0.35,+0.97%,"9,902"
19,00935 野村臺灣新科技50,54.40,+ 1.75,+3.32%,"9,771"
20,0056 元大高股息,49.82,+ 0.34,+0.69%,"9,310"
21,2312 金寶,31.75,+ 1.75,+5.83%,"8,622"
22,2027 大成鋼,44.45,+ 1.25,+2.89%,"8,186"
23,00999A主動野村臺灣高息,10.35,+ 0.19,+1.87%,"7,878"
24,2337 旺宏,110.50,+ 10.00,+9.95%,"7,555"
25,00993A主動安聯台灣,12.23,+ 0.46,+3.91%,"7,482"
26,1605 華新,32.80,+ 1.35,+4.29%,"6,367"
27,1216 統一,73.00,-0.80,-1.08%,"6,103"
28,2332 友訊,22.20,+ 0.95,+4.47%,"5,707"
29,3711 日月光投控,610.00,+ 55.00,+9.91%,"5,453"
30,00988A主動統一全球創新,16.14,-0.12,-0.74%,"5,272"
31,3042 晶技,154.50,+ 5.00,+3.34%,"5,168"
32,4904 遠傳,103.50,-1.50,-1.43%,"5,037"
33,8422 可寧衛*,26.80,+ 2.05,+8.28%,"4,737"
34,00929 復華台灣科技優息,27.57,+ 0.10,+0.36%,"4,591"
35,2376 技嘉,324.50,0.00,0.00%,"4,572"
36,00995A主動中信台灣卓越,15.79,+ 0.67,+4.43%,"4,522"
37,00927 群益半導體收益,34.80,+ 0.31,+0.90%,"4,494"
38,2006 東和鋼鐵,80.40,+ 5.80,+7.77%,"4,442"
39,2603 長榮,207.50,+ 3.50,+1.72%,"4,140"
40,4938 和碩,86.60,+ 2.20,+2.61%,"4,113"
41,2867 三商壽,9.82,-0.08,-0.81%,"4,023"
42,2313 華通,185.50,+ 16.50,+9.76%,"3,963"
43,4763 材料*-KY,49.85,+ 1.60,+3.32%,"3,939"
44,6226 光鼎,21.55,+ 1.95,+9.95%,"3,724"
45,2327 國巨*,552.00,+ 50.00,+9.96%,"3,675"
46,9105 泰金寶-DR,8.27,+ 0.15,+1.85%,"3,639"
47,3706 神達,89.50,+ 2.10,+2.40%,"3,393"
48,9904 寶成,24.30,+ 0.35,+1.46%,"3,368"
49,00994A主動第一金台股優,15.57,+ 0.67,+4.50%,"3,179"
50,2353 宏碁,28.80,-0.05,-0.17%,"3,174"
