Rank,Stock,Price,Change,ChangePercent,NetSell
1,00981A主動統一台股增長,29.75,-0.09,-0.30%,"-214,330"
2,00403A主動統一升級50,10.41,-0.04,-0.38%,"-199,933"
3,00988A主動統一全球創新,19.15,-0.47,-2.40%,"-172,310"
4,0050 元大台灣50,106.05,-0.15,-0.14%,"-118,670"
5,00991A主動復華未來50,19.10,-0.02,-0.10%,"-93,591"
6,00990A主動元大AI新經濟,17.88,-0.41,-2.24%,"-81,562"
7,00400A主動國泰動能高息,14.29,-0.06,-0.42%,"-62,315"
8,1714 和桐,17.75,-1.10,-5.84%,"-61,494"
9,2409 友達,29.55,+ 0.20,+0.68%,"-57,831"
10,00631L元大台灣50正2,37.14,-0.05,-0.13%,"-53,334"
11,00992A主動群益科技創新,17.65,-0.06,-0.34%,"-52,684"
12,2317 鴻海,237.50,+ 0.50,+0.21%,"-51,757"
13,2412 中華電,139.50,-1.50,-1.06%,"-50,794"
14,00405A主動富邦台灣龍耀,8.57,-0.08,-0.92%,"-47,443"
15,1802 台玻,66.00,+ 1.40,+2.17%,"-45,454"
16,3481 群創,65.20,+ 1.00,+1.56%,"-43,743"
17,6770 力積電,71.20,+ 1.10,+1.57%,"-43,474"
18,2891 中信金,71.30,+ 1.10,+1.57%,"-42,931"
19,2337 旺宏,138.50,-0.50,-0.36%,"-42,801"
20,3045 台灣大,113.00,-3.50,-3.00%,"-40,877"
21,00830 國泰費城半導體,88.55,-1.15,-1.28%,"-37,757"
22,3037 欣興,863.00,+ 23.00,+2.74%,"-36,970"
23,3231 緯創,146.50,-3.50,-2.33%,"-36,613"
24,00929 復華台灣科技優息,29.97,-0.47,-1.54%,"-36,107"
25,009816凱基台灣TOP50,15.26,-0.03,-0.20%,"-35,003"
26,2347 聯強,89.10,-2.20,-2.41%,"-31,711"
27,1326 台化,64.70,+ 1.40,+2.21%,"-30,457"
28,4904 遠傳,93.20,-6.00,-6.05%,"-30,456"
29,3711 日月光投控,625.00,-26.00,-3.99%,"-29,116"
30,2330 台積電,"2,465.00",+ 25.00,+1.02%,"-29,103"
31,2886 兆豐金,46.80,0.00,0.00%,"-28,731"
32,2352 佳世達,34.40,-0.05,-0.15%,"-27,998"
33,2610 華航,22.05,+ 0.05,+0.23%,"-26,914"
34,3706 神達,88.20,+ 0.20,+0.23%,"-25,679"
35,2356 英業達,66.20,+ 0.80,+1.22%,"-24,401"
36,00982A主動群益台灣強棒,23.83,-0.26,-1.08%,"-22,199"
37,00407A主動凱基台灣,9.44,-0.06,-0.63%,"-20,605"
38,2406 國碩,39.05,-0.05,-0.13%,"-20,012"
39,8112 至上,85.40,-4.80,-5.32%,"-18,882"
40,1402 遠東新,27.85,-0.50,-1.76%,"-18,109"
41,1101 台泥,23.10,-0.30,-1.28%,"-17,235"
42,1102 亞泥,35.80,-0.50,-1.38%,"-16,960"
43,3702 大聯大,105.50,-3.50,-3.21%,"-16,649"
44,2363 矽統,67.00,+ 1.30,+1.98%,"-16,591"
45,1303 南亞,182.00,+ 16.50,+9.97%,"-15,836"
46,1605 華新,34.85,-0.20,-0.57%,"-15,170"
47,2449 京元電子,305.50,-11.50,-3.63%,"-14,972"
48,8422 可寧衛*,27.30,-0.50,-1.80%,"-14,267"
49,9945 潤泰新,25.50,-0.25,-0.97%,"-13,779"
50,2382 廣達,377.00,+ 4.00,+1.07%,"-13,631"
