Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2883 凱基金,32.25,+ 0.55,+1.74%,"51,116"
2,2892 第一金,33.40,-0.40,-1.18%,"38,372"
3,2610 華航,20.80,+ 0.40,+1.96%,"35,061"
4,2886 兆豐金,46.60,-0.40,-0.85%,"32,027"
5,00403A主動統一升級50,10.16,+ 0.22,+2.21%,"30,820"
6,00406A主動中信台灣收益,9.66,+ 0.25,+2.66%,"26,353"
7,2615 萬海,115.00,-11.50,-9.09%,"25,875"
8,2324 仁寶,40.95,+ 0.15,+0.37%,"23,870"
9,1802 台玻,59.70,+ 1.70,+2.93%,"18,024"
10,1216 統一,77.70,-0.20,-0.26%,"17,323"
11,00982A主動群益台灣強棒,22.19,+ 0.54,+2.49%,"16,684"
12,1605 華新,39.40,+ 0.95,+2.47%,"16,585"
13,6116 彩晶,14.40,+ 0.30,+2.13%,"16,558"
14,2603 長榮,231.00,-15.00,-6.10%,"16,234"
15,3045 台灣大,115.50,0.00,0.00%,"16,103"
16,6770 力積電,70.20,+ 1.20,+1.74%,"14,854"
17,2606 裕民,72.00,-6.00,-7.69%,"14,668"
18,2618 長榮航,43.00,+ 0.80,+1.90%,"14,522"
19,2881 富邦金,138.50,-3.00,-2.12%,"14,306"
20,00878 國泰永續高股息,32.82,+ 0.18,+0.55%,"13,284"
21,2353 宏碁,31.40,+ 0.35,+1.13%,"10,878"
22,2882 國泰金,102.50,-0.50,-0.49%,"10,529"
23,2337 旺宏,125.50,+ 3.50,+2.87%,"9,429"
24,2637 慧洋-KY,91.20,-4.30,-4.50%,"9,165"
25,1102 亞泥,35.20,+ 0.30,+0.86%,"8,888"
26,2812 台中銀,19.00,+ 0.05,+0.26%,"8,865"
27,2481 強茂,150.50,+ 13.50,+9.85%,"8,207"
28,2880 華南金,39.60,-0.20,-0.50%,"8,121"
29,5871 中租-KY,117.00,+ 2.00,+1.74%,"7,753"
30,2344 華邦電,181.50,+ 2.50,+1.40%,"7,743"
31,2426 鼎元,99.80,+ 9.00,+9.91%,"7,523"
32,009821野村稀土關鍵資源,16.09,+ 0.38,+2.42%,"7,145"
33,2356 英業達,66.80,+ 1.40,+2.14%,"6,688"
34,3037 欣興,"1,160.00",+ 65.00,+5.94%,"6,532"
35,3034 聯詠,557.00,+ 2.00,+0.36%,"6,328"
36,2301 光寶科,307.00,+ 11.00,+3.72%,"6,187"
37,2609 陽明,57.60,-6.00,-9.43%,"5,522"
38,5880 合庫金,25.00,-0.05,-0.20%,"5,367"
39,2382 廣達,332.50,+ 4.00,+1.22%,"5,334"
40,8150 南茂,91.10,+ 3.60,+4.11%,"4,707"
41,2409 友達,25.50,-0.15,-0.58%,"4,687"
42,2312 金寶,31.90,+ 0.50,+1.59%,"4,622"
43,2104 國際中橡,10.65,+ 0.45,+4.41%,"4,469"
44,1608 華榮,37.60,+ 1.00,+2.73%,"4,295"
45,2897 王道銀行,10.30,+ 0.10,+0.98%,"4,269"
46,2009 第一銅,43.20,+ 1.95,+4.73%,"4,166"
47,00885 富邦越南,18.41,-0.09,-0.49%,"4,144"
48,2515 中工,12.00,0.00,0.00%,"4,124"
49,8422 可寧衛*,27.25,+ 0.05,+0.18%,"4,016"
50,2377 微星,146.00,+ 2.00,+1.39%,"3,849"
