Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,2303 聯電,121.50,-0.50,-0.41%,"100,448","260,858","-160,409"
2,00632R元大台灣50反1,10.33,+ 0.03,+0.29%,"338,580","432,574","-93,994"
3,00878 國泰永續高股息,32.84,-0.31,-0.94%,"35,980","127,525","-91,544"
4,009826貝萊德世界股票,10.28,-0.01,-0.10%,"50,645","139,847","-89,201"
5,2834 臺企銀,16.55,-0.20,-1.19%,"70,276","138,561","-68,284"
6,00881 國泰台灣科技龍頭,52.75,+ 0.10,+0.19%,"21,340","78,684","-57,343"
7,3481 群創,50.00,+ 2.20,+4.60%,"87,436","137,290","-49,853"
8,2801 彰銀,23.15,-0.50,-2.11%,"91,459","135,675","-44,216"
9,2812 台中銀,18.50,-0.30,-1.60%,"33,456","76,336","-42,879"
10,2409 友達,24.55,+ 0.10,+0.41%,"73,734","110,278","-36,543"
11,1718 中纖,10.20,+ 0.21,+2.10%,"24,972","59,878","-34,906"
12,00961 FT臺灣永續高息,13.05,-0.07,-0.53%,"14,220","49,054","-34,834"
13,00953B群益優選非投等債,9.75,-0.02,-0.20%,"48,693","82,679","-33,986"
14,9904 寶成,23.75,+ 0.30,+1.28%,"28,903","59,099","-30,196"
15,00984D主動聯博全球非投,10.16,0.00,0.00%,"30,120","55,335","-25,215"
16,00891 中信關鍵半導體,35.09,-0.04,-0.11%,"20,661","44,109","-23,447"
17,1303 南亞,178.50,+ 1.50,+0.85%,"67,803","89,273","-21,469"
18,00712 復華富時不動產,8.80,-0.05,-0.56%,"16,866","37,765","-20,899"
19,00923 群益台ESG低碳50,41.26,-0.07,-0.17%,"9,070","28,049","-18,978"
20,00988A主動統一全球創新,16.60,-0.59,-3.43%,"65,998","84,171","-18,173"
21,2327 國巨*,570.00,-8.00,-1.38%,"28,999","44,069","-15,069"
22,1101 台泥,24.35,+ 0.30,+1.25%,"40,610","55,077","-14,467"
23,2330 台積電,"2,365.00",-40.00,-1.66%,"33,400","46,826","-13,426"
24,00929 復華台灣科技優息,28.94,+ 0.16,+0.56%,"26,189","39,196","-13,007"
25,2492 華新科,256.50,-3.00,-1.16%,"15,886","28,500","-12,613"
26,6770 力積電,66.60,+ 0.50,+0.76%,"162,103","174,499","-12,395"
27,9907 統一實,14.40,-0.15,-1.03%,"6,621","18,714","-12,093"
28,00664R國泰臺灣加權反1,1.67,-0.01,-0.60%,"27,310","38,241","-10,930"
29,00919 群益台灣精選高息,29.60,-0.34,-1.14%,"64,197","75,108","-10,911"
30,8150 南茂,86.90,+ 0.40,+0.46%,"19,303","28,944","-9,641"
31,1216 統一,73.00,-0.20,-0.27%,"43,294","52,918","-9,623"
32,1402 遠東新,27.00,+ 0.30,+1.12%,"33,028","41,052","-8,024"
33,2489 瑞軒,31.70,-1.40,-4.23%,"13,187","21,023","-7,835"
34,2412 中華電,137.00,0.00,0.00%,"14,043","21,780","-7,737"
35,3711 日月光投控,595.00,+ 2.00,+0.34%,"34,285","41,849","-7,563"
36,2889 國票金,15.30,-0.05,-0.33%,"10,187","17,369","-7,181"
37,3090 日電貿,155.00,+ 8.00,+5.44%,"6,477","13,431","-6,953"
38,2449 京元電子,249.00,+ 2.00,+0.81%,"15,929","22,797","-6,867"
39,5880 合庫金,26.10,-0.50,-1.88%,"38,391","45,255","-6,863"
40,1314 中石化,7.81,-0.03,-0.38%,"30,492","37,307","-6,815"
41,1326 台化,58.10,-0.50,-0.85%,"15,894","22,541","-6,647"
42,1301 台塑,55.10,-0.90,-1.61%,"13,239","19,510","-6,271"
43,6005 群益證,34.55,-0.30,-0.86%,"9,597","15,620","-6,023"
44,2890 永豐金,38.70,-0.85,-2.15%,"41,556","47,415","-5,859"
45,00715L期街口布蘭特正2,38.48,-0.01,-0.03%,"8,891","14,709","-5,817"
46,00985B群益ESG投等債0-5,10.34,-0.01,-0.10%,"10,328","16,033","-5,704"
47,2609 陽明,50.40,-0.20,-0.40%,"13,412","18,776","-5,363"
48,4958 臻鼎-KY,482.00,-6.00,-1.23%,"22,465","27,766","-5,300"
49,2305 全友,26.45,-2.90,-9.88%,"5,246","10,519","-5,273"
50,3149 正達,63.10,-2.30,-3.52%,"6,843","12,070","-5,227"
