Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00919 群益台灣精選高息,32.48,-0.07,-0.22%,"72,794","411,755","-338,961"
2,00406A主動中信台灣收益,9.44,-0.16,-1.67%,"130,666","446,191","-315,524"
3,00918 大華優利高填息30,35.34,-0.04,-0.11%,"63,749","367,107","-303,358"
4,00712 復華富時不動產,8.38,-0.15,-1.76%,"62,023","282,701","-220,677"
5,00673R期元大S＆P原油反1,10.06,-0.65,-6.07%,"56,291","235,741","-179,450"
6,009828中信台日韓PCB,9.45,-0.14,-1.46%,"49,996","204,599","-154,602"
7,00961 FT臺灣永續高息,13.36,-0.07,-0.52%,"31,538","148,156","-116,618"
8,00929 復華台灣科技優息,28.62,-0.38,-1.31%,"30,817","139,499","-108,682"
9,2324 仁寶,37.80,-0.85,-2.20%,"36,463","127,587","-91,124"
10,00404A主動聯博動能50,9.82,-0.15,-1.50%,"25,681","87,864","-62,183"
11,3231 緯創,185.50,+ 0.50,+0.27%,"81,573","137,872","-56,298"
12,009803玉山市值動能50,21.76,-0.40,-1.81%,"14,877","55,298","-40,421"
13,00896 中信綠能及電動車,27.92,-0.44,-1.55%,"14,531","54,796","-40,265"
14,009826貝萊德世界股票,9.97,-0.04,-0.40%,"20,773","59,599","-38,825"
15,00685L群益臺灣加權正2,11.84,-0.42,-3.43%,"318,052","355,823","-37,771"
16,009816凱基台灣TOP50,15.88,-0.15,-0.94%,"139,437","175,710","-36,272"
17,2313 華通,221.50,-4.00,-1.77%,"14,460","44,414","-29,954"
18,2356 英業達,62.00,-0.60,-0.96%,"20,146","48,105","-27,959"
19,00953B群益優選非投等債,9.51,+ 0.02,+0.21%,"56,117","77,375","-21,258"
20,6949 沛爾生醫*-創,53.00,-5.80,-9.86%,"37,560","58,337","-20,776"
21,3706 神達,80.10,-1.90,-2.32%,"9,855","30,006","-20,150"
22,00962 台新AI優息動能,15.01,-0.22,-1.44%,"10,149","30,249","-20,100"
23,00999A主動野村臺灣高息,11.36,-0.14,-1.22%,"13,814","33,043","-19,229"
24,2317 鴻海,248.00,-3.00,-1.20%,"37,053","55,927","-18,873"
25,2301 光寶科,277.00,-14.00,-4.81%,"15,749","33,798","-18,048"
26,2353 宏碁,31.10,-0.40,-1.27%,"23,247","40,702","-17,455"
27,2426 鼎元,97.10,+ 1.00,+1.04%,"18,562","35,856","-17,293"
28,00984D主動聯博全球非投,9.79,-0.02,-0.20%,"24,155","40,579","-16,423"
29,2481 強茂,150.00,-4.50,-2.91%,"18,211","33,432","-15,221"
30,009829大華韓國KOSPI50,10.85,-0.30,-2.69%,"40,187","55,377","-15,190"
31,1717 長興,70.90,-0.80,-1.12%,"4,814","18,735","-13,920"
32,9904 寶成,24.20,+ 0.10,+0.41%,"16,888","30,640","-13,751"
33,2308 台達電,"1,620.00",-55.00,-3.28%,"8,223","21,499","-13,276"
34,2027 大成鋼,46.50,-1.70,-3.53%,"32,928","45,938","-13,009"
35,8112 至上,84.60,-1.30,-1.51%,"7,156","19,256","-12,099"
36,00753L中信中國50正2,8.85,-0.07,-0.78%,"14,744","25,923","-11,179"
37,00637L元大滬深300正2,19.42,-0.28,-1.42%,"13,386","24,301","-10,915"
38,1409 新纖,24.45,-0.70,-2.78%,"33,607","44,496","-10,888"
39,6919 康霈*,79.50,-6.10,-7.13%,"5,793","16,500","-10,707"
40,00665L富邦恒生國企正2,8.95,-0.03,-0.33%,"16,387","26,971","-10,583"
41,2634 漢翔,63.80,0.00,0.00%,"7,765","18,158","-10,392"
42,2327 國巨*,544.00,-28.00,-4.90%,"31,090","41,123","-10,033"
43,00985B群益ESG投等債0-5,10.08,+ 0.02,+0.20%,"16,751","26,680","-9,929"
44,00664R國泰臺灣加權反1,1.60,+ 0.02,+1.27%,"41,242","50,878","-9,636"
45,00401A主動摩根台灣鑫收,14.07,-0.16,-1.12%,"14,275","23,851","-9,575"
46,009827玉山未來全球算力,10.03,-0.11,-1.08%,"11,773","20,830","-9,057"
47,3376 新日興,183.00,-6.50,-3.43%,"4,957","13,904","-8,946"
48,2312 金寶,30.45,-0.70,-2.25%,"7,152","16,085","-8,932"
49,8039 台虹,272.00,-3.00,-1.09%,"16,203","25,016","-8,813"
50,2615 萬海,112.00,+ 1.50,+1.36%,"24,388","33,036","-8,648"
