Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,26.75,-0.85,-3.08%,"-210,472"
2,00403A主動統一升級50,10.13,-0.28,-2.69%,"-193,067"
3,0050 元大台灣50,100.95,-3.20,-3.07%,"-176,251"
4,00981A主動統一台股增長,29.89,-0.92,-2.99%,"-121,607"
5,1402 遠東新,26.75,-0.80,-2.90%,"-56,477"
6,2881 富邦金,116.00,-2.00,-1.69%,"-42,876"
7,2330 台積電,"2,295.00",-70.00,-2.96%,"-38,304"
8,2382 廣達,376.50,-14.00,-3.59%,"-37,677"
9,1101 台泥,23.85,-0.55,-2.25%,"-36,786"
10,2610 華航,19.05,-0.90,-4.51%,"-35,240"
11,2105 正新,33.50,-0.60,-1.76%,"-34,789"
12,2409 友達,24.40,-2.70,-9.96%,"-31,909"
13,6282 康舒,58.80,-5.00,-7.84%,"-31,799"
14,4938 和碩,92.10,-4.80,-4.95%,"-30,552"
15,2855 統一證,53.20,-5.90,-9.98%,"-29,182"
16,00631L元大台灣50正2,33.80,-2.87,-7.83%,"-28,376"
17,2324 仁寶,38.60,-2.80,-6.76%,"-28,261"
18,2002 中鋼,18.65,-0.65,-3.37%,"-26,350"
19,2542 興富發,41.90,-1.10,-2.56%,"-22,629"
20,00991A主動復華未來50,18.69,-0.53,-2.76%,"-21,709"
21,0056 元大高股息,49.45,-2.35,-4.54%,"-21,411"
22,00988A主動統一全球創新,20.25,-1.21,-5.64%,"-21,028"
23,1504 東元,71.60,-6.80,-8.67%,"-20,038"
24,1802 台玻,62.00,-5.60,-8.28%,"-19,967"
25,2891 中信金,65.40,-1.20,-1.80%,"-19,635"
26,1301 台塑,45.85,-3.05,-6.24%,"-17,865"
27,2886 兆豐金,41.20,-0.75,-1.79%,"-17,183"
28,8112 至上,84.70,-7.90,-8.53%,"-16,707"
29,2347 聯強,85.30,-3.00,-3.40%,"-16,148"
30,009820元大納斯達克精選,10.09,-0.36,-3.44%,"-15,484"
31,5871 中租-KY,115.50,-2.50,-2.12%,"-14,770"
32,1102 亞泥,33.75,-0.65,-1.89%,"-14,495"
33,2618 長榮航,36.40,-1.30,-3.45%,"-14,472"
34,2406 國碩,32.00,-2.65,-7.65%,"-14,382"
35,2449 京元電子,288.50,-21.00,-6.79%,"-13,708"
36,009816凱基台灣TOP50,14.68,-0.51,-3.36%,"-13,610"
37,1326 台化,48.75,-4.05,-7.67%,"-13,526"
38,2313 華通,252.00,-7.00,-2.70%,"-12,837"
39,00990A主動元大AI新經濟,18.90,-1.35,-6.67%,"-12,577"
40,2412 中華電,138.50,-2.50,-1.77%,"-12,308"
41,1717 長興,71.30,-6.10,-7.88%,"-12,029"
42,2880 華南金,33.50,-1.30,-3.74%,"-11,706"
43,00999A主動野村臺灣高息,10.90,-0.29,-2.59%,"-9,569"
44,2408 南亞科,339.50,-20.50,-5.69%,"-9,461"
45,00935 野村臺灣新科技50,57.50,-2.40,-4.01%,"-9,214"
46,1210 大成,54.00,-0.40,-0.74%,"-9,063"
47,9910 豐泰,78.50,+ 1.60,+2.08%,"-9,062"
48,3576 聯合再生,15.70,-1.45,-8.45%,"-9,036"
49,00982A主動群益台灣強棒,22.59,-1.15,-4.84%,"-8,983"
50,9105 泰金寶-DR,10.35,-1.10,-9.61%,"-8,894"
