Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.50,-0.18,-1.86%,"60,712","344,344","-283,632"
2,00685L群益臺灣加權正2,11.16,-0.28,-2.45%,"53,800","159,741","-105,941"
3,3481 群創,46.75,-2.75,-5.56%,"28,726","109,278","-80,552"
4,6770 力積電,66.60,-3.10,-4.45%,"18,960","98,950","-79,990"
5,00631L元大台灣50正2,33.96,-0.85,-2.44%,"29,868","100,631","-70,762"
6,00881 國泰台灣科技龍頭,48.54,-0.94,-1.90%,"26,810","93,355","-66,544"
7,00929 復華台灣科技優息,28.52,+ 0.03,+0.11%,"23,616","88,613","-64,997"
8,00878 國泰永續高股息,32.30,-0.08,-0.25%,"22,501","83,726","-61,224"
9,0050 元大台灣50,103.10,-1.80,-1.72%,"23,725","76,953","-53,228"
10,2885 元大金,62.50,-1.50,-2.34%,"23,718","63,091","-39,373"
11,009816凱基台灣TOP50,15.11,-0.20,-1.31%,"44,014","82,602","-38,588"
12,2324 仁寶,39.30,-1.30,-3.20%,"33,392","69,722","-36,330"
13,00984D主動聯博全球非投,10.06,+ 0.01,+0.10%,"20,529","52,630","-32,100"
14,00981A主動統一台股增長,29.06,-0.55,-1.86%,"132,082","163,550","-31,467"
15,2409 友達,26.15,-0.20,-0.76%,"29,377","60,735","-31,358"
16,009826貝萊德世界股票,10.12,-0.06,-0.59%,"14,142","42,140","-27,997"
17,00891 中信關鍵半導體,33.12,-0.76,-2.24%,"9,036","35,046","-26,009"
18,2337 旺宏,119.00,-3.00,-2.46%,"22,719","48,227","-25,507"
19,00961 FT臺灣永續高息,13.05,+ 0.05,+0.38%,"11,306","36,750","-25,443"
20,2317 鴻海,245.00,-4.00,-1.61%,"15,726","40,600","-24,874"
21,2303 聯電,115.50,-3.50,-2.94%,"32,935","55,591","-22,655"
22,00673R期元大S＆P原油反1,12.30,-0.02,-0.16%,"9,492","28,843","-19,351"
23,2344 華邦電,168.00,-8.50,-4.82%,"24,253","42,261","-18,007"
24,00982A主動群益台灣強棒,21.63,-0.51,-2.30%,"12,176","29,980","-17,804"
25,00991A主動復華未來50,17.71,-0.43,-2.37%,"87,918","105,438","-17,520"
26,00923 群益台ESG低碳50,38.43,-0.75,-1.91%,"4,344","19,130","-14,785"
27,1303 南亞,187.50,-12.50,-6.25%,"20,303","34,754","-14,450"
28,2481 強茂,136.50,-3.00,-2.15%,"4,042","17,596","-13,554"
29,00953B群益優選非投等債,9.66,0.00,0.00%,"41,963","54,943","-12,979"
30,00637L元大滬深300正2,20.01,-0.81,-3.89%,"8,722","21,167","-12,444"
31,2327 國巨*,576.00,0.00,0.00%,"6,006","18,017","-12,010"
32,0056 元大高股息,52.00,-0.70,-1.33%,"16,977","28,909","-11,931"
33,4958 臻鼎-KY,457.00,-17.00,-3.59%,"5,285","17,159","-11,874"
34,3231 緯創,182.00,+ 1.00,+0.55%,"15,829","27,378","-11,548"
35,1301 台塑,56.80,-2.10,-3.57%,"8,228","19,736","-11,508"
36,2883 凱基金,30.40,-0.55,-1.78%,"44,932","56,293","-11,361"
37,00988A主動統一全球創新,16.50,-0.82,-4.73%,"26,149","37,238","-11,089"
38,2408 南亞科,481.00,-34.00,-6.60%,"14,118","24,795","-10,677"
39,2887 台新新光金,36.40,-0.50,-1.36%,"57,016","66,269","-9,253"
40,2330 台積電,"2,350.00",-30.00,-1.26%,"8,899","18,011","-9,111"
41,3702 大聯大,106.50,0.00,0.00%,"7,787","16,222","-8,435"
42,1326 台化,56.70,-2.70,-4.55%,"7,273","15,538","-8,265"
43,2449 京元電子,235.00,-1.00,-0.42%,"7,817","15,991","-8,173"
44,2610 華航,19.90,-0.20,-1.00%,"18,821","26,712","-7,890"
45,00918 大華優利高填息30,33.82,+ 0.03,+0.09%,"5,619","12,832","-7,212"
46,00664R國泰臺灣加權反1,1.66,+ 0.02,+1.22%,"44,311","51,432","-7,121"
47,2426 鼎元,68.00,+ 0.90,+1.34%,"3,111","9,568","-6,456"
48,00927 群益半導體收益,35.36,-0.29,-0.81%,"4,017","10,120","-6,102"
49,2359 所羅門,161.00,-16.50,-9.30%,"3,784","9,830","-6,045"
50,00980A主動野村臺灣優選,23.88,-0.59,-2.41%,"10,534","16,494","-5,960"
