Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,40.70,-0.15,-0.37%,"218,408"
2,3231 緯創,179.00,+ 5.50,+3.17%,"167,055"
3,2002 中鋼,19.15,+ 0.20,+1.06%,"153,658"
4,2883 凱基金,30.65,-0.20,-0.65%,"127,987"
5,2884 玉山金,35.95,+ 0.30,+0.84%,"124,741"
6,2891 中信金,63.60,+ 0.10,+0.16%,"105,669"
7,1402 遠東新,27.35,+ 0.15,+0.55%,"83,781"
8,3045 台灣大,113.50,+ 1.50,+1.34%,"80,029"
9,6505 台塑化,85.80,-7.40,-7.94%,"74,606"
10,00712 復華富時不動產,8.78,-0.07,-0.79%,"63,750"
11,2317 鴻海,252.50,-5.00,-1.94%,"59,709"
12,3576 聯合再生,18.30,-0.05,-0.27%,"58,635"
13,2867 三商壽,9.28,+ 0.10,+1.09%,"58,554"
14,2412 中華電,139.00,+ 1.00,+0.72%,"57,782"
15,5876 上海商銀,46.15,+ 1.35,+3.01%,"54,990"
16,1301 台塑,62.70,-3.50,-5.29%,"54,573"
17,5880 合庫金,25.65,+ 0.05,+0.20%,"54,458"
18,2610 華航,20.50,-0.10,-0.49%,"53,042"
19,2603 長榮,206.00,+ 2.50,+1.23%,"51,625"
20,2882 國泰金,97.00,-0.30,-0.31%,"50,045"
21,2324 仁寶,37.20,+ 0.45,+1.22%,"45,561"
22,2027 大成鋼,43.55,-0.85,-1.91%,"44,799"
23,4938 和碩,88.40,+ 1.20,+1.38%,"43,708"
24,2105 正新,31.25,+ 0.05,+0.16%,"41,376"
25,2347 聯強,88.60,+ 0.80,+0.91%,"41,251"
26,4904 遠傳,105.50,+ 3.00,+2.93%,"39,502"
27,2615 萬海,87.00,+ 2.50,+2.96%,"38,084"
28,2812 台中銀,20.45,0.00,0.00%,"37,349"
29,2353 宏碁,30.05,-0.10,-0.33%,"35,481"
30,1326 台化,67.50,-4.20,-5.86%,"34,305"
31,00918 大華優利高填息30,32.50,+ 0.15,+0.46%,"33,174"
32,1101 台泥,23.80,-0.20,-0.83%,"32,931"
33,2356 英業達,64.50,+ 1.50,+2.38%,"29,694"
34,00631L元大台灣50正2,33.50,-1.57,-4.48%,"28,864"
35,8112 至上,88.30,+ 0.30,+0.34%,"26,636"
36,00953B群益優選非投等債,9.79,0.00,0.00%,"26,379"
37,2845 遠東銀,13.35,+ 0.15,+1.14%,"23,377"
38,9904 寶成,24.40,+ 0.15,+0.62%,"21,310"
39,009824群益美國科技巨頭,10.03,-0.17,-1.67%,"20,265"
40,2881 富邦金,127.50,-1.00,-0.78%,"20,221"
41,2609 陽明,51.50,+ 1.00,+1.98%,"19,479"
42,3034 聯詠,507.00,+ 4.00,+0.80%,"18,944"
43,9945 潤泰新,26.10,-0.15,-0.57%,"15,328"
44,2357 華碩,771.00,+ 2.00,+0.26%,"15,104"
45,2606 裕民,64.00,+ 0.80,+1.27%,"15,091"
46,3090 日電貿,164.00,-7.50,-4.37%,"14,388"
47,9907 統一實,15.15,0.00,0.00%,"12,873"
48,2634 漢翔,65.40,+ 3.50,+5.65%,"12,388"
49,2385 群光,106.50,+ 0.50,+0.47%,"11,923"
50,5388 中磊,88.70,-0.40,-0.45%,"11,692"
