Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.11,-0.27,-2.60%,"-261,566"
2,00981A主動統一台股增長,28.40,-0.95,-3.24%,"-123,622"
3,0050 元大台灣50,104.40,-1.60,-1.51%,"-92,602"
4,00992A主動群益科技創新,17.01,-0.66,-3.74%,"-32,441"
5,00631L元大台灣50正2,35.88,-0.98,-2.66%,"-29,088"
6,2409 友達,27.55,-1.70,-5.81%,"-24,382"
7,00991A主動復華未來50,18.44,-0.61,-3.20%,"-23,682"
8,1303 南亞,210.00,+ 10.50,+5.26%,"-22,778"
9,8150 南茂,104.00,-11.00,-9.57%,"-20,431"
10,00982A主動群益台灣強棒,22.96,-0.83,-3.49%,"-19,715"
11,2834 臺企銀,17.65,-0.10,-0.56%,"-17,376"
12,1102 亞泥,34.20,-0.70,-2.01%,"-16,788"
13,2634 漢翔,67.10,+ 3.30,+5.17%,"-16,215"
14,009816凱基台灣TOP50,14.97,-0.28,-1.84%,"-15,944"
15,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"-14,691"
16,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"-13,924"
17,2330 台積電,"2,420.00",-20.00,-0.82%,"-12,416"
18,6770 力積電,69.20,+ 0.20,+0.29%,"-11,711"
19,00878 國泰永續高股息,32.72,-0.41,-1.24%,"-11,663"
20,2313 華通,225.50,-9.50,-4.04%,"-11,474"
21,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"-11,325"
22,2885 元大金,66.70,-1.60,-2.34%,"-10,694"
23,2449 京元電子,291.50,-15.50,-5.05%,"-10,616"
24,2332 友訊,24.05,-1.90,-7.32%,"-9,965"
25,1802 台玻,62.30,-1.90,-2.96%,"-8,967"
26,00919 群益台灣精選高息,29.42,-0.29,-0.98%,"-8,037"
27,2609 陽明,48.00,-0.10,-0.21%,"-7,509"
28,6282 康舒,54.80,-3.20,-5.52%,"-7,339"
29,2317 鴻海,235.50,-1.00,-0.42%,"-7,038"
30,1314 中石化,8.74,-0.11,-1.24%,"-6,527"
31,00891 中信關鍵半導體,35.33,-0.77,-2.13%,"-6,398"
32,9904 寶成,24.05,-0.20,-0.82%,"-6,283"
33,2301 光寶科,212.50,-9.50,-4.28%,"-6,270"
34,2382 廣達,380.00,+ 2.00,+0.53%,"-6,231"
35,1101 台泥,22.70,-0.15,-0.66%,"-5,519"
36,1216 統一,78.50,0.00,0.00%,"-5,150"
37,1409 新纖,26.40,+ 0.60,+2.33%,"-4,826"
38,0052 富邦科技,61.15,-0.95,-1.53%,"-4,696"
39,1717 長興,70.00,-2.60,-3.58%,"-4,516"
40,2356 英業達,63.70,-1.00,-1.55%,"-4,419"
41,6005 群益證,34.10,-1.25,-3.54%,"-4,419"
42,3037 欣興,874.00,-29.00,-3.21%,"-4,336"
43,2886 兆豐金,47.00,0.00,0.00%,"-4,302"
44,1605 華新,33.25,-0.65,-1.92%,"-4,243"
45,2337 旺宏,139.50,+ 1.50,+1.09%,"-4,003"
46,2344 華邦電,164.50,-2.50,-1.50%,"-3,968"
47,00881 國泰台灣科技龍頭,52.25,-1.05,-1.97%,"-3,938"
48,00935 野村臺灣新科技50,56.65,-1.70,-2.91%,"-3,766"
49,2323 中環,10.60,-0.35,-3.20%,"-3,696"
50,2890 永豐金,39.65,-0.55,-1.37%,"-3,679"
