Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,21.80,0.00,0.00%,"322,640","600,991","-278,352"
2,2409 友達,15.20,-0.40,-2.56%,"288,980","562,773","-273,793"
3,009816凱基台灣TOP50,10.09,-0.03,-0.30%,"261,271","397,935","-136,664"
4,2367 燿華,53.50,-4.10,-7.12%,"99,917","224,235","-124,318"
5,2485 兆赫,41.45,-4.60,-9.99%,"55,934","165,820","-109,887"
6,2353 宏碁,26.55,-0.30,-1.12%,"21,704","69,286","-47,582"
7,00738U期元大道瓊白銀,60.20,-1.95,-3.14%,"53,329","97,182","-43,852"
8,00993A主動安聯台灣,9.62,-0.17,-1.74%,"74,480","116,446","-41,966"
9,2355 敬鵬,37.65,-2.45,-6.11%,"14,360","49,107","-34,747"
10,1711 永光,22.65,-0.45,-1.95%,"16,867","49,785","-32,918"
11,00990A主動元大AI新經濟,10.97,-0.17,-1.53%,"42,420","69,048","-26,627"
12,00988A主動統一全球創新,11.22,-0.28,-2.43%,"28,517","53,792","-25,275"
13,00923 群益台ESG低碳50,28.67,-0.05,-0.17%,"16,106","36,581","-20,475"
14,6116 彩晶,8.38,+ 0.06,+0.72%,"24,609","44,464","-19,855"
15,4958 臻鼎-KY,182.00,-8.00,-4.21%,"31,674","50,740","-19,065"
16,6443 元晶,39.30,-2.85,-6.76%,"90,330","109,392","-19,062"
17,2312 金寶,24.35,-0.95,-3.75%,"23,419","40,450","-17,031"
18,6213 聯茂,115.00,-1.50,-1.29%,"11,073","27,850","-16,777"
19,4960 誠美材,13.85,-0.95,-6.42%,"9,872","26,627","-16,756"
20,4526 東台,33.85,-2.25,-6.23%,"6,721","23,475","-16,753"
21,00665L富邦恒生國企正2,10.92,+ 0.14,+1.30%,"16,480","32,994","-16,514"
22,2883 凱基金,18.30,-0.10,-0.54%,"42,917","57,748","-14,831"
23,3715 定穎投控,142.00,-9.00,-5.96%,"23,993","38,765","-14,772"
24,00830 國泰費城半導體,53.45,-0.85,-1.57%,"20,054","32,908","-12,855"
25,2374 佳能,78.20,-1.80,-2.25%,"7,846","20,487","-12,641"
26,00891 中信關鍵半導體,23.12,-0.11,-0.47%,"27,691","40,122","-12,431"
27,3189 景碩,242.50,-21.00,-7.97%,"45,778","57,159","-11,381"
28,2884 玉山金,34.00,+ 0.05,+0.15%,"22,294","33,443","-11,149"
29,6282 康舒,46.85,-1.75,-3.60%,"23,697","34,552","-10,855"
30,4763 材料*-KY,52.00,-1.20,-2.26%,"7,624","18,120","-10,496"
31,4977 眾達-KY,127.00,-8.50,-6.27%,"6,188","16,575","-10,387"
32,6451 訊芯-KY,178.50,-19.50,-9.85%,"6,756","17,121","-10,364"
33,3138 耀登,175.00,-9.00,-4.89%,"6,561","16,858","-10,297"
34,9105 泰金寶-DR,5.94,-0.05,-0.83%,"12,551","22,764","-10,213"
35,2481 強茂,87.00,-5.40,-5.84%,"20,500","29,237","-8,737"
36,2301 光寶科,164.50,-1.00,-0.60%,"12,318","20,835","-8,517"
37,00753L中信中國50正2,12.22,+ 0.12,+0.99%,"16,293","24,502","-8,208"
38,2349 錸德,13.10,-0.40,-2.96%,"5,204","13,399","-8,195"
39,8422 可寧衛*,34.70,-1.10,-3.07%,"18,896","26,920","-8,024"
40,00708L期元大S＆P黃金正2,108.30,-0.80,-0.73%,"9,904","17,807","-7,903"
41,3450 聯鈞,241.50,-12.50,-4.92%,"9,052","16,856","-7,805"
42,2455 全新,164.50,-6.00,-3.52%,"10,834","18,044","-7,210"
43,00919 群益台灣精選高息,23.26,-0.05,-0.21%,"49,488","56,647","-7,159"
44,2371 大同,36.00,-0.75,-2.04%,"15,722","22,385","-6,663"
45,00935 野村臺灣新科技50,34.75,-0.15,-0.43%,"7,096","13,679","-6,583"
46,009805新光美國電力基建,13.54,-0.15,-1.10%,"14,902","21,146","-6,244"
47,0052 富邦科技,42.71,-0.15,-0.35%,"35,439","41,424","-5,985"
48,00940 元大台灣價值高息,9.57,-0.08,-0.83%,"20,773","26,309","-5,536"
49,3437 榮創,16.10,-0.85,-5.01%,"3,167","8,659","-5,492"
50,8215 明基材,20.50,-0.35,-1.68%,"1,168","6,524","-5,356"
