Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2884 玉山金,36.95,+ 1.10,+3.07%,"112,546"
2,2618 長榮航,42.30,+ 1.10,+2.67%,"81,792"
3,2002 中鋼,18.80,+ 0.25,+1.35%,"70,405"
4,1402 遠東新,27.35,+ 0.05,+0.18%,"57,908"
5,00712 復華富時不動產,8.91,-0.12,-1.33%,"52,630"
6,1101 台泥,24.05,+ 0.25,+1.05%,"52,103"
7,2891 中信金,62.70,+ 1.20,+1.95%,"50,607"
8,2883 凱基金,29.70,+ 0.15,+0.51%,"47,978"
9,2412 中華電,139.00,0.00,0.00%,"47,075"
10,2867 三商壽,9.51,+ 0.28,+3.03%,"46,853"
11,2610 華航,21.45,+ 0.50,+2.39%,"45,216"
12,3045 台灣大,112.00,0.00,0.00%,"45,126"
13,5880 合庫金,25.70,+ 0.20,+0.78%,"40,371"
14,2812 台中銀,20.45,+ 0.10,+0.49%,"38,639"
15,2356 英業達,60.10,+ 2.90,+5.07%,"36,848"
16,2353 宏碁,30.20,+ 0.95,+3.25%,"36,219"
17,3576 聯合再生,19.10,+ 0.65,+3.52%,"35,850"
18,2603 長榮,203.00,+ 7.00,+3.57%,"35,491"
19,6505 台塑化,85.40,+ 7.70,+9.91%,"34,606"
20,2105 正新,32.25,-0.95,-2.86%,"32,922"
21,2317 鴻海,246.00,+ 11.50,+4.90%,"32,007"
22,2834 臺企銀,18.00,0.00,0.00%,"31,753"
23,3231 緯創,149.50,+ 6.00,+4.18%,"31,550"
24,2882 國泰金,95.80,+ 1.80,+1.91%,"30,995"
25,9904 寶成,24.40,+ 0.05,+0.21%,"30,926"
26,2609 陽明,50.90,+ 1.90,+3.88%,"30,683"
27,5876 上海商銀,45.65,+ 0.10,+0.22%,"29,629"
28,2634 漢翔,71.50,+ 6.50,+10.00%,"25,082"
29,00953B群益優選非投等債,9.81,+ 0.01,+0.10%,"24,324"
30,2615 萬海,85.20,+ 4.70,+5.84%,"23,598"
31,2324 仁寶,36.00,+ 1.60,+4.65%,"23,080"
32,4904 遠傳,102.00,-2.50,-2.39%,"19,983"
33,2347 聯強,85.30,+ 1.30,+1.55%,"18,789"
34,2027 大成鋼,41.15,+ 0.70,+1.73%,"17,041"
35,00918 大華優利高填息30,31.82,+ 0.90,+2.91%,"14,754"
36,4938 和碩,82.80,+ 2.80,+3.50%,"13,950"
37,2845 遠東銀,13.40,+ 0.10,+0.75%,"13,344"
38,2382 廣達,324.00,+ 8.00,+2.53%,"13,306"
39,2892 第一金,34.45,+ 0.50,+1.47%,"12,682"
40,2646 星宇航空,22.00,+ 0.70,+3.29%,"12,537"
41,5871 中租-KY,123.50,+ 1.00,+0.82%,"11,851"
42,1102 亞泥,33.15,+ 0.15,+0.45%,"11,222"
43,9907 統一實,15.35,+ 0.25,+1.66%,"10,607"
44,2881 富邦金,123.50,0.00,0.00%,"10,098"
45,00997A主動群益美國增長,11.49,+ 0.27,+2.41%,"9,825"
46,9945 潤泰新,26.65,+ 0.25,+0.95%,"9,808"
47,8150 南茂,104.00,+ 1.00,+0.97%,"9,787"
48,2312 金寶,33.10,+ 3.00,+9.97%,"9,677"
49,00882 中信中國高股息,15.06,+ 0.05,+0.33%,"9,533"
50,9105 泰金寶-DR,8.76,+ 0.33,+3.91%,"9,331"
