Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,27.55,-0.25,-0.90%,"1,310,470","979,281","331,189"
2,2337 旺宏,90.70,-1.60,-1.73%,"317,768","33,459","284,309"
3,2408 南亞科,231.00,+ 21.00,+10.00%,"115,081","22,142","92,939"
4,1314 中石化,8.96,-0.85,-8.66%,"203,923","134,706","69,218"
5,2485 兆赫,50.30,-1.10,-2.14%,"142,152","84,582","57,570"
6,2313 華通,191.00,+ 8.00,+4.37%,"81,834","28,488","53,346"
7,2409 友達,15.70,+ 0.10,+0.64%,"192,794","146,885","45,909"
8,6443 元晶,47.60,-1.30,-2.66%,"160,067","129,970","30,097"
9,3450 聯鈞,248.00,-6.50,-2.55%,"27,544","2,143","25,401"
10,4989 榮科,64.30,+ 2.90,+4.72%,"29,463","7,643","21,819"
11,8112 至上,77.70,+ 6.20,+8.67%,"39,033","20,950","18,084"
12,2426 鼎元,25.55,+ 0.50,+2.00%,"56,727","40,257","16,470"
13,2489 瑞軒,35.40,-3.90,-9.92%,"16,681","2,415","14,266"
14,3645 達邁,75.50,+ 6.80,+9.90%,"29,478","16,260","13,218"
15,8039 台虹,106.00,+ 9.30,+9.62%,"30,438","18,587","11,851"
16,8271 宇瞻,131.00,+ 9.00,+7.38%,"19,574","8,223","11,351"
17,00715L期街口布蘭特正2,44.80,-17.15,-27.68%,"118,598","107,520","11,078"
18,6456 GIS-KY,57.50,+ 1.00,+1.77%,"15,777","4,923","10,854"
19,2406 國碩,32.00,-0.05,-0.16%,"30,119","21,073","9,047"
20,1303 南亞,77.70,+ 3.60,+4.86%,"74,724","65,730","8,994"
21,1589 永冠-KY,7.31,+ 0.66,+9.92%,"9,206",552,"8,653"
22,009813貝萊德標普卓越50,10.18,+ 0.15,+1.50%,"22,025","13,509","8,517"
23,3006 晶豪科,145.00,+ 13.00,+9.85%,"14,486","6,532","7,953"
24,00753L中信中國50正2,11.16,+ 0.68,+6.49%,"27,687","19,751","7,936"
25,3189 景碩,274.00,+ 9.50,+3.59%,"24,723","16,858","7,865"
26,3665 貿聯-KY,"1,565.00",-30.00,-1.88%,"8,918","1,067","7,851"
27,3028 增你強,48.85,-3.05,-5.88%,"12,323","4,678","7,645"
28,8021 尖點,227.50,+ 16.00,+7.57%,"10,851","3,290","7,561"
29,3036 文曄,222.00,+ 6.50,+3.02%,"22,007","14,931","7,075"
30,9136 巨騰-DR,9.25,+ 0.84,+9.99%,"8,050","1,105","6,945"
31,4764 雙鍵,135.50,+ 5.50,+4.23%,"7,698",908,"6,790"
32,00891 中信關鍵半導體,23.37,+ 0.71,+3.13%,"35,508","28,762","6,746"
33,1582 信錦,85.90,-0.10,-0.12%,"16,377","9,649","6,728"
34,2481 強茂,83.50,+ 1.00,+1.21%,"18,687","12,131","6,556"
35,4960 誠美材,17.50,+ 0.40,+2.34%,"42,655","36,841","5,814"
36,4977 眾達-KY,151.00,+ 0.50,+0.33%,"9,841","4,332","5,509"
37,1608 華榮,32.85,-1.55,-4.51%,"9,819","4,596","5,222"
38,7780 大研生醫*,19.75,-0.70,-3.42%,"10,236","5,016","5,220"
39,3701 大眾控,53.80,+ 1.30,+2.48%,"7,684","2,618","5,066"
40,3535 晶彩科,132.50,-14.50,-9.86%,"20,905","15,949","4,956"
41,6770 力積電,62.20,+ 2.80,+4.71%,"140,297","135,415","4,882"
42,1802 台玻,52.00,-1.20,-2.26%,"11,642","7,130","4,513"
43,2105 正新,28.20,-0.50,-1.74%,"20,953","16,472","4,481"
44,4919 新唐,85.70,+ 3.90,+4.77%,"37,178","33,020","4,158"
45,2312 金寶,23.40,+ 1.10,+4.93%,"19,701","15,657","4,044"
46,00738U期元大道瓊白銀,72.30,+ 4.55,+6.72%,"17,770","14,151","3,619"
47,3135 凌航,111.00,-2.50,-2.20%,"5,349","1,849","3,500"
48,2338 光罩,44.40,-3.15,-6.62%,"4,697","1,463","3,234"
49,6206 飛捷,101.50,+ 8.00,+8.56%,"4,224","1,006","3,218"
50,8046 南電,428.00,+ 5.00,+1.18%,"3,808",710,"3,097"
