Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.81,+ 0.11,+1.03%,"1,257,476"
2,2409 友達,34.70,-1.95,-5.32%,"571,513"
3,00981A主動統一台股增長,30.65,+ 0.50,+1.66%,"334,992"
4,2892 第一金,39.85,-0.05,-0.13%,"208,420"
5,00409A主動復華全球50,10.14,+ 0.07,+0.70%,"178,173"
6,00405A主動富邦台灣龍耀,9.36,+ 0.13,+1.41%,"177,661"
7,2886 兆豐金,50.00,-0.50,-0.99%,"177,426"
8,6770 力積電,73.10,+ 1.30,+1.81%,"158,286"
9,00991A主動復華未來50,18.00,+ 0.12,+0.67%,"129,428"
10,5880 合庫金,26.75,-0.30,-1.11%,"113,558"
11,00407A主動凱基台灣,10.12,+ 0.08,+0.80%,"105,745"
12,2880 華南金,45.80,-0.75,-1.61%,"101,191"
13,2412 中華電,145.50,+ 0.50,+0.34%,"88,691"
14,2889 國票金,16.80,-0.05,-0.30%,"78,792"
15,00400A主動國泰動能高息,15.57,+ 0.08,+0.52%,"76,376"
16,1326 台化,65.40,-1.10,-1.65%,"74,860"
17,1301 台塑,63.10,-1.50,-2.32%,"72,890"
18,2883 凱基金,39.35,+ 0.05,+0.13%,"71,560"
19,2834 臺企銀,17.90,-0.35,-1.92%,"66,105"
20,2609 陽明,59.90,-0.90,-1.48%,"65,500"
21,2885 元大金,69.60,-1.00,-1.42%,"64,815"
22,2812 台中銀,19.15,-0.10,-0.52%,"62,534"
23,00992A主動群益科技創新,18.69,+ 0.04,+0.21%,"58,226"
24,2303 聯電,160.00,0.00,0.00%,"58,146"
25,1314 中石化,9.01,+ 0.27,+3.09%,"57,980"
26,2845 遠東銀,13.35,-0.15,-1.11%,"56,169"
27,8150 南茂,107.00,+ 1.50,+1.42%,"53,074"
28,5876 上海商銀,49.25,-0.45,-0.91%,"49,402"
29,009802富邦旗艦50,20.14,-0.03,-0.15%,"48,990"
30,3711 日月光投控,693.00,0.00,0.00%,"47,974"
31,3045 台灣大,123.00,0.00,0.00%,"47,150"
32,00982A主動群益台灣強棒,23.06,+ 0.04,+0.17%,"46,938"
33,009828中信台日韓PCB,9.85,+ 0.20,+2.07%,"45,378"
34,00988A主動統一全球創新,16.95,+ 0.22,+1.32%,"45,047"
35,3481 群創,49.60,-0.90,-1.78%,"43,680"
36,00402A主動安聯美國科技,10.08,+ 0.08,+0.80%,"41,738"
37,00891 中信關鍵半導體,37.70,+ 0.29,+0.78%,"37,488"
38,3037 欣興,"1,160.00",+ 40.00,+3.57%,"35,091"
39,2354 鴻準,65.90,+ 0.30,+0.46%,"34,876"
40,2317 鴻海,256.00,+ 3.00,+1.19%,"30,063"
41,1312 國喬,14.60,-0.10,-0.68%,"30,018"
42,2897 王道銀行,11.10,0.00,0.00%,"29,859"
43,00878 國泰永續高股息,35.09,-0.12,-0.34%,"28,475"
44,00990A主動元大AI新經濟,15.93,+ 0.17,+1.08%,"27,308"
45,00935 野村臺灣新科技50,61.45,+ 0.45,+0.74%,"23,645"
46,00997A主動群益美國增長,11.60,+ 0.15,+1.31%,"23,598"
47,00927 群益半導體收益,39.89,+ 0.01,+0.03%,"23,362"
48,009824群益美國科技巨頭,10.61,+ 0.10,+0.95%,"23,189"
49,6168 宏齊,41.20,-2.80,-6.36%,"23,168"
50,00900 富邦特選高股息30,19.58,-0.20,-1.01%,"22,479"
