Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.24,+ 0.06,+0.59%,"-1,199,805"
2,00981A主動統一台股增長,29.44,+ 0.16,+0.55%,"-696,910"
3,1101 台泥,24.55,-0.15,-0.61%,"-153,775"
4,00631L元大台灣50正2,31.96,+ 0.11,+0.35%,"-138,464"
5,9904 寶成,25.85,-0.20,-0.77%,"-137,268"
6,2002 中鋼,18.30,-0.10,-0.54%,"-121,587"
7,2610 華航,18.55,-0.20,-1.07%,"-112,719"
8,2812 台中銀,19.00,-0.45,-2.31%,"-106,195"
9,6770 力積電,62.20,+ 1.70,+2.81%,"-99,951"
10,2618 長榮航,35.00,+ 0.55,+1.60%,"-88,604"
11,00988A主動統一全球創新,20.03,+ 0.11,+0.55%,"-87,393"
12,00999A主動野村臺灣高息,10.55,-0.03,-0.28%,"-84,791"
13,2330 台積電,"2,270.00",+ 50.00,+2.25%,"-84,352"
14,2609 陽明,48.60,-0.65,-1.32%,"-84,022"
15,00992A主動群益科技創新,18.24,-0.01,-0.05%,"-78,838"
16,00400A主動國泰動能高息,13.79,-0.16,-1.15%,"-78,820"
17,00991A主動復華未來50,18.55,+ 0.43,+2.37%,"-74,579"
18,1402 遠東新,26.75,0.00,0.00%,"-71,243"
19,0050 元大台灣50,96.05,+ 0.55,+0.58%,"-69,226"
20,2834 臺企銀,16.00,-0.05,-0.31%,"-59,088"
21,6239 力成,229.00,-3.00,-1.29%,"-56,541"
22,2371 大同,29.00,-1.00,-3.33%,"-54,320"
23,2449 京元電子,296.00,-9.00,-2.95%,"-51,904"
24,5880 合庫金,22.75,-0.10,-0.44%,"-51,209"
25,4958 臻鼎-KY,436.50,-6.00,-1.36%,"-51,199"
26,2313 華通,245.50,+ 8.50,+3.59%,"-50,008"
27,2105 正新,31.90,+ 0.70,+2.24%,"-44,026"
28,8112 至上,84.50,+ 2.30,+2.80%,"-40,518"
29,9907 統一實,16.40,-0.05,-0.30%,"-38,023"
30,6213 聯茂,268.00,-5.50,-2.01%,"-37,171"
31,2515 中工,12.90,-0.45,-3.37%,"-36,727"
32,1504 東元,72.40,-0.80,-1.09%,"-35,430"
33,2354 鴻準,59.00,-1.70,-2.80%,"-34,217"
34,3714 富采,68.20,-1.80,-2.57%,"-33,999"
35,3037 欣興,881.00,-11.00,-1.23%,"-32,964"
36,1711 永光,50.80,-0.50,-0.97%,"-32,960"
37,2801 彰銀,20.40,-0.10,-0.49%,"-28,612"
38,3711 日月光投控,548.00,0.00,0.00%,"-28,415"
39,2845 遠東銀,12.05,-0.05,-0.41%,"-27,764"
40,6005 群益證,31.60,-0.40,-1.25%,"-27,692"
41,6176 瑞儀,100.50,-1.50,-1.47%,"-26,909"
42,5876 上海商銀,40.30,0.00,0.00%,"-26,775"
43,2885 元大金,55.50,-0.30,-0.54%,"-26,458"
44,2633 台灣高鐵,25.90,-0.25,-0.96%,"-25,951"
45,2489 瑞軒,40.55,-0.75,-1.82%,"-25,422"
46,4915 致伸,70.30,-0.30,-0.42%,"-24,603"
47,3715 定穎投控,181.00,+ 4.50,+2.55%,"-23,953"
48,2312 金寶,28.25,-0.85,-2.92%,"-23,605"
49,2504 國產,34.20,-0.20,-0.58%,"-22,918"
50,6191 精成科,92.50,0.00,0.00%,"-22,025"
